office-name,ocd-division,directions,precinct name,name,street,City,state,zip,start time,end time
Harris County,ocd-division/country:us/state:tx/county:harris,,983,Lakewood United Methodist Church,11330 Louetta Road,Houston,TX,77070-1358,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,984,Holub Middle School,9515 South Dairy Ashford Road,Houston,TX,77099-4909,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,985,Creekbend Gardens Apartments,8106 Creekbend Drive,Houston,TX,77071,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,986,Creekbend Gardens Apartments,8106 Creekbend Drive,Houston,TX,77071,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,987,Osborne Elementary School,800 Ringold Street,Houston,TX,77088-6337,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,988,Crosby Kindergarten Center,805 Runneburg Road,Crosby,TX,77532,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,989,American Legion Post #586,708 East Parker Road,Houston,TX,77076,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,990,Shotwell Middle School,6515 Trail Valley Way,Houston,TX,77086-2024,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,991,Chimney Hill Community Center,13720 Smokey Trail Drive,Houston,TX,77041-1619,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,992,Mayde Creek MUD Community Center,19600 Misty Cove Drive,Katy,TX,77449,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,993,Saint Anne de Beaupre Catholic Church,2810 Link Road,Houston,TX,77009-1196,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,994,Hobby Elementary School,4021 Woodmont Drive,Houston,TX,77045-3515,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,995,The Crossing Community Church,3225 W Orem Drive,Houston,TX,77045,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,996,HCPL Parker Williams Branch Library,10851 Scarsdale Boulevard Suite 510,Houston,TX,77089,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,997,Hampton Inn and Suites,150 Wagon Point Drive,Houston,TX,77090,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,999,Leonel J Castillo Community Center,2101 South Street,Houston,TX,77009,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,1000,Mildred Rickard Landis Elementary School,10255 Spice Lane,Houston,TX,77072-5035,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,1001,Youngblood Intermediate School,8410 Dairyview Lane,Houston,TX,77072-3977,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,1002,Judy Bush Elementary School,9730 Stroud Drive,Houston,TX,77036-5105,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,1003,Valley Oaks Elementary School,8390 Westview Drive,Houston,TX,77055,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,1004,Wainwright Elementary School,5330 Milwee Street,Houston,TX,77092-6655,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,1005,Settegast Park Community Center,3000 Garrow Street,Houston,TX,77003,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,1006,Mayde Creek Junior High School,2700 Greenhouse Road,Houston,TX,77084-4498,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,1007,Jones EC/PK Center,8003 Forest Point Drive,Humble,TX,77338-1894,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,1008,Newport Elementary School,430 North Diamondhead Boulevard,Crosby,TX,77532-4103,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,1009,Mayde Creek Junior High School,2700 Greenhouse Road,Houston,TX,77084-4498,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,1010,Robert L Frost Elementary School,5002 Almeda Genoa Road,Houston,TX,77048-4725,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,1012,Iglesia Bautista Libre,10331 Veterans Memorial Drive,Houston,TX,77038,07:00:00 - 06:00,19:00:00 - 06:00
