office-name,official-title,types,ocd-division,division-description,homepage-url,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date,is_only_by_appt,notes,notes for hand collection
Milford Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:milford,Milford Town ME,,(207) 827-2072,,62 Davenport St,Milford,ME,4461,12:00:00 - 04:00,18:00:00 - 04:00,10/19/16,10/19/16,,,
Milford Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:milford,Milford Town ME,,(207) 827-2072,,62 Davenport St,Milford,ME,4461,08:00:00 - 04:00,17:00:00 - 04:00,10/20/16,10/21/16,,,
Milford Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:milford,Milford Town ME,,(207) 827-2072,,62 Davenport St,Milford,ME,4461,08:00:00 - 04:00,17:00:00 - 04:00,10/24/16,10/25/16,,,
Milford Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:milford,Milford Town ME,,(207) 827-2072,,62 Davenport St,Milford,ME,4461,12:00:00 - 04:00,18:00:00 - 04:00,10/26/16,10/26/16,,,
Milford Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:milford,Milford Town ME,,(207) 827-2072,,62 Davenport St,Milford,ME,4461,08:00:00 - 04:00,17:00:00 - 04:00,10/27/16,10/28/16,,,
Milford Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:milford,Milford Town ME,,(207) 827-2072,,62 Davenport St,Milford,ME,4461,08:00:00 - 04:00,17:00:00 - 04:00,10/31/16,11/1/16,,,
Milford Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:milford,Milford Town ME,,(207) 827-2072,,62 Davenport St,Milford,ME,4461,12:00:00 - 04:00,18:00:00 - 04:00,11/2/16,11/2/16,,,
Milford Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:milford,Milford Town ME,,(207) 827-2072,,62 Davenport St,Milford,ME,4461,08:00:00 - 04:00,17:00:00 - 04:00,11/3/16,11/3/16,,,
Milo Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:milo,Milo Town ME,,(207) 943-2202,,6 Pleasant Street,Milo,ME,4463,08:00:00 - 04:00,17:00:00 - 04:00,10/11/16,10/14/16,,"Oct 11 - Nov 3, 8-5 M-F",
Milo Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:milo,Milo Town ME,,(207) 943-2202,,6 Pleasant Street,Milo,ME,4463,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,,,
Milo Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:milo,Milo Town ME,,(207) 943-2202,,6 Pleasant Street,Milo,ME,4463,08:00:00 - 04:00,17:00:00 - 04:00,10/24/16,10/28/16,,,
Milo Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:milo,Milo Town ME,,(207) 943-2202,,6 Pleasant Street,Milo,ME,4463,08:00:00 - 04:00,17:00:00 - 04:00,10/31/16,11/3/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,17:00:00 - 04:00,10/3/16,10/3/16,,"Oct 3 - Nov 3, 8-5 M and Fri, 8-2 on W, 4-7 W",
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,14:00:00 - 04:00,10/5/16,10/5/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,16:00:00 - 04:00,19:00:00 - 04:00,10/5/16,10/5/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,17:00:00 - 04:00,10/7/16,10/7/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,14:00:00 - 04:00,10/12/16,10/12/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,16:00:00 - 04:00,19:00:00 - 04:00,10/12/16,10/12/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,17:00:00 - 04:00,10/14/16,10/14/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,17:00:00 - 04:00,10/17/16,10/17/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,14:00:00 - 04:00,10/19/16,10/19/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,16:00:00 - 04:00,19:00:00 - 04:00,10/19/16,10/19/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,17:00:00 - 04:00,10/21/16,10/21/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,17:00:00 - 04:00,10/24/16,10/24/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,14:00:00 - 04:00,10/26/16,10/26/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,16:00:00 - 04:00,19:00:00 - 04:00,10/26/16,10/26/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,17:00:00 - 04:00,10/28/16,10/28/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,17:00:00 - 04:00,10/31/16,10/31/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,14:00:00 - 04:00,11/2/16,11/2/16,,,
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,16:00:00 - 04:00,19:00:00 - 04:00,11/2/16,11/2/16,,,
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,08:00:00 - 04:00,16:00:00 - 04:00,10/11/16,10/11/16,,"Oct 11 - Nov 3, T 8-4, TH 8-6 Friday 7:30-3:30",
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,08:00:00 - 04:00,18:00:00 - 04:00,10/13/16,10/13/16,,,
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,07:30:00 - 04:00,15:30:00 - 04:00,10/14/16,10/14/16,,,
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,08:00:00 - 04:00,16:00:00 - 04:00,10/18/16,10/18/16,,,
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,08:00:00 - 04:00,18:00:00 - 04:00,10/20/16,10/20/16,,,
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,07:30:00 - 04:00,15:30:00 - 04:00,10/21/16,10/21/16,,,
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,08:00:00 - 04:00,16:00:00 - 04:00,10/25/16,10/25/16,,,
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,08:00:00 - 04:00,18:00:00 - 04:00,10/27/16,10/27/16,,,
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,07:30:00 - 04:00,15:30:00 - 04:00,10/28/16,10/28/16,,,
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,08:00:00 - 04:00,16:00:00 - 04:00,11/1/16,11/1/16,,,
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,08:00:00 - 04:00,18:00:00 - 04:00,11/3/16,11/3/16,,,
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,09:00:00 - 04:00,17:00:00 - 04:00,10/11/16,10/11/16,,"Oct 11 - Nov 3, M/T/TH/F 9-5,  Wed12-8pm",
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,12:00:00 - 04:00,20:00:00 - 04:00,10/12/16,10/12/16,,,
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,09:00:00 - 04:00,17:00:00 - 04:00,10/13/16,10/14/16,,,
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,09:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/18/16,,,
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,12:00:00 - 04:00,20:00:00 - 04:00,10/19/16,10/19/16,,,
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,09:00:00 - 04:00,17:00:00 - 04:00,10/20/16,10/21/16,,,
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,09:00:00 - 04:00,17:00:00 - 04:00,10/24/16,10/25/16,,,
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,12:00:00 - 04:00,20:00:00 - 04:00,10/26/16,10/26/16,,,
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,09:00:00 - 04:00,17:00:00 - 04:00,10/27/16,10/28/16,,,
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,09:00:00 - 04:00,17:00:00 - 04:00,10/31/16,11/1/16,,,
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,12:00:00 - 04:00,20:00:00 - 04:00,11/2/16,11/2/16,,,
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,09:00:00 - 04:00,17:00:00 - 04:00,11/3/16,11/3/16,,,
Pleasant Point,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pleasant_point,Pleasant Point,,(207) 853-2600,,Sakom Road,Pleasant Point,ME,4667,08:00:00 - 04:00,16:30:00 - 04:00,10/11/16,10/14/16,,Oct 11 - Nov 7 8-4:30 pm,
Pleasant Point,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pleasant_point,Pleasant Point,,(207) 853-2600,,Sakom Road,Pleasant Point,ME,4667,08:00:00 - 04:00,16:30:00 - 04:00,10/17/16,10/21/16,,,
Pleasant Point,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pleasant_point,Pleasant Point,,(207) 853-2600,,Sakom Road,Pleasant Point,ME,4667,08:00:00 - 04:00,16:30:00 - 04:00,10/24/16,10/28/16,,,
Pleasant Point,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pleasant_point,Pleasant Point,,(207) 853-2600,,Sakom Road,Pleasant Point,ME,4667,08:00:00 - 04:00,16:30:00 - 04:00,10/31/16,11/3/16,,,
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00,18:00:00 - 04:00,10/3/16,10/3/16,,"Oct 3 - Nov 3, M 11-6, T-TH 11-4, F 7 am - noon",
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00 ,16:00:00 - 04:00,10/4/16,10/6/16,,,
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,07:00:00 - 04:00,12:00:00 - 04:00,10/7/16,10/7/16,,,
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00 ,16:00:00 - 04:00,10/11/16,10/3/16,,,
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,07:00:00 - 04:00,12:00:00 - 04:00,10/14/16,10/14/16,,,
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00,18:00:00 - 04:00,10/17/16,10/17/16,,,
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00 ,16:00:00 - 04:00,10/18/16,10/20/16,,,
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,07:00:00 - 04:00,12:00:00 - 04:00,10/21/16,10/21/16,,,
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/24/16,,,
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00 ,16:00:00 - 04:00,10/25/16,10/27/16,,,
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,07:00:00 - 04:00,12:00:00 - 04:00,10/28/16,10/28/16,,,
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00,18:00:00 - 04:00,10/31/16,10/31/16,,,
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00 ,16:00:00 - 04:00,11/1/16,11/3/16,,,
Portage Lake Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portage_lake,Portage Lake Town ME,,(207) 435-4361,,20 School St.,Portage Lake,ME,4768,08:00:00 - 04:00,16:30:00 - 04:00,10/11/16,10/13/16,,"Oct 11 - nov 3, M-TH 8-4:30, F 8-2",
Portage Lake Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portage_lake,Portage Lake Town ME,,(207) 435-4361,,20 School St.,Portage Lake,ME,4768,08:00:00 - 04:00,14:00:00 - 04:00,10/14/16,10/14/16,,,
Portage Lake Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portage_lake,Portage Lake Town ME,,(207) 435-4361,,20 School St.,Portage Lake,ME,4768,08:00:00 - 04:00,16:30:00 - 04:00,10/17/16,10/20/16,,,
Portage Lake Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portage_lake,Portage Lake Town ME,,(207) 435-4361,,20 School St.,Portage Lake,ME,4768,08:00:00 - 04:00,14:00:00 - 04:00,10/21/16,10/21/16,,,
Portage Lake Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portage_lake,Portage Lake Town ME,,(207) 435-4361,,20 School St.,Portage Lake,ME,4768,08:00:00 - 04:00,16:30:00 - 04:00,10/24/16,10/27/16,,,
Portage Lake Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portage_lake,Portage Lake Town ME,,(207) 435-4361,,20 School St.,Portage Lake,ME,4768,08:00:00 - 04:00,14:00:00 - 04:00,10/28/16,10/28/16,,,
Portage Lake Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portage_lake,Portage Lake Town ME,,(207) 435-4361,,20 School St.,Portage Lake,ME,4768,08:00:00 - 04:00,16:30:00 - 04:00,10/31/16,11/3/16,,,
Portland City,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portland,Portland City ME,,(207) 874-8677,,"389 Congress Street, Rm 203",Portland,ME,4101,09:00:00 - 04:00,16:30:00 - 04:00,10/11/16,10/14/16,,"Oct 11 - Nov 3, 9-4:30 M-F",
Portland City,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portland,Portland City ME,,(207) 874-8677,,"389 Congress Street, Rm 203",Portland,ME,4101,09:00:00 - 04:00,16:30:00 - 04:00,10/17/16,10/21/16,,,
Portland City,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portland,Portland City ME,,(207) 874-8677,,"389 Congress Street, Rm 203",Portland,ME,4101,09:00:00 - 04:00,16:30:00 - 04:00,10/24/16,10/28/16,,,
Portland City,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portland,Portland City ME,,(207) 874-8677,,"389 Congress Street, Rm 203",Portland,ME,4101,09:00:00 - 04:00,16:30:00 - 04:00,10/31/16,11/3/16,,,
Pownal Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pownal,Pownal Town ME,,(207) 688-4611,,429 Hallowell Road,Pownal,ME,4069,08:30:00 - 04:00,16:30:00 - 04:00,10/11/16,10/13/16,,"Oct 11 - nov 3, M 8:30-6:30 T/W/TH 8:30-4:30",
Pownal Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pownal,Pownal Town ME,,(207) 688-4611,,429 Hallowell Road,Pownal,ME,4069,08:30:00 - 04:00,18:30:00 - 04:00,10/17/16,10/17/16,,,
Pownal Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pownal,Pownal Town ME,,(207) 688-4611,,429 Hallowell Road,Pownal,ME,4069,08:30:00 - 04:00,16:30:00 - 04:00,10/18/16,10/20/16,,,
Pownal Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pownal,Pownal Town ME,,(207) 688-4611,,429 Hallowell Road,Pownal,ME,4069,08:30:00 - 04:00,18:30:00 - 04:00,10/24/16,10/24/16,,,
Pownal Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pownal,Pownal Town ME,,(207) 688-4611,,429 Hallowell Road,Pownal,ME,4069,08:30:00 - 04:00,16:30:00 - 04:00,10/25/16,10/27/16,,,
