ocd_division,email,county,location_name,address_1,address_2,city,state,zip_code,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,appointment_phone,is_subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditoräó»s office,200 East Center St.,,Madison,SD,57042,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,False,False,False,False,431,"200 East Center St., Madison, SD 57042",,08:00 AM-05:00 PM,,ho35221899,false,false,,,,poll48264268
ocd-division/country:us/state:sd/county:lake,lakeauditor@lakecountysd.com,Lake County,Lake County Auditoräó»s office,200 East Center St.,,Madison,SD,57042,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,False,False,False,False,432,"200 East Center St., Madison, SD 57042",,08:00 AM-05:00 PM,,ho35221899,false,false,,,,poll48264268
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,9/23/16,9/23/16,False,False,False,False,433,"90 Sherman St, Deadwood, SD 57732",,08:00 AM-05:00 PM,,ho66842090,false,false,,,,poll18798201
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,9/26/16,9/30/16,False,False,False,False,434,"90 Sherman St, Deadwood, SD 57732",,08:00 AM-05:00 PM,,ho66842090,false,false,,,,poll18798201
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,10/3/16,10/7/16,False,False,False,False,435,"90 Sherman St, Deadwood, SD 57732",,08:00 AM-05:00 PM,,ho66842090,false,false,,,,poll18798201
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,10/11/16,10/14/16,False,False,False,False,436,"90 Sherman St, Deadwood, SD 57732",,08:00 AM-05:00 PM,,ho66842090,false,false,,,,poll18798201
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,10/17/16,10/21/16,False,False,False,False,437,"90 Sherman St, Deadwood, SD 57732",,08:00 AM-05:00 PM,,ho66842090,false,false,,,,poll18798201
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,10/24/16,10/28/16,False,False,False,False,438,"90 Sherman St, Deadwood, SD 57732",,08:00 AM-05:00 PM,,ho66842090,false,false,,,,poll18798201
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 6:00,17:00:00 - 6:00,10/31/16,11/4/16,False,False,False,False,439,"90 Sherman St, Deadwood, SD 57732",,08:00 AM-05:00 PM,,ho66842090,false,false,,,,poll18798201
ocd-division/country:us/state:sd/county:lawrence,voters@lawrence.sd.us,Lawrence County,Lawrence County Administrative Office,90 Sherman St,,Deadwood,SD,57732,8:00:00 - 7:00,17:00:00 - 7:00,11/7/16,11/7/16,False,False,False,False,440,"90 Sherman St, Deadwood, SD 57732",,08:00 AM-05:00 PM,,ho66842090,false,false,,,,poll18798201
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,False,False,False,False,441,"104 N Main St., Canton, SD 57013",,08:00 AM-05:00 PM,,ho70724075,false,false,,,,poll91344049
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,False,False,False,False,442,"104 N Main St., Canton, SD 57013",,08:00 AM-05:00 PM,,ho70724075,false,false,,,,poll91344049
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,False,False,False,False,443,"104 N Main St., Canton, SD 57013",,08:00 AM-05:00 PM,,ho70724075,false,false,,,,poll91344049
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,False,False,False,False,444,"104 N Main St., Canton, SD 57013",,08:00 AM-05:00 PM,,ho70724075,false,false,,,,poll91344049
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,False,False,False,False,445,"104 N Main St., Canton, SD 57013",,08:00 AM-05:00 PM,,ho70724075,false,false,,,,poll91344049
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,False,False,False,False,446,"104 N Main St., Canton, SD 57013",,08:00 AM-05:00 PM,,ho70724075,false,false,,,,poll91344049
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,False,False,False,False,447,"104 N Main St., Canton, SD 57013",,08:00 AM-05:00 PM,,ho70724075,false,false,,,,poll91344049
ocd-division/country:us/state:sd/county:lincoln,auditor@lincolncountysd.org,Lincoln County,Lincoln County Courthouse,104 N Main St.,,Canton,SD,57013,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,False,False,False,False,448,"104 N Main St., Canton, SD 57013",,08:00 AM-05:00 PM,,ho70724075,false,false,,,,poll91344049
ocd-division/country:us/state:sd/county:lyman,auditor@lymancounty.org,Lyman County,Lyman County Courthouse,300 S Main,,Kennebec,SD,57544,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,False,False,False,False,449,"300 S Main, Kennebec, SD 57544",,08:00 AM-05:00 PM,,ho381421,false,false,,,,poll33817762
ocd-division/country:us/state:sd/county:lyman,auditor@lymancounty.org,Lyman County,Lyman County Courthouse,300 S Main,,Kennebec,SD,57544,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,False,False,False,False,450,"300 S Main, Kennebec, SD 57544",,08:00 AM-05:00 PM,,ho381421,false,false,,,,poll33817762
ocd-division/country:us/state:sd/county:lyman,auditor@lymancounty.org,Lyman County,Lyman County Courthouse,300 S Main,,Kennebec,SD,57544,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,False,False,False,False,451,"300 S Main, Kennebec, SD 57544",,08:00 AM-05:00 PM,,ho381421,false,false,,,,poll33817762
ocd-division/country:us/state:sd/county:lyman,auditor@lymancounty.org,Lyman County,Lyman County Courthouse,300 S Main,,Kennebec,SD,57544,8:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,False,False,False,False,452,"300 S Main, Kennebec, SD 57544",,08:00 AM-05:00 PM,,ho381421,false,false,,,,poll33817762
ocd-division/country:us/state:sd/county:lyman,auditor@lymancounty.org,Lyman County,Lyman County Courthouse,300 S Main,,Kennebec,SD,57544,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,False,False,False,False,453,"300 S Main, Kennebec, SD 57544",,08:00 AM-05:00 PM,,ho381421,false,false,,,,poll33817762
ocd-division/country:us/state:sd/county:lyman,auditor@lymancounty.org,Lyman County,Lyman County Courthouse,300 S Main,,Kennebec,SD,57544,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,False,False,False,False,454,"300 S Main, Kennebec, SD 57544",,08:00 AM-05:00 PM,,ho381421,false,false,,,,poll33817762
ocd-division/country:us/state:sd/county:lyman,auditor@lymancounty.org,Lyman County,Lyman County Courthouse,300 S Main,,Kennebec,SD,57544,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,False,False,False,False,455,"300 S Main, Kennebec, SD 57544",,08:00 AM-05:00 PM,,ho381421,false,false,,,,poll33817762
ocd-division/country:us/state:sd/county:lyman,auditor@lymancounty.org,Lyman County,Lyman County Courthouse,300 S Main,,Kennebec,SD,57544,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,False,False,False,False,456,"300 S Main, Kennebec, SD 57544",,08:00 AM-05:00 PM,,ho381421,false,false,,,,poll33817762
ocd-division/country:us/state:sd/county:marshall,mcauditor@venturecomm.net,Marshall County,Marshall County Courthouse,911 Vander Horck,,Britton,SD,57430,8:00:00 - 5:00,16:30:00 - 5:00,9/23/16,9/23/16,False,False,False,False,457,"911 Vander Horck, Britton, SD 57430",,08:00 AM-04:30 PM,,ho73815272,false,false,,,,poll30534244
ocd-division/country:us/state:sd/county:marshall,mcauditor@venturecomm.net,Marshall County,Marshall County Courthouse,911 Vander Horck,,Britton,SD,57430,8:00:00 - 5:00,16:30:00 - 5:00,9/26/16,9/30/16,False,False,False,False,458,"911 Vander Horck, Britton, SD 57430",,08:00 AM-04:30 PM,,ho73815272,false,false,,,,poll30534244
ocd-division/country:us/state:sd/county:marshall,mcauditor@venturecomm.net,Marshall County,Marshall County Courthouse,911 Vander Horck,,Britton,SD,57430,8:00:00 - 5:00,16:30:00 - 5:00,10/3/16,10/7/16,False,False,False,False,459,"911 Vander Horck, Britton, SD 57430",,08:00 AM-04:30 PM,,ho73815272,false,false,,,,poll30534244
ocd-division/country:us/state:sd/county:marshall,mcauditor@venturecomm.net,Marshall County,Marshall County Courthouse,911 Vander Horck,,Britton,SD,57430,8:00:00 - 5:00,16:30:00 - 5:00,10/11/16,10/14/16,False,False,False,False,460,"911 Vander Horck, Britton, SD 57430",,08:00 AM-04:30 PM,,ho73815272,false,false,,,,poll30534244
ocd-division/country:us/state:sd/county:marshall,mcauditor@venturecomm.net,Marshall County,Marshall County Courthouse,911 Vander Horck,,Britton,SD,57430,8:00:00 - 5:00,16:30:00 - 5:00,10/17/16,10/21/16,False,False,False,False,461,"911 Vander Horck, Britton, SD 57430",,08:00 AM-04:30 PM,,ho73815272,false,false,,,,poll30534244
ocd-division/country:us/state:sd/county:marshall,mcauditor@venturecomm.net,Marshall County,Marshall County Courthouse,911 Vander Horck,,Britton,SD,57430,8:00:00 - 5:00,16:30:00 - 5:00,10/24/16,10/28/16,False,False,False,False,462,"911 Vander Horck, Britton, SD 57430",,08:00 AM-04:30 PM,,ho73815272,false,false,,,,poll30534244
ocd-division/country:us/state:sd/county:marshall,mcauditor@venturecomm.net,Marshall County,Marshall County Courthouse,911 Vander Horck,,Britton,SD,57430,8:00:00 - 5:00,16:30:00 - 5:00,10/31/16,11/4/16,False,False,False,False,463,"911 Vander Horck, Britton, SD 57430",,08:00 AM-04:30 PM,,ho73815272,false,false,,,,poll30534244
ocd-division/country:us/state:sd/county:marshall,mcauditor@venturecomm.net,Marshall County,Marshall County Courthouse,911 Vander Horck,,Britton,SD,57430,8:00:00 - 6:00,16:30:00 - 6:00,11/7/16,11/7/16,False,False,False,False,464,"911 Vander Horck, Britton, SD 57430",,08:00 AM-04:30 PM,,ho73815272,false,false,,,,poll30534244
ocd-division/country:us/state:sd/county:mccook,mccookaud@triotel.net,Mccook County,McCook County Courthouse,130 W Essex Ave,,Salem,SD,57058,8:00:00 - 5:00,16:30:00 - 5:00,9/23/16,9/23/16,False,False,False,False,465,"130 W Essex Ave, Salem, SD 57058",,08:00 AM-04:30 PM,,ho79555225,false,false,,,,poll88846624
ocd-division/country:us/state:sd/county:mccook,mccookaud@triotel.net,Mccook County,McCook County Courthouse,130 W Essex Ave,,Salem,SD,57058,8:00:00 - 5:00,16:30:00 - 5:00,9/26/16,9/30/16,False,False,False,False,466,"130 W Essex Ave, Salem, SD 57058",,08:00 AM-04:30 PM,,ho79555225,false,false,,,,poll88846624
ocd-division/country:us/state:sd/county:mccook,mccookaud@triotel.net,Mccook County,McCook County Courthouse,130 W Essex Ave,,Salem,SD,57058,8:00:00 - 5:00,16:30:00 - 5:00,10/3/16,10/7/16,False,False,False,False,467,"130 W Essex Ave, Salem, SD 57058",,08:00 AM-04:30 PM,,ho79555225,false,false,,,,poll88846624
ocd-division/country:us/state:sd/county:mccook,mccookaud@triotel.net,Mccook County,McCook County Courthouse,130 W Essex Ave,,Salem,SD,57058,8:00:00 - 5:00,16:30:00 - 5:00,10/10/16,10/14/16,False,False,False,False,468,"130 W Essex Ave, Salem, SD 57058",,08:00 AM-04:30 PM,,ho79555225,false,false,,,,poll88846624
ocd-division/country:us/state:sd/county:mccook,mccookaud@triotel.net,Mccook County,McCook County Courthouse,130 W Essex Ave,,Salem,SD,57058,8:00:00 - 5:00,16:30:00 - 5:00,10/17/16,10/21/16,False,False,False,False,469,"130 W Essex Ave, Salem, SD 57058",,08:00 AM-04:30 PM,,ho79555225,false,false,,,,poll88846624
ocd-division/country:us/state:sd/county:mccook,mccookaud@triotel.net,Mccook County,McCook County Courthouse,130 W Essex Ave,,Salem,SD,57058,8:00:00 - 5:00,16:30:00 - 5:00,10/24/16,10/28/16,False,False,False,False,470,"130 W Essex Ave, Salem, SD 57058",,08:00 AM-04:30 PM,,ho79555225,false,false,,,,poll88846624
ocd-division/country:us/state:sd/county:mccook,mccookaud@triotel.net,Mccook County,McCook County Courthouse,130 W Essex Ave,,Salem,SD,57058,8:00:00 - 5:00,16:30:00 - 5:00,10/31/16,11/4/16,False,False,False,False,471,"130 W Essex Ave, Salem, SD 57058",,08:00 AM-04:30 PM,,ho79555225,false,false,,,,poll88846624
ocd-division/country:us/state:sd/county:mccook,mccookaud@triotel.net,Mccook County,McCook County Courthouse,130 W Essex Ave,,Salem,SD,57058,8:00:00 - 6:00,16:30:00 - 6:00,11/7/16,11/7/16,False,False,False,False,472,"130 W Essex Ave, Salem, SD 57058",,08:00 AM-04:30 PM,,ho79555225,false,false,,,,poll88846624
ocd-division/country:us/state:sd/county:mcpherson,mcphersonaud@valleytel.net,Mcpherson County,McPherson County Courthouse,706 Main Street,,Leola,SD,57456,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,False,False,False,True,473,"706 Main Street, Leola, SD 57456",,08:00 AM-05:00 PM,,ho82631209,false,false,,,,poll48665364
ocd-division/country:us/state:sd/county:mcpherson,mcphersonaud@valleytel.net,Mcpherson County,McPherson County Courthouse,706 Main Street,,Leola,SD,57456,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,False,False,False,True,474,"706 Main Street, Leola, SD 57456",,08:00 AM-05:00 PM,,ho82631209,false,false,,,,poll48665364
ocd-division/country:us/state:sd/county:mcpherson,mcphersonaud@valleytel.net,Mcpherson County,McPherson County Courthouse,706 Main Street,,Leola,SD,57456,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,False,False,False,True,475,"706 Main Street, Leola, SD 57456",,08:00 AM-05:00 PM,,ho82631209,false,false,,,,poll48665364
ocd-division/country:us/state:sd/county:mcpherson,mcphersonaud@valleytel.net,Mcpherson County,McPherson County Courthouse,706 Main Street,,Leola,SD,57456,8:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,False,False,False,True,476,"706 Main Street, Leola, SD 57456",,08:00 AM-05:00 PM,,ho82631209,false,false,,,,poll48665364
ocd-division/country:us/state:sd/county:mcpherson,mcphersonaud@valleytel.net,Mcpherson County,McPherson County Courthouse,706 Main Street,,Leola,SD,57456,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,False,False,False,True,477,"706 Main Street, Leola, SD 57456",,08:00 AM-05:00 PM,,ho82631209,false,false,,,,poll48665364
ocd-division/country:us/state:sd/county:mcpherson,mcphersonaud@valleytel.net,Mcpherson County,McPherson County Courthouse,706 Main Street,,Leola,SD,57456,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,False,False,False,True,478,"706 Main Street, Leola, SD 57456",,08:00 AM-05:00 PM,,ho82631209,false,false,,,,poll48665364
ocd-division/country:us/state:sd/county:mcpherson,mcphersonaud@valleytel.net,Mcpherson County,McPherson County Courthouse,706 Main Street,,Leola,SD,57456,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,False,False,False,True,479,"706 Main Street, Leola, SD 57456",,08:00 AM-05:00 PM,,ho82631209,false,false,,,,poll48665364
ocd-division/country:us/state:sd/county:mcpherson,mcphersonaud@valleytel.net,Mcpherson County,McPherson County Courthouse,706 Main Street,,Leola,SD,57456,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,False,False,False,True,480,"706 Main Street, Leola, SD 57456",,08:00 AM-05:00 PM,,ho82631209,false,false,,,,poll48665364
ocd-division/country:us/state:sd/county:meade,auditor@meadecounty.org,Meade County,Meade Couty Courthouse,1300 Sherman Street,#126,Sturgis,SD,57785,8:00:00 - 6:00,17:00:00 - 6:00,9/23/16,9/23/16,False,False,False,False,481,"1300 Sherman Street #126, Sturgis, SD 57785",,08:00 AM-05:00 PM,,ho17252578,false,false,,,,poll46557711
ocd-division/country:us/state:sd/county:meade,auditor@meadecounty.org,Meade County,Meade Couty Courthouse,1300 Sherman Street,#126,Sturgis,SD,57785,8:00:00 - 6:00,17:00:00 - 6:00,9/26/16,9/30/16,False,False,False,False,482,"1300 Sherman Street #126, Sturgis, SD 57785",,08:00 AM-05:00 PM,,ho17252578,false,false,,,,poll46557711
ocd-division/country:us/state:sd/county:meade,auditor@meadecounty.org,Meade County,Meade Couty Courthouse,1300 Sherman Street,#126,Sturgis,SD,57785,8:00:00 - 6:00,17:00:00 - 6:00,10/3/16,10/7/16,False,False,False,False,483,"1300 Sherman Street #126, Sturgis, SD 57785",,08:00 AM-05:00 PM,,ho17252578,false,false,,,,poll46557711
ocd-division/country:us/state:sd/county:meade,auditor@meadecounty.org,Meade County,Meade Couty Courthouse,1300 Sherman Street,#126,Sturgis,SD,57785,8:00:00 - 6:00,17:00:00 - 6:00,10/10/16,10/14/16,False,False,False,False,484,"1300 Sherman Street #126, Sturgis, SD 57785",,08:00 AM-05:00 PM,,ho17252578,false,false,,,,poll46557711
ocd-division/country:us/state:sd/county:meade,auditor@meadecounty.org,Meade County,Meade Couty Courthouse,1300 Sherman Street,#126,Sturgis,SD,57785,8:00:00 - 6:00,17:00:00 - 6:00,10/17/16,10/21/16,False,False,False,False,485,"1300 Sherman Street #126, Sturgis, SD 57785",,08:00 AM-05:00 PM,,ho17252578,false,false,,,,poll46557711
ocd-division/country:us/state:sd/county:meade,auditor@meadecounty.org,Meade County,Meade Couty Courthouse,1300 Sherman Street,#126,Sturgis,SD,57785,8:00:00 - 6:00,17:00:00 - 6:00,10/24/16,10/28/16,False,False,False,False,486,"1300 Sherman Street #126, Sturgis, SD 57785",,08:00 AM-05:00 PM,,ho17252578,false,false,,,,poll46557711
ocd-division/country:us/state:sd/county:meade,auditor@meadecounty.org,Meade County,Meade Couty Courthouse,1300 Sherman Street,#126,Sturgis,SD,57785,8:00:00 - 6:00,17:00:00 - 6:00,10/31/16,11/4/16,False,False,False,False,487,"1300 Sherman Street #126, Sturgis, SD 57785",,08:00 AM-05:00 PM,,ho17252578,false,false,,,,poll46557711
ocd-division/country:us/state:sd/county:meade,auditor@meadecounty.org,Meade County,Meade Couty Courthouse,1300 Sherman Street,#126,Sturgis,SD,57785,8:00:00 - 7:00,17:00:00 - 7:00,11/7/16,11/7/16,False,False,False,False,488,"1300 Sherman Street #126, Sturgis, SD 57785",,08:00 AM-05:00 PM,,ho17252578,false,false,,,,poll46557711
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,16:00:00 - 5:00,9/23/16,9/23/16,False,False,False,False,489,"321 E 4th St, White River, SD 57579-0403",,08:00 AM-04:00 PM,,ho94229422,false,false,,,,poll27060302
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,16:00:00 - 5:00,9/26/16,9/26/16,False,False,False,False,490,"321 E 4th St, White River, SD 57579-0403",,08:00 AM-04:00 PM,,ho94229422,false,false,,,,poll27060302
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,13:00:00 - 5:00,17:00:00 - 5:00,9/27/16,9/27/16,False,False,False,False,491,"321 E 4th St, White River, SD 57579-0403",,01:00 PM-05:00 PM,,ho94229422,false,false,,,,poll27060302
ocd-division/country:us/state:sd/county:mellette,jerry.schwarting@state.sd.us,Mellette County,Mellette County Courthouse,321 E 4th St,,White River,SD,57579-0403,8:00:00 - 5:00,12:00:00 - 5:00,9/27/16,9/27/16,False,False,False,False,492,"321 E 4th St, White River, SD 57579-0403",,08:00 AM-12:00 PM,,ho94229422,false,false,,,,poll27060302
