office-name,ocd-division,homepage-url,phone,email,DIRECTIONS,name,address1,address2,city,state,zip,start_time,end_time,start_date,end_date,is_subject_to_change,notes
Hockley County,ocd-division/country:us/state:tx/county:hockley,http://www.co.hockley.tx.us/default.aspx?Hockley_County/ElectionsHome,(806) 894-4938,csmart@hockleycounty.org,,,400 SPADE RD,,ANTON,TX,79313,08:00:00 - 05:00,12:00:00 - 05:00,10-24-2016,10-28-2016,,
Hockley County,ocd-division/country:us/state:tx/county:hockley,http://www.co.hockley.tx.us/default.aspx?Hockley_County/ElectionsHome,(806) 894-4938,csmart@hockleycounty.org,,,400 SPADE RD,,ANTON,TX,79313,13:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Hockley County,ocd-division/country:us/state:tx/county:hockley,http://www.co.hockley.tx.us/default.aspx?Hockley_County/ElectionsHome,(806) 894-4938,csmart@hockleycounty.org,,,400 SPADE RD,,ANTON,TX,79313,08:00:00 - 05:00,12:00:00 - 05:00,10-31-2016,11-04-2016,,
Hockley County,ocd-division/country:us/state:tx/county:hockley,http://www.co.hockley.tx.us/default.aspx?Hockley_County/ElectionsHome,(806) 894-4938,csmart@hockleycounty.org,,,400 SPADE RD,,ANTON,TX,79313,13:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,,
Hockley County,ocd-division/country:us/state:tx/county:hockley,http://www.co.hockley.tx.us/default.aspx?Hockley_County/ElectionsHome,(806) 894-4938,csmart@hockleycounty.org,,,809 S SLAUGHTER,,SUNDOWN,TX,79372,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Hockley County,ocd-division/country:us/state:tx/county:hockley,http://www.co.hockley.tx.us/default.aspx?Hockley_County/ElectionsHome,(806) 894-4938,csmart@hockleycounty.org,,,809 S SLAUGHTER,,SUNDOWN,TX,79372,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,,
Hockley County,ocd-division/country:us/state:tx/county:hockley,http://www.co.hockley.tx.us/default.aspx?Hockley_County/ElectionsHome,(806) 894-4938,csmart@hockleycounty.org,,,107 HOCKLEY MAIN,,ROPESVILLE,TX,79358,08:00:00 - 05:00,12:00:00 - 05:00,10-24-2016,10-28-2016,,
Hockley County,ocd-division/country:us/state:tx/county:hockley,http://www.co.hockley.tx.us/default.aspx?Hockley_County/ElectionsHome,(806) 894-4938,csmart@hockleycounty.org,,,107 HOCKLEY MAIN,,ROPESVILLE,TX,79358,13:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Hockley County,ocd-division/country:us/state:tx/county:hockley,http://www.co.hockley.tx.us/default.aspx?Hockley_County/ElectionsHome,(806) 894-4938,csmart@hockleycounty.org,,,107 HOCKLEY MAIN,,ROPESVILLE,TX,79358,08:00:00 - 05:00,12:00:00 - 05:00,10-31-2016,11-04-2016,,
Hockley County,ocd-division/country:us/state:tx/county:hockley,http://www.co.hockley.tx.us/default.aspx?Hockley_County/ElectionsHome,(806) 894-4938,csmart@hockleycounty.org,,,107 HOCKLEY MAIN,,ROPESVILLE,TX,79358,13:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,,
Hopkins County,ocd-division/country:us/state:tx/county:hopkins,http://www.hopkinscountytx.org/default.aspx?Hopkins_County/County.Clerk,(903) 438-4074,cclerk@hopkinscountytx.org,,,128 Jefferson St.,JP #2 Courtroom,Sulphur Springs,TX,75482,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,http://tools.cira.state.tx.us/users/0403/docs/Election/Early%20Voting%2011082016.pdf,
Hopkins County,ocd-division/country:us/state:tx/county:hopkins,http://www.hopkinscountytx.org/default.aspx?Hopkins_County/County.Clerk,(903) 438-4074,cclerk@hopkinscountytx.org,,,128 Jefferson St.,JP #2 Courtroom,Sulphur Springs,TX,75482,08:00:00 - 05:00,17:00:00 - 05:00,10-29-2016,10-29-2016,,
Hopkins County,ocd-division/country:us/state:tx/county:hopkins,http://www.hopkinscountytx.org/default.aspx?Hopkins_County/County.Clerk,(903) 438-4074,cclerk@hopkinscountytx.org,,,128 Jefferson St.,JP #2 Courtroom,Sulphur Springs,TX,75482,13:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Hopkins County,ocd-division/country:us/state:tx/county:hopkins,http://www.hopkinscountytx.org/default.aspx?Hopkins_County/County.Clerk,(903) 438-4074,cclerk@hopkinscountytx.org,,,128 Jefferson St.,JP #2 Courtroom,Sulphur Springs,TX,75482,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,10-31-2016,,
Hopkins County,ocd-division/country:us/state:tx/county:hopkins,http://www.hopkinscountytx.org/default.aspx?Hopkins_County/County.Clerk,(903) 438-4074,cclerk@hopkinscountytx.org,,,128 Jefferson St.,JP #2 Courtroom,Sulphur Springs,TX,75482,07:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-01-2016,,
Hopkins County,ocd-division/country:us/state:tx/county:hopkins,http://www.hopkinscountytx.org/default.aspx?Hopkins_County/County.Clerk,(903) 438-4074,cclerk@hopkinscountytx.org,,,128 Jefferson St.,JP #2 Courtroom,Sulphur Springs,TX,75482,08:00:00 - 05:00,17:00:00 - 05:00,11-02-2016,11-02-2016,,
Hopkins County,ocd-division/country:us/state:tx/county:hopkins,http://www.hopkinscountytx.org/default.aspx?Hopkins_County/County.Clerk,(903) 438-4074,cclerk@hopkinscountytx.org,,,128 Jefferson St.,JP #2 Courtroom,Sulphur Springs,TX,75482,07:00:00 - 05:00,19:00:00 - 05:00,11-03-2016,11-03-2016,,
Hopkins County,ocd-division/country:us/state:tx/county:hopkins,http://www.hopkinscountytx.org/default.aspx?Hopkins_County/County.Clerk,(903) 438-4074,cclerk@hopkinscountytx.org,,,128 Jefferson St.,JP #2 Courtroom,Sulphur Springs,TX,75482,08:00:00 - 05:00,17:00:00 - 05:00,11-04-2016,11-04-2016,,
Houston County,ocd-division/country:us/state:tx/county:houston,http://www.co.houston.tx.us/default.aspx?Houston_County/County.Clerk,"(936) 544-3255, ext. 243",jturner@co.houston.tx.us,,,401 East Houston,,Crockett,TX,75835,08:00:00 - 05:00,16:30:00 - 05:00,10-24-2016,10-28-2016,"Houston County Courthouse Basement; 401 E. Houston Ave; Crockett; October 24 - November 4, 2016; Monday-Friday; 8:00 am - 4:30 pm // Polling places for election day (revised): https://secure.helpscout.net/conversation/251117918/0/?folderId=994864",
Houston County,ocd-division/country:us/state:tx/county:houston,http://www.co.houston.tx.us/default.aspx?Houston_County/County.Clerk,"(936) 544-3255, ext. 243",jturner@co.houston.tx.us,,,401 East Houston,,Crockett,TX,75835,08:00:00 - 05:00,16:00:00 - 05:00,10-29-2016,10-29-2016,,
Houston County,ocd-division/country:us/state:tx/county:houston,http://www.co.houston.tx.us/default.aspx?Houston_County/County.Clerk,"(936) 544-3255, ext. 243",jturner@co.houston.tx.us,,,401 East Houston,,Crockett,TX,75835,13:00:00 - 05:00,16:00:00 - 05:00,10-30-2016,10-30-2016,,
Houston County,ocd-division/country:us/state:tx/county:houston,http://www.co.houston.tx.us/default.aspx?Houston_County/County.Clerk,"(936) 544-3255, ext. 243",jturner@co.houston.tx.us,,,401 East Houston,,Crockett,TX,75835,08:00:00 - 05:00,16:30:00 - 05:00,10-31-2016,11-04-2016,,
Houston County,ocd-division/country:us/state:tx/county:houston,http://www.co.houston.tx.us/default.aspx?Houston_County/County.Clerk,"(936) 544-3255, ext. 243",jturner@co.houston.tx.us,,,122 E. Cox St,,Lovelady,TX,75851,08:00:00 - 05:00,16:30:00 - 05:00,10-24-2016,10-28-2016,,
Houston County,ocd-division/country:us/state:tx/county:houston,http://www.co.houston.tx.us/default.aspx?Houston_County/County.Clerk,"(936) 544-3255, ext. 243",jturner@co.houston.tx.us,,,122 E. Cox St,,Lovelady,TX,75851,08:00:00 - 05:00,16:00:00 - 05:00,10-29-2016,10-29-2016,,
Houston County,ocd-division/country:us/state:tx/county:houston,http://www.co.houston.tx.us/default.aspx?Houston_County/County.Clerk,"(936) 544-3255, ext. 243",jturner@co.houston.tx.us,,,122 E. Cox St,,Lovelady,TX,75851,13:00:00 - 05:00,16:00:00 - 05:00,10-30-2016,10-30-2016,,
Houston County,ocd-division/country:us/state:tx/county:houston,http://www.co.houston.tx.us/default.aspx?Houston_County/County.Clerk,"(936) 544-3255, ext. 243",jturner@co.houston.tx.us,,,122 E. Cox St,,Lovelady,TX,75851,08:00:00 - 05:00,16:30:00 - 05:00,10-31-2016,11-04-2016,,
Howard County,ocd-division/country:us/state:tx/county:howard,http://www.co.howard.tx.us/default.aspx?Howard_County/Elections,(432) 264-2273,elections@howardcountytx.com,,,300 Main Street,Room 303,Big Spring,TX,79720,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,"Oct24 – Nov 4
Hours: 8am-5pm
@1st floor County Courthouse
Nov 1 and 3 
Hours: 7am-7pm @1st floor County Courthouse",
Howard County,ocd-division/country:us/state:tx/county:howard,http://www.co.howard.tx.us/default.aspx?Howard_County/Elections,(432) 264-2273,elections@howardcountytx.com,,,300 Main Street,Room 303,Big Spring,TX,79720,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,10-31-2016,,
Howard County,ocd-division/country:us/state:tx/county:howard,http://www.co.howard.tx.us/default.aspx?Howard_County/Elections,(432) 264-2273,elections@howardcountytx.com,,,300 Main Street,Room 303,Big Spring,TX,79720,07:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-01-2016,,
Howard County,ocd-division/country:us/state:tx/county:howard,http://www.co.howard.tx.us/default.aspx?Howard_County/Elections,(432) 264-2273,elections@howardcountytx.com,,,300 Main Street,Room 303,Big Spring,TX,79720,08:00:00 - 05:00,17:00:00 - 05:00,11-02-2016,11-02-2016,,
Howard County,ocd-division/country:us/state:tx/county:howard,http://www.co.howard.tx.us/default.aspx?Howard_County/Elections,(432) 264-2273,elections@howardcountytx.com,,,300 Main Street,Room 303,Big Spring,TX,79720,07:00:00 - 05:00,19:00:00 - 05:00,11-03-2016,11-03-2016,,
Howard County,ocd-division/country:us/state:tx/county:howard,http://www.co.howard.tx.us/default.aspx?Howard_County/Elections,(432) 264-2273,elections@howardcountytx.com,,,300 Main Street,Room 303,Big Spring,TX,79720,08:00:00 - 05:00,17:00:00 - 05:00,11-04-2016,11-04-2016,,
Hunt County,ocd-division/country:us/state:tx/county:hunt,http://www.huntcounty.net/index.aspx?nid=898,(903) 454-5467,mcook@huntcounty.net,,,2217A Washington,,Greenville,TX,75401,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-24-2016,"October 24, 2016 thru November 4, 2016 8:00am - 5:00pm (Monday - Friday) 
 
Additional times & Dates: 
Tuesday, October 25th, Early voting open 7am - 7pm
Saturday, October 29th, Early voting open 8am - 12 noon
Sunday, October 30th, Early voting open 1pm - 5pm 
Thursday, November 3rd, Early voting open 7am - 7pm",
Hunt County,ocd-division/country:us/state:tx/county:hunt,http://www.huntcounty.net/index.aspx?nid=898,(903) 454-5467,mcook@huntcounty.net,,,2217A Washington,,Greenville,TX,75401,07:00:00 - 05:00,19:00:00 - 05:00,10-25-2016,10-25-2016,,
Hunt County,ocd-division/country:us/state:tx/county:hunt,http://www.huntcounty.net/index.aspx?nid=898,(903) 454-5467,mcook@huntcounty.net,,,2217A Washington,,Greenville,TX,75401,08:00:00 - 05:00,17:00:00 - 05:00,10-26-2016,10-28-2016,,
Hunt County,ocd-division/country:us/state:tx/county:hunt,http://www.huntcounty.net/index.aspx?nid=898,(903) 454-5467,mcook@huntcounty.net,,,2217A Washington,,Greenville,TX,75401,08:00:00 - 05:00,12:00:00 - 05:00,10-29-2016,10-29-2016,,
Hunt County,ocd-division/country:us/state:tx/county:hunt,http://www.huntcounty.net/index.aspx?nid=898,(903) 454-5467,mcook@huntcounty.net,,,2217A Washington,,Greenville,TX,75401,13:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Hunt County,ocd-division/country:us/state:tx/county:hunt,http://www.huntcounty.net/index.aspx?nid=898,(903) 454-5467,mcook@huntcounty.net,,,2217A Washington,,Greenville,TX,75401,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-02-2016,,
Hunt County,ocd-division/country:us/state:tx/county:hunt,http://www.huntcounty.net/index.aspx?nid=898,(903) 454-5467,mcook@huntcounty.net,,,2217A Washington,,Greenville,TX,75401,07:00:00 - 05:00,19:00:00 - 05:00,11-03-2016,11-04-2016,,
Hutchinson County,ocd-division/country:us/state:tx/county:hutchinson,http://www.co.hutchinson.tx.us/default.aspx?Hutchinson_County/County.Clerk,(806) 878-4002,co.clerk@hutchinsoncnty.com,,,500 Main Street,Ste 211,Stinnett,TX,79083,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-27-2016,https://secure.helpscout.net/conversation/248664259/1563/?folderId=994864,
Hutchinson County,ocd-division/country:us/state:tx/county:hutchinson,http://www.co.hutchinson.tx.us/default.aspx?Hutchinson_County/County.Clerk,(806) 878-4002,co.clerk@hutchinsoncnty.com,,,500 Main Street,Ste 211,Stinnett,TX,79083,08:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-03-2016,,
Hutchinson County,ocd-division/country:us/state:tx/county:hutchinson,http://www.co.hutchinson.tx.us/default.aspx?Hutchinson_County/County.Clerk,(806) 878-4002,co.clerk@hutchinsoncnty.com,,,500 Main Street,Ste 211,Stinnett,TX,79083,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-27-2016,,
Hutchinson County,ocd-division/country:us/state:tx/county:hutchinson,http://www.co.hutchinson.tx.us/default.aspx?Hutchinson_County/County.Clerk,(806) 878-4002,co.clerk@hutchinsoncnty.com,,,500 Main Street,Ste 211,Stinnett,TX,79083,08:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-03-2016,,
Hutchinson County,ocd-division/country:us/state:tx/county:hutchinson,http://www.co.hutchinson.tx.us/default.aspx?Hutchinson_County/County.Clerk,(806) 878-4002,co.clerk@hutchinsoncnty.com,,,1400 Veta St,,Borger,TX,79007,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-27-2016,,
Hutchinson County,ocd-division/country:us/state:tx/county:hutchinson,http://www.co.hutchinson.tx.us/default.aspx?Hutchinson_County/County.Clerk,(806) 878-4002,co.clerk@hutchinsoncnty.com,,,1400 Veta St,,Borger,TX,79007,08:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-03-2016,,
Hutchinson County,ocd-division/country:us/state:tx/county:hutchinson,http://www.co.hutchinson.tx.us/default.aspx?Hutchinson_County/County.Clerk,(806) 878-4002,co.clerk@hutchinsoncnty.com,,,1400 Veta St,,Borger,TX,79007,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-27-2016,,
Hutchinson County,ocd-division/country:us/state:tx/county:hutchinson,http://www.co.hutchinson.tx.us/default.aspx?Hutchinson_County/County.Clerk,(806) 878-4002,co.clerk@hutchinsoncnty.com,,,1400 Veta St,,Borger,TX,79007,08:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-03-2016,,
Hutchinson County,ocd-division/country:us/state:tx/county:hutchinson,http://www.co.hutchinson.tx.us/default.aspx?Hutchinson_County/County.Clerk,(806) 878-4002,co.clerk@hutchinsoncnty.com,,,205 N Cornell Ave,,Fritch,TX,79036,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-27-2016,,
Hutchinson County,ocd-division/country:us/state:tx/county:hutchinson,http://www.co.hutchinson.tx.us/default.aspx?Hutchinson_County/County.Clerk,(806) 878-4002,co.clerk@hutchinsoncnty.com,,,205 N Cornell Ave,,Fritch,TX,79036,08:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-03-2016,,
Hutchinson County,ocd-division/country:us/state:tx/county:hutchinson,http://www.co.hutchinson.tx.us/default.aspx?Hutchinson_County/County.Clerk,(806) 878-4002,co.clerk@hutchinsoncnty.com,,,205 N Cornell Ave,,Fritch,TX,79036,08:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-27-2016,,
Hutchinson County,ocd-division/country:us/state:tx/county:hutchinson,http://www.co.hutchinson.tx.us/default.aspx?Hutchinson_County/County.Clerk,(806) 878-4002,co.clerk@hutchinsoncnty.com,,,205 N Cornell Ave,,Fritch,TX,79036,08:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-03-2016,,
Jackson County,ocd-division/country:us/state:tx/county:jackson,http://www.co.jackson.tx.us/default.aspx?Jackson_County/VotingElectionInformation,(361) 782-3563,jcclerk@co.jackson.tx.us,,,115 W. Main,Room 101,Edna,TX,77957,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,See emailed sheet https://secure.helpscout.net/conversation/248621052/0/,
Jackson County,ocd-division/country:us/state:tx/county:jackson,http://www.co.jackson.tx.us/default.aspx?Jackson_County/VotingElectionInformation,(361) 782-3563,jcclerk@co.jackson.tx.us,,,115 W. Main,Room 101,Edna,TX,77957,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,1001 Pearl St.,,Beaumont,TX,77701,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,see the following: https://secure.helpscout.net/file/2a970677424b69cb/134434/659029570/51127793/Notice%2520of%2520Election_2016-11-08_signed/,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,1001 Pearl St.,,Beaumont,TX,77701,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,1001 Pearl St.,,Beaumont,TX,77701,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,1001 Pearl St.,,Beaumont,TX,77701,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,525 Lakeshore Dr,,Port Arthur,TX,77640 .,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,525 Lakeshore Dr,,Port Arthur,TX,77640 .,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,525 Lakeshore Dr,,Port Arthur,TX,77640 .,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,525 Lakeshore Dr,,Port Arthur,TX,77640 .,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,6540 Gladys Ave,,Beaumont,TX,77706,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,6540 Gladys Ave,,Beaumont,TX,77706,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,6540 Gladys Ave,,Beaumont,TX,77706,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,6540 Gladys Ave,,Beaumont,TX,77706,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,4615 9th Ave,,Port Arthur,TX,77642,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,4615 9th Ave,,Port Arthur,TX,77642,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,4615 9th Ave,,Port Arthur,TX,77642,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,4615 9th Ave,,Port Arthur,TX,77642,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,4255 Fannett Rd,,Beaumont,TX,77705,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,4255 Fannett Rd,,Beaumont,TX,77705,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Jefferson County,ocd-division/country:us/state:tx/county:jefferson,http://www.jeffersonelections.com/,(409) 835-8475,countyclerk@co.jefferson.tx.us,,,4255 Fannett Rd,,Beaumont,TX,77705,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
