office_name,ocd_division,homepage_url,phone,email,directions,location_name,address1,address2,city,state,zip_code,start_time,end_time,start_date,end_date,index,address_line,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Callahan County,ocd-division/country:us/state:tx/county:callahan,http://www.co.callahan.tx.us/default.aspx?Callahan_County/Election,(325) 854-5815,clerk.info@callahancounty.org,,,100 W. 4th St.,Ste 104,Baird,TX,79504,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,1608,"100 W. 4th St., Ste 104, Baird, TX , 79504",08:00 AM-05:00 PM,,ho35218931,false,true,,,,poll57123029
Callahan County,ocd-division/country:us/state:tx/county:callahan,http://www.co.callahan.tx.us/default.aspx?Callahan_County/Election,(325) 854-5815,clerk.info@callahancounty.org,,,208 Oak St,,Clyde,TX,79510,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,1609,"208 Oak St, Clyde, TX , 79510",08:00 AM-05:00 PM,,ho67015723,false,true,,,,poll48900796
Callahan County,ocd-division/country:us/state:tx/county:callahan,http://www.co.callahan.tx.us/default.aspx?Callahan_County/Election,(325) 854-5815,clerk.info@callahancounty.org,,,208 Oak St,,Clyde,TX,79510,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,1610,"208 Oak St, Clyde, TX , 79510",08:00 AM-05:00 PM,,ho67015723,false,true,,,,poll48900796
Callahan County,ocd-division/country:us/state:tx/county:callahan,http://www.co.callahan.tx.us/default.aspx?Callahan_County/Election,(325) 854-5815,clerk.info@callahancounty.org,,,424 South Main,,Cross Plains,TX,76443,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,1611,"424 South Main, Cross Plains, TX , 76443",08:00 AM-05:00 PM,,ho18513657,false,true,,,,poll34885713
Callahan County,ocd-division/country:us/state:tx/county:callahan,http://www.co.callahan.tx.us/default.aspx?Callahan_County/Election,(325) 854-5815,clerk.info@callahancounty.org,,,424 South Main,,Cross Plains,TX,76443,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,1612,"424 South Main, Cross Plains, TX , 76443",08:00 AM-05:00 PM,,ho18513657,false,true,,,,poll34885713
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,954 E Harrison St,,Brownsville,TX,78520,09:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,1613,"954 E Harrison St, Brownsville, TX , 78520",09:00 AM-06:00 PM,,ho69815823,false,true,,,,poll7758361
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,954 E Harrison St,,Brownsville,TX,78520,08:00:00 - 05:00,20:00:00 - 05:00,10-29-2016,10-29-2016,1614,"954 E Harrison St, Brownsville, TX , 78520",08:00 AM-08:00 PM,,ho69815823,false,true,,,,poll7758361
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,954 E Harrison St,,Brownsville,TX,78520,09:00:00 - 05:00,14:00:00 - 05:00,10-30-2016,10-30-2016,1615,"954 E Harrison St, Brownsville, TX , 78520",09:00 AM-02:00 PM,,ho69815823,false,true,,,,poll7758361
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,954 E Harrison St,,Brownsville,TX,78520,08:00:00 - 05:00,20:00:00 - 05:00,10-31-2016,11-04-2016,1616,"954 E Harrison St, Brownsville, TX , 78520",08:00 AM-08:00 PM,,ho69815823,false,true,,,,poll7758361
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,2600 Central Blvd,,Brownsville,TX,78520,09:00:00 - 05:00,20:00:00 - 05:00,10-24-2016,10-28-2016,1617,"2600 Central Blvd, Brownsville, TX , 78520",09:00 AM-08:00 PM,,ho51708017,false,true,,,,poll50968039
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,2600 Central Blvd,,Brownsville,TX,78520,10:00:00 - 05:00,14:00:00 - 05:00,10-29-2016,10-29-2016,1618,"2600 Central Blvd, Brownsville, TX , 78520",10:00 AM-02:00 PM,,ho51708017,false,true,,,,poll50968039
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,2600 Central Blvd,,Brownsville,TX,78520,09:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-02-2016,1619,"2600 Central Blvd, Brownsville, TX , 78520",09:00 AM-06:00 PM,,ho51708017,false,true,,,,poll50968039
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,2600 Central Blvd,,Brownsville,TX,78520,08:00:00 - 05:00,20:00:00 - 05:00,11-03-2016,11-04-2016,1620,"2600 Central Blvd, Brownsville, TX , 78520",08:00 AM-08:00 PM,,ho51708017,false,true,,,,poll50968039
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,4320 Southmost Rd,,Brownsville,TX,78521,09:00:00 - 05:00,20:00:00 - 05:00,10-24-2016,10-28-2016,1621,"4320 Southmost Rd, Brownsville, TX , 78521",09:00 AM-08:00 PM,,ho26413207,false,true,,,,poll28377478
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,4320 Southmost Rd,,Brownsville,TX,78521,10:00:00 - 05:00,14:00:00 - 05:00,10-29-2016,10-29-2016,1622,"4320 Southmost Rd, Brownsville, TX , 78521",10:00 AM-02:00 PM,,ho26413207,false,true,,,,poll28377478
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,4320 Southmost Rd,,Brownsville,TX,78521,09:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-02-2016,1623,"4320 Southmost Rd, Brownsville, TX , 78521",09:00 AM-06:00 PM,,ho26413207,false,true,,,,poll28377478
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,4320 Southmost Rd,,Brownsville,TX,78521,08:00:00 - 05:00,20:00:00 - 05:00,11-03-2016,11-04-2016,1624,"4320 Southmost Rd, Brownsville, TX , 78521",08:00 AM-08:00 PM,,ho26413207,false,true,,,,poll28377478
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,1900 E Price Rd,,Brownsville,TX,78521,09:00:00 - 05:00,20:00:00 - 05:00,10-24-2016,10-28-2016,1625,"1900 E Price Rd, Brownsville, TX , 78521",09:00 AM-08:00 PM,,ho63577003,false,true,,,,poll11337397
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,1900 E Price Rd,,Brownsville,TX,78521,10:00:00 - 05:00,14:00:00 - 05:00,10-29-2016,10-29-2016,1626,"1900 E Price Rd, Brownsville, TX , 78521",10:00 AM-02:00 PM,,ho63577003,false,true,,,,poll11337397
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,1900 E Price Rd,,Brownsville,TX,78521,09:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-02-2016,1627,"1900 E Price Rd, Brownsville, TX , 78521",09:00 AM-06:00 PM,,ho63577003,false,true,,,,poll11337397
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,1900 E Price Rd,,Brownsville,TX,78521,08:00:00 - 05:00,20:00:00 - 05:00,11-03-2016,11-04-2016,1628,"1900 E Price Rd, Brownsville, TX , 78521",08:00 AM-08:00 PM,,ho63577003,false,true,,,,poll11337397
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,2100 Gregory Ave,,Brownsville,TX,78526,09:00:00 - 05:00,20:00:00 - 05:00,10-24-2016,10-28-2016,1629,"2100 Gregory Ave, Brownsville, TX , 78526",09:00 AM-08:00 PM,,ho66461517,false,true,,,,poll11396686
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,2100 Gregory Ave,,Brownsville,TX,78526,10:00:00 - 05:00,14:00:00 - 05:00,10-29-2016,10-29-2016,1630,"2100 Gregory Ave, Brownsville, TX , 78526",10:00 AM-02:00 PM,,ho66461517,false,true,,,,poll11396686
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,2100 Gregory Ave,,Brownsville,TX,78526,09:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-02-2016,1631,"2100 Gregory Ave, Brownsville, TX , 78526",09:00 AM-06:00 PM,,ho66461517,false,true,,,,poll11396686
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,2100 Gregory Ave,,Brownsville,TX,78526,08:00:00 - 05:00,20:00:00 - 05:00,11-03-2016,11-04-2016,1632,"2100 Gregory Ave, Brownsville, TX , 78526",08:00 AM-08:00 PM,,ho66461517,false,true,,,,poll11396686
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,3302 Wilson Rd,,Harlingen,TX,78552,09:00:00 - 05:00,20:00:00 - 05:00,10-24-2016,10-28-2016,1633,"3302 Wilson Rd, Harlingen, TX , 78552",09:00 AM-08:00 PM,,ho24156118,false,true,,,,poll7554664
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,3302 Wilson Rd,,Harlingen,TX,78552,10:00:00 - 05:00,14:00:00 - 05:00,10-29-2016,10-29-2016,1634,"3302 Wilson Rd, Harlingen, TX , 78552",10:00 AM-02:00 PM,,ho24156118,false,true,,,,poll7554664
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,3302 Wilson Rd,,Harlingen,TX,78552,09:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-02-2016,1635,"3302 Wilson Rd, Harlingen, TX , 78552",09:00 AM-06:00 PM,,ho24156118,false,true,,,,poll7554664
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,3302 Wilson Rd,,Harlingen,TX,78552,08:00:00 - 05:00,20:00:00 - 05:00,11-03-2016,11-04-2016,1636,"3302 Wilson Rd, Harlingen, TX , 78552",08:00 AM-08:00 PM,,ho24156118,false,true,,,,poll7554664
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,210 East Heywood Street,,San Benito,TX,78586,09:00:00 - 05:00,20:00:00 - 05:00,10-24-2016,10-28-2016,1637,"210 East Heywood Street, San Benito, TX , 78586",09:00 AM-08:00 PM,,ho30902140,false,true,,,,poll92505715
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,210 East Heywood Street,,San Benito,TX,78586,10:00:00 - 05:00,14:00:00 - 05:00,10-29-2016,10-29-2016,1638,"210 East Heywood Street, San Benito, TX , 78586",10:00 AM-02:00 PM,,ho30902140,false,true,,,,poll92505715
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,210 East Heywood Street,,San Benito,TX,78586,09:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-02-2016,1639,"210 East Heywood Street, San Benito, TX , 78586",09:00 AM-06:00 PM,,ho30902140,false,true,,,,poll92505715
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,210 East Heywood Street,,San Benito,TX,78586,08:00:00 - 05:00,20:00:00 - 05:00,11-03-2016,11-04-2016,1640,"210 East Heywood Street, San Benito, TX , 78586",08:00 AM-08:00 PM,,ho30902140,false,true,,,,poll92505715
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,505 State Highway 100,,Port Isabel,TX,78578,09:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,1641,"505 State Highway 100, Port Isabel, TX , 78578",09:00 AM-06:00 PM,,ho94757496,false,true,,,,poll76250685
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,505 State Highway 100,,Port Isabel,TX,78578,10:00:00 - 05:00,14:00:00 - 05:00,10-29-2016,10-29-2016,1642,"505 State Highway 100, Port Isabel, TX , 78578",10:00 AM-02:00 PM,,ho94757496,false,true,,,,poll76250685
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,505 State Highway 100,,Port Isabel,TX,78578,09:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-04-2016,1643,"505 State Highway 100, Port Isabel, TX , 78578",09:00 AM-06:00 PM,,ho94757496,false,true,,,,poll76250685
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,474 N Villarreal,,La Feria,TX,78559,09:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,1644,"474 N Villarreal, La Feria, TX , 78559",09:00 AM-06:00 PM,,ho11778346,false,true,,,,poll50641852
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,474 N Villarreal,,La Feria,TX,78559,10:00:00 - 05:00,14:00:00 - 05:00,10-29-2016,10-29-2016,1645,"474 N Villarreal, La Feria, TX , 78559",10:00 AM-02:00 PM,,ho11778346,false,true,,,,poll50641852
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,474 N Villarreal,,La Feria,TX,78559,09:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-04-2016,1646,"474 N Villarreal, La Feria, TX , 78559",09:00 AM-06:00 PM,,ho11778346,false,true,,,,poll50641852
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,204 N Brazil St,,Los Fresnos,TX,78566,09:00:00 - 05:00,20:00:00 - 05:00,10-24-2016,10-28-2016,1647,"204 N Brazil St, Los Fresnos, TX , 78566",09:00 AM-08:00 PM,,ho33134925,false,true,,,,poll6733651
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,204 N Brazil St,,Los Fresnos,TX,78566,10:00:00 - 05:00,14:00:00 - 05:00,10-29-2016,10-29-2016,1648,"204 N Brazil St, Los Fresnos, TX , 78566",10:00 AM-02:00 PM,,ho33134925,false,true,,,,poll6733651
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,204 N Brazil St,,Los Fresnos,TX,78566,09:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-02-2016,1649,"204 N Brazil St, Los Fresnos, TX , 78566",09:00 AM-06:00 PM,,ho33134925,false,true,,,,poll6733651
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,204 N Brazil St,,Los Fresnos,TX,78566,08:00:00 - 05:00,20:00:00 - 05:00,11-03-2016,11-04-2016,1650,"204 N Brazil St, Los Fresnos, TX , 78566",08:00 AM-08:00 PM,,ho33134925,false,true,,,,poll6733651
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,191 E Prince Rd,,Brownsville,TX,78521,09:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,1651,"191 E Prince Rd, Brownsville, TX , 78521",09:00 AM-06:00 PM,,ho65695183,false,true,,,,poll90973671
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,191 E Prince Rd,,Brownsville,TX,78521,10:00:00 - 05:00,14:00:00 - 05:00,10-29-2016,10-29-2016,1652,"191 E Prince Rd, Brownsville, TX , 78521",10:00 AM-02:00 PM,,ho65695183,false,true,,,,poll90973671
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,191 E Prince Rd,,Brownsville,TX,78521,09:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-04-2016,1653,"191 E Prince Rd, Brownsville, TX , 78521",09:00 AM-06:00 PM,,ho65695183,false,true,,,,poll90973671
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,11119 Old Military Highway 281,,Santa Maria,TX,78592,09:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,1654,"11119 Old Military Highway 281, Santa Maria, TX , 78592",09:00 AM-06:00 PM,,ho71440599,false,true,,,,poll36854481
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,11119 Old Military Highway 281,,Santa Maria,TX,78592,10:00:00 - 05:00,14:00:00 - 05:00,10-29-2016,10-29-2016,1655,"11119 Old Military Highway 281, Santa Maria, TX , 78592",10:00 AM-02:00 PM,,ho71440599,false,true,,,,poll36854481
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,11119 Old Military Highway 281,,Santa Maria,TX,78592,09:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-04-2016,1656,"11119 Old Military Highway 281, Santa Maria, TX , 78592",09:00 AM-06:00 PM,,ho71440599,false,true,,,,poll36854481
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,576 76 Dr,,Harlingen,TX,78550,09:00:00 - 05:00,18:00:00 - 05:00,10-24-2016,10-28-2016,1657,"576 76 Dr, Harlingen, TX , 78550",09:00 AM-06:00 PM,,ho62023817,false,true,,,,poll8512602
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,576 76 Dr,,Harlingen,TX,78550,10:00:00 - 05:00,14:00:00 - 05:00,10-29-2016,10-29-2016,1658,"576 76 Dr, Harlingen, TX , 78550",10:00 AM-02:00 PM,,ho62023817,false,true,,,,poll8512602
Cameron County,ocd-division/country:us/state:tx/county:cameron,http://www.co.cameron.tx.us/administration/elections_voter_registration/index.php,(956) 544-0809,elections@co.cameron.tx.us,,,576 76 Dr,,Harlingen,TX,78550,09:00:00 - 05:00,18:00:00 - 05:00,10-31-2016,11-04-2016,1659,"576 76 Dr, Harlingen, TX , 78550",09:00 AM-06:00 PM,,ho62023817,false,true,,,,poll8512602
