office_name,office_title,types,ocd_division,description,homepage,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Loup County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:loup,Loup County NE,http://www.co.loup.ne.us/election.html,(308) 942-3135,clerk@loup.nacone.org,408 4th St.,Taylor,NE,68879,13:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,350,"408 4th St., Taylor, NE 68879",,01:00 PM - 05:00 PM,,ho99475891,false,true,,,,poll48830597
Madison County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:madison,Madison County NE,http://www.madisoncountyne.com/county-offices/elections/,"(402) 454-3311, ext.  136",clerk@madisoncountyne.com,1313 N Main St.,Madison,NE,68748,08:30:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,351,"1313 N Main St., Madison, NE 68748",,08:30 AM - 05:00 PM,,ho78862494,false,true,,,,poll41092634
Madison County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:madison,Madison County NE,http://www.madisoncountyne.com/county-offices/elections/,"(402) 454-3311, ext.  136",clerk@madisoncountyne.com,1313 N Main St.,Madison,NE,68748,08:30:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,352,"1313 N Main St., Madison, NE 68748",,08:30 AM - 05:00 PM,,ho78862494,false,true,,,,poll41092634
Madison County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:madison,Madison County NE,http://www.madisoncountyne.com/county-offices/elections/,"(402) 454-3311, ext.  136",clerk@madisoncountyne.com,1313 N Main St.,Madison,NE,68748,08:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,353,"1313 N Main St., Madison, NE 68748",,08:30 AM - 05:00 PM,,ho78862494,false,true,,,,poll41092634
Madison County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:madison,Madison County NE,http://www.madisoncountyne.com/county-offices/elections/,"(402) 454-3311, ext.  136",clerk@madisoncountyne.com,1313 N Main St.,Madison,NE,68748,08:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,354,"1313 N Main St., Madison, NE 68748",,08:30 AM - 05:00 PM,,ho78862494,false,true,,,,poll41092634
Madison County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:madison,Madison County NE,http://www.madisoncountyne.com/county-offices/elections/,"(402) 454-3311, ext.  136",clerk@madisoncountyne.com,1313 N Main St.,Madison,NE,68748,08:30:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,355,"1313 N Main St., Madison, NE 68748",,08:30 AM - 05:00 PM,,ho78862494,false,true,,,,poll41092634
McPherson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:mcpherson,McPherson County NE,http://www.county-clerk.net/countyclerk.asp?state=Nebraska&county=McPherson,(308) 587-2363,clerk@mcpherson.nacone.org,1500 Anderson,Tryon,NE,69167,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,356,"1500 Anderson, Tryon, NE 69167",,08:30 AM - 04:30 PM,,ho25687412,false,true,,,,poll17973154
McPherson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:mcpherson,McPherson County NE,http://www.county-clerk.net/countyclerk.asp?state=Nebraska&county=McPherson,(308) 587-2363,clerk@mcpherson.nacone.org,1500 Anderson,Tryon,NE,69167,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,357,"1500 Anderson, Tryon, NE 69167",,08:30 AM - 04:30 PM,,ho25687412,false,true,,,,poll17973154
McPherson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:mcpherson,McPherson County NE,http://www.county-clerk.net/countyclerk.asp?state=Nebraska&county=McPherson,(308) 587-2363,clerk@mcpherson.nacone.org,1500 Anderson,Tryon,NE,69167,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,358,"1500 Anderson, Tryon, NE 69167",,08:30 AM - 04:30 PM,,ho25687412,false,true,,,,poll17973154
McPherson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:mcpherson,McPherson County NE,http://www.county-clerk.net/countyclerk.asp?state=Nebraska&county=McPherson,(308) 587-2363,clerk@mcpherson.nacone.org,1500 Anderson,Tryon,NE,69167,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,359,"1500 Anderson, Tryon, NE 69167",,08:30 AM - 04:30 PM,,ho25687412,false,true,,,,poll17973154
McPherson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:mcpherson,McPherson County NE,http://www.county-clerk.net/countyclerk.asp?state=Nebraska&county=McPherson,(308) 587-2363,clerk@mcpherson.nacone.org,1500 Anderson,Tryon,NE,69167,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,360,"1500 Anderson, Tryon, NE 69167",,08:30 AM - 04:30 PM,,ho25687412,false,true,,,,poll17973154
Merrick County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:merrick,Merrick County NE,http://www.merrickcounty.ne.gov/webpages/election/election.html,(308) 946-2881,clerk@merrick.nacone.org,1510 18th St.,Central City,NE,68826,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,361,"1510 18th St., Central City, NE 68826",,08:00 AM - 05:00 PM,,ho70129647,false,true,,,,poll72114782
Merrick County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:merrick,Merrick County NE,http://www.merrickcounty.ne.gov/webpages/election/election.html,(308) 946-2881,clerk@merrick.nacone.org,1510 18th St.,Central City,NE,68826,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,362,"1510 18th St., Central City, NE 68826",,08:00 AM - 05:00 PM,,ho70129647,false,true,,,,poll72114782
Merrick County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:merrick,Merrick County NE,http://www.merrickcounty.ne.gov/webpages/election/election.html,(308) 946-2881,clerk@merrick.nacone.org,1510 18th St.,Central City,NE,68826,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,363,"1510 18th St., Central City, NE 68826",,08:00 AM - 05:00 PM,,ho70129647,false,true,,,,poll72114782
Merrick County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:merrick,Merrick County NE,http://www.merrickcounty.ne.gov/webpages/election/election.html,(308) 946-2881,clerk@merrick.nacone.org,1510 18th St.,Central City,NE,68826,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,364,"1510 18th St., Central City, NE 68826",,08:00 AM - 05:00 PM,,ho70129647,false,true,,,,poll72114782
Merrick County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:merrick,Merrick County NE,http://www.merrickcounty.ne.gov/webpages/election/election.html,(308) 946-2881,clerk@merrick.nacone.org,1510 18th St.,Central City,NE,68826,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,365,"1510 18th St., Central City, NE 68826",,08:00 AM - 05:00 PM,,ho70129647,false,true,,,,poll72114782
Morrill County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:morrill,Morrill County NE,http://www.morrillcounty.ne.gov/election.html,(308) 262-0860,clerk@morrill.nacone.org,6th and L Street,Bridgeport,NE,69336,08:30:00 - 06:00,16:30:00 - 06:00,10/11/16,10/14/16,366,"6th and L Street, Bridgeport, NE 69336",,08:30 AM - 04:30 PM,,ho23801997,false,true,,,,poll99092356
Morrill County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:morrill,Morrill County NE,http://www.morrillcounty.ne.gov/election.html,(308) 262-0860,clerk@morrill.nacone.org,6th and L Street,Bridgeport,NE,69336,08:30:00 - 06:00,16:30:00 - 06:00,10/17/16,10/21/16,367,"6th and L Street, Bridgeport, NE 69336",,08:30 AM - 04:30 PM,,ho23801997,false,true,,,,poll99092356
Morrill County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:morrill,Morrill County NE,http://www.morrillcounty.ne.gov/election.html,(308) 262-0860,clerk@morrill.nacone.org,6th and L Street,Bridgeport,NE,69336,08:30:00 - 06:00,16:30:00 - 06:00,10/24/16,10/28/16,368,"6th and L Street, Bridgeport, NE 69336",,08:30 AM - 04:30 PM,,ho23801997,false,true,,,,poll99092356
Morrill County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:morrill,Morrill County NE,http://www.morrillcounty.ne.gov/election.html,(308) 262-0860,clerk@morrill.nacone.org,6th and L Street,Bridgeport,NE,69336,08:30:00 - 06:00,16:30:00 - 06:00,10/31/16,11/4/16,369,"6th and L Street, Bridgeport, NE 69336",,08:30 AM - 04:30 PM,,ho23801997,false,true,,,,poll99092356
Morrill County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:morrill,Morrill County NE,http://www.morrillcounty.ne.gov/election.html,(308) 262-0860,clerk@morrill.nacone.org,6th and L Street,Bridgeport,NE,69336,08:30:00 - 07:00,16:30:00 - 07:00,11/7/16,11/7/16,370,"6th and L Street, Bridgeport, NE 69336",,08:30 AM - 04:30 PM,,ho23801997,false,true,,,,poll99092356
Nance County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nance,Nance County NE,http://www.co.nance.ne.us/webpages/clerk/clerk.html,(308) 536-2331,dzareknanceclerk@hamilton.net,209 Esther St.,Fullerton,NE,68638,08:00:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,371,"209 Esther St., Fullerton, NE 68638",,08:00 AM - 04:30 PM,,ho43178837,false,true,,,,poll48019193
Nance County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nance,Nance County NE,http://www.co.nance.ne.us/webpages/clerk/clerk.html,(308) 536-2331,dzareknanceclerk@hamilton.net,209 Esther St.,Fullerton,NE,68638,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,372,"209 Esther St., Fullerton, NE 68638",,08:00 AM - 04:30 PM,,ho43178837,false,true,,,,poll48019193
Nance County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nance,Nance County NE,http://www.co.nance.ne.us/webpages/clerk/clerk.html,(308) 536-2331,dzareknanceclerk@hamilton.net,209 Esther St.,Fullerton,NE,68638,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,373,"209 Esther St., Fullerton, NE 68638",,08:00 AM - 04:30 PM,,ho43178837,false,true,,,,poll48019193
Nance County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nance,Nance County NE,http://www.co.nance.ne.us/webpages/clerk/clerk.html,(308) 536-2331,dzareknanceclerk@hamilton.net,209 Esther St.,Fullerton,NE,68638,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,374,"209 Esther St., Fullerton, NE 68638",,08:00 AM - 04:30 PM,,ho43178837,false,true,,,,poll48019193
Nance County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nance,Nance County NE,http://www.co.nance.ne.us/webpages/clerk/clerk.html,(308) 536-2331,dzareknanceclerk@hamilton.net,209 Esther St.,Fullerton,NE,68638,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,375,"209 Esther St., Fullerton, NE 68638",,08:00 AM - 04:30 PM,,ho43178837,false,true,,,,poll48019193
Nemaha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nemaha,Nemaha County NE,http://www.nemahacounty.ne.gov/webpages/election/election.html,(402) 274-4213,clerk@nemaha.nacone.org,"1824 N Street, Ste 201",Auburn,NE,68305,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,376,"1824 N Street, Ste 201, Auburn, NE 68305",,08:00 AM - 05:00 PM,,ho31123028,false,true,,,,poll7191222
Nemaha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nemaha,Nemaha County NE,http://www.nemahacounty.ne.gov/webpages/election/election.html,(402) 274-4213,clerk@nemaha.nacone.org,"1824 N Street, Ste 201",Auburn,NE,68305,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,377,"1824 N Street, Ste 201, Auburn, NE 68305",,08:00 AM - 05:00 PM,,ho31123028,false,true,,,,poll7191222
Nemaha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nemaha,Nemaha County NE,http://www.nemahacounty.ne.gov/webpages/election/election.html,(402) 274-4213,clerk@nemaha.nacone.org,"1824 N Street, Ste 201",Auburn,NE,68305,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,378,"1824 N Street, Ste 201, Auburn, NE 68305",,08:00 AM - 05:00 PM,,ho31123028,false,true,,,,poll7191222
Nemaha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nemaha,Nemaha County NE,http://www.nemahacounty.ne.gov/webpages/election/election.html,(402) 274-4213,clerk@nemaha.nacone.org,"1824 N Street, Ste 201",Auburn,NE,68305,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,379,"1824 N Street, Ste 201, Auburn, NE 68305",,08:00 AM - 05:00 PM,,ho31123028,false,true,,,,poll7191222
Nemaha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nemaha,Nemaha County NE,http://www.nemahacounty.ne.gov/webpages/election/election.html,(402) 274-4213,clerk@nemaha.nacone.org,"1824 N Street, Ste 201",Auburn,NE,68305,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,380,"1824 N Street, Ste 201, Auburn, NE 68305",,08:00 AM - 05:00 PM,,ho31123028,false,true,,,,poll7191222
Nuckolls County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nuckolls,Nuckolls County NE,http://www.nuckollscounty.ne.gov/webpages/election/election.html,(402) 225-4361,clerk@nuckolls.nacone.org,150 S Main St,Nelson,NE,68961,08:00:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,381,"150 S Main St, Nelson, NE 68961",,08:00 AM - 04:30 PM,,ho68969647,false,true,,,,poll22146215
Nuckolls County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nuckolls,Nuckolls County NE,http://www.nuckollscounty.ne.gov/webpages/election/election.html,(402) 225-4361,clerk@nuckolls.nacone.org,150 S Main St,Nelson,NE,68961,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,382,"150 S Main St, Nelson, NE 68961",,08:00 AM - 04:30 PM,,ho68969647,false,true,,,,poll22146215
Nuckolls County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nuckolls,Nuckolls County NE,http://www.nuckollscounty.ne.gov/webpages/election/election.html,(402) 225-4361,clerk@nuckolls.nacone.org,150 S Main St,Nelson,NE,68961,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,383,"150 S Main St, Nelson, NE 68961",,08:00 AM - 04:30 PM,,ho68969647,false,true,,,,poll22146215
Nuckolls County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nuckolls,Nuckolls County NE,http://www.nuckollscounty.ne.gov/webpages/election/election.html,(402) 225-4361,clerk@nuckolls.nacone.org,150 S Main St,Nelson,NE,68961,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,384,"150 S Main St, Nelson, NE 68961",,08:00 AM - 04:30 PM,,ho68969647,false,true,,,,poll22146215
Nuckolls County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:nuckolls,Nuckolls County NE,http://www.nuckollscounty.ne.gov/webpages/election/election.html,(402) 225-4361,clerk@nuckolls.nacone.org,150 S Main St,Nelson,NE,68961,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,385,"150 S Main St, Nelson, NE 68961",,08:00 AM - 04:30 PM,,ho68969647,false,true,,,,poll22146215
Otoe County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:otoe,Otoe County NE,http://www.co.otoe.ne.us/webpages/election/election.html,(402) 873-9505,clerk@otoe.nacone.org,"1021 Central Ave, Room 102",Nebraska City,NE,68410,08:00:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,386,"1021 Central Ave, Room 102, Nebraska City, NE 68410",,08:00 AM - 04:30 PM,,ho48662005,false,true,,,,poll90400121
Otoe County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:otoe,Otoe County NE,http://www.co.otoe.ne.us/webpages/election/election.html,(402) 873-9505,clerk@otoe.nacone.org,"1021 Central Ave, Room 102",Nebraska City,NE,68410,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,387,"1021 Central Ave, Room 102, Nebraska City, NE 68410",,08:00 AM - 04:30 PM,,ho48662005,false,true,,,,poll90400121
Otoe County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:otoe,Otoe County NE,http://www.co.otoe.ne.us/webpages/election/election.html,(402) 873-9505,clerk@otoe.nacone.org,"1021 Central Ave, Room 102",Nebraska City,NE,68410,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,388,"1021 Central Ave, Room 102, Nebraska City, NE 68410",,08:00 AM - 04:30 PM,,ho48662005,false,true,,,,poll90400121
Otoe County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:otoe,Otoe County NE,http://www.co.otoe.ne.us/webpages/election/election.html,(402) 873-9505,clerk@otoe.nacone.org,"1021 Central Ave, Room 102",Nebraska City,NE,68410,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,389,"1021 Central Ave, Room 102, Nebraska City, NE 68410",,08:00 AM - 04:30 PM,,ho48662005,false,true,,,,poll90400121
Otoe County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:otoe,Otoe County NE,http://www.co.otoe.ne.us/webpages/election/election.html,(402) 873-9505,clerk@otoe.nacone.org,"1021 Central Ave, Room 102",Nebraska City,NE,68410,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,390,"1021 Central Ave, Room 102, Nebraska City, NE 68410",,08:00 AM - 04:30 PM,,ho48662005,false,true,,,,poll90400121
Pawnee County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pawnee,Pawnee County NE,http://www.co.pawnee.ne.us/election.html,(402) 852-2962,clerk@pawnee.nacone.org,625 6th St.,Pawnee City,NE,68420,08:00:00 - 05:00,12:30:00 - 05:00,10/11/16,10/14/16,391,"625 6th St., Pawnee City, NE 68420",,08:00 AM - 12:30 PM,,ho45059757,false,true,,,,poll47189456
Pawnee County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pawnee,Pawnee County NE,http://www.co.pawnee.ne.us/election.html,(402) 852-2962,clerk@pawnee.nacone.org,625 6th St.,Pawnee City,NE,68420,13:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16,392,"625 6th St., Pawnee City, NE 68420",,01:00 PM - 04:00 PM,,ho45059757,false,true,,,,poll47189456
Pawnee County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pawnee,Pawnee County NE,http://www.co.pawnee.ne.us/election.html,(402) 852-2962,clerk@pawnee.nacone.org,625 6th St.,Pawnee City,NE,68420,08:00:00 - 05:00,12:30:00 - 05:00,10/17/16,10/21/16,393,"625 6th St., Pawnee City, NE 68420",,08:00 AM - 12:30 PM,,ho45059757,false,true,,,,poll47189456
Pawnee County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pawnee,Pawnee County NE,http://www.co.pawnee.ne.us/election.html,(402) 852-2962,clerk@pawnee.nacone.org,625 6th St.,Pawnee City,NE,68420,13:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,394,"625 6th St., Pawnee City, NE 68420",,01:00 PM - 04:00 PM,,ho45059757,false,true,,,,poll47189456
Pawnee County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pawnee,Pawnee County NE,http://www.co.pawnee.ne.us/election.html,(402) 852-2962,clerk@pawnee.nacone.org,625 6th St.,Pawnee City,NE,68420,08:00:00 - 05:00,12:30:00 - 05:00,10/24/16,10/28/16,395,"625 6th St., Pawnee City, NE 68420",,08:00 AM - 12:30 PM,,ho45059757,false,true,,,,poll47189456
Pawnee County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:pawnee,Pawnee County NE,http://www.co.pawnee.ne.us/election.html,(402) 852-2962,clerk@pawnee.nacone.org,625 6th St.,Pawnee City,NE,68420,13:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,396,"625 6th St., Pawnee City, NE 68420",,01:00 PM - 04:00 PM,,ho45059757,false,true,,,,poll47189456
