county,officer,email,blank,phone,fax,address_one,address_two,city,state,zip,times,start_date,end_date,time_zone,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
SUMNER,Debra Norris,dnorris@co.sumner.ks.us,,6203263395,6203262116,501 N Washington Ave,,Wellington,KS,67152,8:00-5:00,11/7/2016,11/7/2016,central,571,"501 N Washington Ave, Wellington, KS 67152",,8:00 AM-5:00 PM,,ho88872326,false,True,,,,poll0571
THOMAS,Shelly Harms,TH_county_clerk@wan.kdor.state.ks.us,,7854604500,7854604503,300 N Court,,Colby,KS,67701,8:00-5:00,10/11/2016,10/14/2016,central,572,"300 N Court, Colby, KS 67701",,8:00 AM-5:00 PM,,ho77877776,false,True,,,,poll0572
THOMAS,Shelly Harms,TH_county_clerk@wan.kdor.state.ks.us,,7854604500,7854604503,300 N Court,,Colby,KS,67701,8:00-5:00,10/17/2016,10/21/2016,central,573,"300 N Court, Colby, KS 67701",,8:00 AM-5:00 PM,,ho77877776,false,True,,,,poll0573
THOMAS,Shelly Harms,TH_county_clerk@wan.kdor.state.ks.us,,7854604500,7854604503,300 N Court,,Colby,KS,67701,8:00-5:00,10/24/2016,10/28/2016,central,574,"300 N Court, Colby, KS 67701",,8:00 AM-5:00 PM,,ho77877776,false,True,,,,poll0574
THOMAS,Shelly Harms,TH_county_clerk@wan.kdor.state.ks.us,,7854604500,7854604503,300 N Court,,Colby,KS,67701,8:00-5:00,10/31/2016,11/4/2016,central,575,"300 N Court, Colby, KS 67701",,8:00 AM-5:00 PM,,ho77877776,false,True,,,,poll0575
THOMAS,Shelly Harms,TH_county_clerk@wan.kdor.state.ks.us,,7854604500,7854604503,300 N Court,,Colby,KS,67701,8:00-5:00,11/7/2016,11/7/2016,central,576,"300 N Court, Colby, KS 67701",,8:00 AM-5:00 PM,,ho77877776,false,True,,,,poll0576
TREGO,Lori Augustine,TR_county_clerk@wan.kdor.state.ks.us,,7857435773,7857435594,216 Main St,,WaKeeney,KS,67672,8:30-5:00,10/11/2016,10/14/2016,central,577,"216 Main St, WaKeeney, KS 67672",,8:30 AM-5:00 PM,,ho23730737,false,True,,,,poll0577
TREGO,Lori Augustine,TR_county_clerk@wan.kdor.state.ks.us,,7857435773,7857435594,216 Main St,,WaKeeney,KS,67672,8:30-5:00,10/17/2016,10/21/2016,central,578,"216 Main St, WaKeeney, KS 67672",,8:30 AM-5:00 PM,,ho23730737,false,True,,,,poll0578
TREGO,Lori Augustine,TR_county_clerk@wan.kdor.state.ks.us,,7857435773,7857435594,216 Main St,,WaKeeney,KS,67672,8:30-5:00,10/24/2016,10/28/2016,central,579,"216 Main St, WaKeeney, KS 67672",,8:30 AM-5:00 PM,,ho23730737,false,True,,,,poll0579
TREGO,Lori Augustine,TR_county_clerk@wan.kdor.state.ks.us,,7857435773,7857435594,216 Main St,,WaKeeney,KS,67672,8:30-5:00,10/31/2016,11/4/2016,central,580,"216 Main St, WaKeeney, KS 67672",,8:30 AM-5:00 PM,,ho23730737,false,True,,,,poll0580
TREGO,Lori Augustine,TR_county_clerk@wan.kdor.state.ks.us,,7857435773,7857435594,216 Main St,,WaKeeney,KS,67672,8:30-5:00,11/7/2016,11/7/2016,central,581,"216 Main St, WaKeeney, KS 67672",,8:30 AM-5:00 PM,,ho23730737,false,True,,,,poll0581
WABAUNSEE,Jennifer Savage,jensavage@embarqmail.com,,7857652421,7857653704,215 Kansas Ave,,Alma,KS,66401,8:00-4:30,10/11/2016,10/14/2016,central,582,"215 Kansas Ave, Alma, KS 66401",,8:00 AM-4:30 PM,,ho58876664,false,True,,,,poll0582
WABAUNSEE,Jennifer Savage,jensavage@embarqmail.com,,7857652421,7857653704,215 Kansas Ave,,Alma,KS,66401,8:00-4:30,10/17/2016,10/21/2016,central,583,"215 Kansas Ave, Alma, KS 66401",,8:00 AM-4:30 PM,,ho58876664,false,True,,,,poll0583
WABAUNSEE,Jennifer Savage,jensavage@embarqmail.com,,7857652421,7857653704,215 Kansas Ave,,Alma,KS,66401,8:00-4:30,10/24/2016,10/28/2016,central,584,"215 Kansas Ave, Alma, KS 66401",,8:00 AM-4:30 PM,,ho58876664,false,True,,,,poll0584
WABAUNSEE,Jennifer Savage,jensavage@embarqmail.com,,7857652421,7857653704,215 Kansas Ave,,Alma,KS,66401,8:00-4:30,10/31/2016,11/4/2016,central,585,"215 Kansas Ave, Alma, KS 66401",,8:00 AM-4:30 PM,,ho58876664,false,True,,,,poll0585
WABAUNSEE,Jennifer Savage,jensavage@embarqmail.com,,7857652421,7857653704,215 Kansas Ave,,Alma,KS,66401,8:00-4:30,11/7/2016,11/7/2016,central,586,"215 Kansas Ave, Alma, KS 66401",,8:00 AM-4:30 PM,,ho58876664,false,True,,,,poll0586
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,Sharon Springs,KS,67758,8:00-12:00 (Mountain),10/11/2016,10/14/2016,mountain,587,"313 N Main St, Sharon Springs, KS 67758",,8:00 AM-12:00 PM,,ho68324648,false,True,,,,poll0587
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,Sharon Springs,KS,67758,1:00-5:00 (Mountain),10/11/2016,10/14/2016,mountain,588,"313 N Main St, Sharon Springs, KS 67758",,1:00 AM-5:00 PM,,ho68324648,false,True,,,,poll0588
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,Sharon Springs,KS,67758,8:00-12:00 (Mountain),10/17/2016,10/21/2016,mountain,589,"313 N Main St, Sharon Springs, KS 67758",,8:00 AM-12:00 PM,,ho68324648,false,True,,,,poll0589
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,Sharon Springs,KS,67758,1:00-5:00 (Mountain),10/17/2016,10/21/2016,mountain,590,"313 N Main St, Sharon Springs, KS 67758",,1:00 AM-5:00 PM,,ho68324648,false,True,,,,poll0590
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,Sharon Springs,KS,67758,8:00-12:00 (Mountain),10/24/2016,10/28/2016,mountain,591,"313 N Main St, Sharon Springs, KS 67758",,8:00 AM-12:00 PM,,ho68324648,false,True,,,,poll0591
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,Sharon Springs,KS,67758,1:00-5:00 (Mountain),10/24/2016,10/28/2016,mountain,592,"313 N Main St, Sharon Springs, KS 67758",,1:00 AM-5:00 PM,,ho68324648,false,True,,,,poll0592
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,Sharon Springs,KS,67758,8:00-12:00 (Mountain),10/31/2016,11/4/2016,mountain,593,"313 N Main St, Sharon Springs, KS 67758",,8:00 AM-12:00 PM,,ho68324648,false,True,,,,poll0593
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,Sharon Springs,KS,67758,1:00-5:00 (Mountain),10/31/2016,11/4/2016,mountain,594,"313 N Main St, Sharon Springs, KS 67758",,1:00 AM-5:00 PM,,ho68324648,false,True,,,,poll0594
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,Sharon Springs,KS,67758,8:00-12:00 (Mountain),11/7/2016,11/7/2016,mountain,595,"313 N Main St, Sharon Springs, KS 67758",,8:00 AM-12:00 PM,,ho68324648,false,True,,,,poll0595
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783,313 N Main St,,Sharon Springs,KS,67758,1:00-5:00 (Mountain),11/7/2016,11/7/2016,mountain,596,"313 N Main St, Sharon Springs, KS 67758",,1:00 AM-5:00 PM,,ho68324648,false,True,,,,poll0596
WASHINGTON,Denae Jueneman,djueneman@washingtoncountyks.gov,,7853252974,7853252303,214 C St,,Washington,KS,66968,8:00-5:00,10/11/2016,10/14/2016,central,597,"214 C St, Washington, KS 66968",,8:00 AM-5:00 PM,,ho212146,false,True,,,,poll0597
WASHINGTON,Denae Jueneman,djueneman@washingtoncountyks.gov,,7853252974,7853252303,214 C St,,Washington,KS,66968,8:00-5:00,10/17/2016,10/21/2016,central,598,"214 C St, Washington, KS 66968",,8:00 AM-5:00 PM,,ho212146,false,True,,,,poll0598
WASHINGTON,Denae Jueneman,djueneman@washingtoncountyks.gov,,7853252974,7853252303,214 C St,,Washington,KS,66968,8:00-5:00,10/24/2016,10/28/2016,central,599,"214 C St, Washington, KS 66968",,8:00 AM-5:00 PM,,ho212146,false,True,,,,poll0599
WASHINGTON,Denae Jueneman,djueneman@washingtoncountyks.gov,,7853252974,7853252303,214 C St,,Washington,KS,66968,8:00-5:00,10/31/2016,11/4/2016,central,600,"214 C St, Washington, KS 66968",,8:00 AM-5:00 PM,,ho212146,false,True,,,,poll0600
WASHINGTON,Denae Jueneman,djueneman@washingtoncountyks.gov,,7853252974,7853252303,214 C St,,Washington,KS,66968,8:00-5:00,11/7/2016,11/7/2016,central,601,"214 C St, Washington, KS 66968",,8:00 AM-5:00 PM,,ho212146,false,True,,,,poll0601
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350,206 S Fourth St,,Leoti,KS,67861,8:00-12:00,10/11/2016,10/14/2016,central,602,"206 S Fourth St, Leoti, KS 67861",,8:00 AM-12:00 PM,,ho61345820,false,True,,,,poll0602
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350,206 S Fourth St,,Leoti,KS,67861,1:00-5:00,10/11/2016,10/14/2016,central,603,"206 S Fourth St, Leoti, KS 67861",,1:00 AM-5:00 PM,,ho61345820,false,True,,,,poll0603
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350,206 S Fourth St,,Leoti,KS,67861,8:00-12:00,10/17/2016,10/21/2016,central,604,"206 S Fourth St, Leoti, KS 67861",,8:00 AM-12:00 PM,,ho61345820,false,True,,,,poll0604
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350,206 S Fourth St,,Leoti,KS,67861,1:00-5:00,10/17/2016,10/21/2016,central,605,"206 S Fourth St, Leoti, KS 67861",,1:00 AM-5:00 PM,,ho61345820,false,True,,,,poll0605
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350,206 S Fourth St,,Leoti,KS,67861,8:00-12:00,10/24/2016,10/28/2016,central,606,"206 S Fourth St, Leoti, KS 67861",,8:00 AM-12:00 PM,,ho61345820,false,True,,,,poll0606
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350,206 S Fourth St,,Leoti,KS,67861,1:00-5:00,10/24/2016,10/28/2016,central,607,"206 S Fourth St, Leoti, KS 67861",,1:00 AM-5:00 PM,,ho61345820,false,True,,,,poll0607
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350,206 S Fourth St,,Leoti,KS,67861,8:00-12:00,10/31/2016,11/4/2016,central,608,"206 S Fourth St, Leoti, KS 67861",,8:00 AM-12:00 PM,,ho61345820,false,True,,,,poll0608
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350,206 S Fourth St,,Leoti,KS,67861,1:00-5:00,10/31/2016,11/4/2016,central,609,"206 S Fourth St, Leoti, KS 67861",,1:00 AM-5:00 PM,,ho61345820,false,True,,,,poll0609
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350,206 S Fourth St,,Leoti,KS,67861,8:00-12:00,11/7/2016,11/7/2016,central,610,"206 S Fourth St, Leoti, KS 67861",,8:00 AM-12:00 PM,,ho61345820,false,True,,,,poll0610
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350,206 S Fourth St,,Leoti,KS,67861,1:00-5:00,11/7/2016,11/7/2016,central,611,"206 S Fourth St, Leoti, KS 67861",,1:00 AM-5:00 PM,,ho61345820,false,True,,,,poll0611
WILSON,Rhonda Willard,wilsoncoclerk1@twinmounds.com,,6203782186,6203783841,615 Madison,,Fredonia,KS,66736,8:30-5:00,10/11/2016,10/14/2016,central,612,"615 Madison, Fredonia, KS 66736",,8:30 AM-5:00 PM,,ho84042329,false,True,,,,poll0612
WILSON,Rhonda Willard,wilsoncoclerk1@twinmounds.com,,6203782186,6203783841,615 Madison,,Fredonia,KS,66736,8:30-5:00,10/17/2016,10/21/2016,central,613,"615 Madison, Fredonia, KS 66736",,8:30 AM-5:00 PM,,ho84042329,false,True,,,,poll0613
WILSON,Rhonda Willard,wilsoncoclerk1@twinmounds.com,,6203782186,6203783841,615 Madison,,Fredonia,KS,66736,8:30-5:00,10/24/2016,10/28/2016,central,614,"615 Madison, Fredonia, KS 66736",,8:30 AM-5:00 PM,,ho84042329,false,True,,,,poll0614
WILSON,Rhonda Willard,wilsoncoclerk1@twinmounds.com,,6203782186,6203783841,615 Madison,,Fredonia,KS,66736,8:30-5:00,10/31/2016,11/4/2016,central,615,"615 Madison, Fredonia, KS 66736",,8:30 AM-5:00 PM,,ho84042329,false,True,,,,poll0615
WILSON,Rhonda Willard,wilsoncoclerk1@twinmounds.com,,6203782186,6203783841,615 Madison,,Fredonia,KS,66736,8:30-5:00,11/7/2016,11/7/2016,central,616,"615 Madison, Fredonia, KS 66736",,8:30 AM-5:00 PM,,ho84042329,false,True,,,,poll0616
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,Yates Center,KS,66783,8:00-12:00,10/11/2016,10/14/2016,central,617,"105 W Rutledge Room 103, Yates Center, KS 66783",,8:00 AM-12:00 PM,,ho74342879,false,True,,,,poll0617
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,Yates Center,KS,66783,1:00-5:00,10/11/2016,10/14/2016,central,618,"105 W Rutledge Room 103, Yates Center, KS 66783",,1:00 AM-5:00 PM,,ho74342879,false,True,,,,poll0618
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,Yates Center,KS,66783,8:00-12:00,10/17/2016,10/21/2016,central,619,"105 W Rutledge Room 103, Yates Center, KS 66783",,8:00 AM-12:00 PM,,ho74342879,false,True,,,,poll0619
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,Yates Center,KS,66783,1:00-5:00,10/17/2016,10/21/2016,central,620,"105 W Rutledge Room 103, Yates Center, KS 66783",,1:00 AM-5:00 PM,,ho74342879,false,True,,,,poll0620
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,Yates Center,KS,66783,8:00-12:00,10/24/2016,10/28/2016,central,621,"105 W Rutledge Room 103, Yates Center, KS 66783",,8:00 AM-12:00 PM,,ho74342879,false,True,,,,poll0621
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,Yates Center,KS,66783,1:00-5:00,10/24/2016,10/28/2016,central,622,"105 W Rutledge Room 103, Yates Center, KS 66783",,1:00 AM-5:00 PM,,ho74342879,false,True,,,,poll0622
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,Yates Center,KS,66783,8:00-12:00,10/31/2016,11/4/2016,central,623,"105 W Rutledge Room 103, Yates Center, KS 66783",,8:00 AM-12:00 PM,,ho74342879,false,True,,,,poll0623
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,Yates Center,KS,66783,1:00-5:00,10/31/2016,11/4/2016,central,624,"105 W Rutledge Room 103, Yates Center, KS 66783",,1:00 AM-5:00 PM,,ho74342879,false,True,,,,poll0624
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,Yates Center,KS,66783,8:00-12:00,11/7/2016,11/7/2016,central,625,"105 W Rutledge Room 103, Yates Center, KS 66783",,8:00 AM-12:00 PM,,ho74342879,false,True,,,,poll0625
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670,105 W Rutledge,Room 103,Yates Center,KS,66783,1:00-5:00,11/7/2016,11/7/2016,central,626,"105 W Rutledge Room 103, Yates Center, KS 66783",,1:00 AM-5:00 PM,,ho74342879,false,True,,,,poll0626
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580,850 State Avenue,,Kansas City,KS,66101,8:00-5:00,10/11/2016,10/14/2016,central,627,"850 State Avenue, Kansas City, KS 66101",,8:00 AM-5:00 PM,,ho41720604,false,True,,,,poll0627
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580,850 State Avenue,,Kansas City,KS,66101,8:00-5:00,10/17/2016,10/21/2016,central,628,"850 State Avenue, Kansas City, KS 66101",,8:00 AM-5:00 PM,,ho41720604,false,True,,,,poll0628
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580,850 State Avenue,,Kansas City,KS,66101,8:00-5:00,10/24/2016,10/28/2016,central,629,"850 State Avenue, Kansas City, KS 66101",,8:00 AM-5:00 PM,,ho41720604,false,True,,,,poll0629
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580,850 State Avenue,,Kansas City,KS,66101,8:00-5:00,10/31/2016,11/4/2016,central,630,"850 State Avenue, Kansas City, KS 66101",,8:00 AM-5:00 PM,,ho41720604,false,True,,,,poll0630
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580,850 State Avenue,,Kansas City,KS,66101,8:00-5:00,11/7/2016,11/7/2016,central,631,"850 State Avenue, Kansas City, KS 66101",,8:00 AM-5:00 PM,,ho41720604,false,True,,,,poll0631
