county,officer,email,blank,phone,fax,address_one,address_two,dirs,city,state,zip,start_time,end_time,start_date,end_date,time_zone,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
SEWARD,Stacia D. Long,slong@sewardcountyks.org,,6206263355,6206263211.0,515 N Washington,Ste 100,,Liberal,KS,67901,9:00:00 - 05:00,13:00:00 - 05:00,10/29/16,10/29/16,central,,487,"515 N Washington Ste 100, Liberal, KS 67901",,09:00 AM - 01:00 PM,,ho25374915,false,true,,,,poll25374915
SEWARD,Stacia D. Long,slong@sewardcountyks.org,,6206263355,6206263211.0,515 N Washington,Ste 100,,Liberal,KS,67901,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,488,"515 N Washington Ste 100, Liberal, KS 67901",,08:00 AM - 05:00 PM,,ho25374915,false,true,,,,poll25374915
SEWARD,Stacia D. Long,slong@sewardcountyks.org,,6206263355,6206263211.0,515 N Washington,Ste 100,,Liberal,KS,67901,9:00:00 - 05:00,13:00:00 - 05:00,11/5/16,11/5/16,central,,489,"515 N Washington Ste 100, Liberal, KS 67901",,09:00 AM - 01:00 PM,,ho25374915,false,true,,,,poll25374915
SEWARD,Stacia D. Long,slong@sewardcountyks.org,,6206263355,6206263211.0,515 N Washington,Ste 100,,Liberal,KS,67901,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,490,"515 N Washington Ste 100, Liberal, KS 67901",,08:00 AM - 12:00 PM,,ho25374915,false,true,,,,poll25374915
SHAWNEE,Andrew Howell,electionoffice@snco.us,,7852515900,7852660299.0,3420 SW Van Buren,,,Topeka,KS,66611,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,491,"3420 SW Van Buren, Topeka, KS 66611",,08:00 AM - 05:00 PM,,ho91387856,false,true,,,,poll91387856
SHAWNEE,Andrew Howell,electionoffice@snco.us,,7852515900,7852660299.0,3420 SW Van Buren,,,Topeka,KS,66611,8:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,central,,492,"3420 SW Van Buren, Topeka, KS 66611",,08:00 AM - 07:00 PM,,ho91387856,false,true,,,,poll91387856
SHAWNEE,Andrew Howell,electionoffice@snco.us,,7852515900,7852660299.0,3420 SW Van Buren,,,Topeka,KS,66611,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,493,"3420 SW Van Buren, Topeka, KS 66611",,08:00 AM - 12:00 PM,,ho91387856,false,true,,,,poll91387856
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487.0,925 9th Street,,,Hoxie,KS,67740,13:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,10-19-2016 8 - noon and 1 - 5. close at noon on the 7th ,494,"925 9th Street, Hoxie, KS 67740",,01:00 PM - 05:00 PM,,ho5808555,false,true,,,,poll5808555
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487.0,925 9th Street,,,Hoxie,KS,67740,8:00:00 - 05:00,12:00:00 - 05:00,10/19/16,10/21/16,central,,495,"925 9th Street, Hoxie, KS 67740",,08:00 AM - 12:00 PM,,ho5808555,false,true,,,,poll5808555
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487.0,925 9th Street,,,Hoxie,KS,67740,13:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,496,"925 9th Street, Hoxie, KS 67740",,01:00 PM - 05:00 PM,,ho5808555,false,true,,,,poll5808555
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487.0,925 9th Street,,,Hoxie,KS,67740,8:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,central,,497,"925 9th Street, Hoxie, KS 67740",,08:00 AM - 12:00 PM,,ho5808555,false,true,,,,poll5808555
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487.0,925 9th Street,,,Hoxie,KS,67740,13:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,498,"925 9th Street, Hoxie, KS 67740",,01:00 PM - 05:00 PM,,ho5808555,false,true,,,,poll5808555
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487.0,925 9th Street,,,Hoxie,KS,67740,8:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,central,,499,"925 9th Street, Hoxie, KS 67740",,08:00 AM - 12:00 PM,,ho5808555,false,true,,,,poll5808555
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487.0,925 9th Street,,,Hoxie,KS,67740,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,500,"925 9th Street, Hoxie, KS 67740",,08:00 AM - 12:00 PM,,ho5808555,false,true,,,,poll5808555
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809.0,813 Broadway,Rm 102,,Goodland,KS,67735,13:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,mountain,10-24-2016.  8 - noon and 1 - 5. close at noon on the 7th ,501,"813 Broadway Rm 102, Goodland, KS 67735",,01:00 PM - 05:00 PM,,ho73030319,false,true,,,,poll73030319
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809.0,813 Broadway,Rm 102,,Goodland,KS,67735,8:00:00 - 06:00,12:00:00 - 06:00,10/24/16,10/28/16,mountain,,502,"813 Broadway Rm 102, Goodland, KS 67735",,08:00 AM - 12:00 PM,,ho73030319,false,true,,,,poll73030319
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809.0,813 Broadway,Rm 102,,Goodland,KS,67735,13:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,mountain,,503,"813 Broadway Rm 102, Goodland, KS 67735",,01:00 PM - 05:00 PM,,ho73030319,false,true,,,,poll73030319
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809.0,813 Broadway,Rm 102,,Goodland,KS,67735,8:00:00 - 06:00,12:00:00 - 06:00,10/31/16,11/4/16,mountain,,504,"813 Broadway Rm 102, Goodland, KS 67735",,08:00 AM - 12:00 PM,,ho73030319,false,true,,,,poll73030319
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809.0,813 Broadway,Rm 102,,Goodland,KS,67735,8:00:00 - 07:00,12:00:00 - 07:00,11/7/16,11/7/16,mountain,,505,"813 Broadway Rm 102, Goodland, KS 67735",,08:00 AM - 12:00 PM,,ho73030319,false,true,,,,poll73030319
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114.0,218 S Grant,,,Smith Center,KS,66967,13:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,10-19-2016 8 - noon and 1 - 5. close at noon on the 7th ,506,"218 S Grant, Smith Center, KS 66967",,01:00 PM - 05:00 PM,,ho12746312,false,true,,,,poll12746312
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114.0,218 S Grant,,,Smith Center,KS,66967,8:00:00 - 05:00,12:00:00 - 05:00,10/19/16,10/21/16,central,,507,"218 S Grant, Smith Center, KS 66967",,08:00 AM - 12:00 PM,,ho12746312,false,true,,,,poll12746312
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114.0,218 S Grant,,,Smith Center,KS,66967,13:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,508,"218 S Grant, Smith Center, KS 66967",,01:00 PM - 05:00 PM,,ho12746312,false,true,,,,poll12746312
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114.0,218 S Grant,,,Smith Center,KS,66967,8:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,central,,509,"218 S Grant, Smith Center, KS 66967",,08:00 AM - 12:00 PM,,ho12746312,false,true,,,,poll12746312
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114.0,218 S Grant,,,Smith Center,KS,66967,13:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,510,"218 S Grant, Smith Center, KS 66967",,01:00 PM - 05:00 PM,,ho12746312,false,true,,,,poll12746312
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114.0,218 S Grant,,,Smith Center,KS,66967,8:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,central,,511,"218 S Grant, Smith Center, KS 66967",,08:00 AM - 12:00 PM,,ho12746312,false,true,,,,poll12746312
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114.0,218 S Grant,,,Smith Center,KS,66967,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,512,"218 S Grant, Smith Center, KS 66967",,08:00 AM - 12:00 PM,,ho12746312,false,true,,,,poll12746312
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481.0,209 N Broadway,,,St. John,KS,67576,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,,513,"209 N Broadway, St. John, KS 67576",,08:00 AM - 05:00 PM,,ho64183587,false,true,,,,poll64183587
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481.0,209 N Broadway,,,St. John,KS,67576,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,514,"209 N Broadway, St. John, KS 67576",,08:00 AM - 05:00 PM,,ho64183587,false,true,,,,poll64183587
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481.0,209 N Broadway,,,St. John,KS,67576,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,515,"209 N Broadway, St. John, KS 67576",,08:00 AM - 05:00 PM,,ho64183587,false,true,,,,poll64183587
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481.0,209 N Broadway,,,St. John,KS,67576,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,516,"209 N Broadway, St. John, KS 67576",,08:00 AM - 12:00 PM,,ho64183587,false,true,,,,poll64183587
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688.0,201 N Main St,,,Johnson,KS,67855,13:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,,517,"201 N Main St, Johnson, KS 67855",,01:00 PM - 05:00 PM,,ho50080543,false,true,,,,poll50080543
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688.0,201 N Main St,,,Johnson,KS,67855,8:00:00 - 05:00,12:00:00 - 05:00,10/19/16,10/21/16,central,,518,"201 N Main St, Johnson, KS 67855",,08:00 AM - 12:00 PM,,ho50080543,false,true,,,,poll50080543
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688.0,201 N Main St,,,Johnson,KS,67855,13:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,519,"201 N Main St, Johnson, KS 67855",,01:00 PM - 05:00 PM,,ho50080543,false,true,,,,poll50080543
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688.0,201 N Main St,,,Johnson,KS,67855,8:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,central,,520,"201 N Main St, Johnson, KS 67855",,08:00 AM - 12:00 PM,,ho50080543,false,true,,,,poll50080543
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688.0,201 N Main St,,,Johnson,KS,67855,13:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,521,"201 N Main St, Johnson, KS 67855",,01:00 PM - 05:00 PM,,ho50080543,false,true,,,,poll50080543
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688.0,201 N Main St,,,Johnson,KS,67855,8:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,central,,522,"201 N Main St, Johnson, KS 67855",,08:00 AM - 12:00 PM,,ho50080543,false,true,,,,poll50080543
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688.0,201 N Main St,,,Johnson,KS,67855,8:00:00 - 05:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,523,"201 N Main St, Johnson, KS 67855",,08:00 AM - 12:00 PM,,ho50080543,false,true,,,,poll50080543
STEVENS,Pam Bensel,SV_county_clerk@wan.kdor.state.ks.us,,6205442541,6205444094.0,200 E 6th,,,Hugoton,KS,67951,9:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,begin: 10-24-2016 9 - 5. Close at noon on the 7th ,524,"200 E 6th, Hugoton, KS 67951",,09:00 AM - 05:00 PM,,ho58413211,false,true,,,,poll58413211
STEVENS,Pam Bensel,SV_county_clerk@wan.kdor.state.ks.us,,6205442541,6205444094.0,200 E 6th,,,Hugoton,KS,67951,9:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,525,"200 E 6th, Hugoton, KS 67951",,09:00 AM - 05:00 PM,,ho58413211,false,true,,,,poll58413211
STEVENS,Pam Bensel,SV_county_clerk@wan.kdor.state.ks.us,,6205442541,6205444094.0,200 E 6th,,,Hugoton,KS,67951,9:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,526,"200 E 6th, Hugoton, KS 67951",,09:00 AM - 12:00 PM,,ho58413211,false,true,,,,poll58413211
SUMNER,Debra Norris,dnorris@co.sumner.ks.us,,6203263395,6203262116.0,501 N Washington Ave,,,Wellington,KS,67152,8:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/4/16,central,,527,"501 N Washington Ave, Wellington, KS 67152",,08:00 AM - 05:00 PM,,ho88872326,false,true,,,,poll88872326
SUMNER,Debra Norris,dnorris@co.sumner.ks.us,,6203263395,6203262116.0,501 N Washington Ave,,,Wellington,KS,67152,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,528,"501 N Washington Ave, Wellington, KS 67152",,08:00 AM - 12:00 PM,,ho88872326,false,true,,,,poll88872326
THOMAS,Shelly Harms,TH_county_clerk@wan.kdor.state.ks.us,,7854604500,7854604503.0,300 N Court,,,Colby,KS,67701,8:00:00 - 05:00,17:00:00 - 05:00,10/20/16,10/21/16,central,,529,"300 N Court, Colby, KS 67701",,08:00 AM - 05:00 PM,,ho77877776,false,true,,,,poll77877776
THOMAS,Shelly Harms,TH_county_clerk@wan.kdor.state.ks.us,,7854604500,7854604503.0,300 N Court,,,Colby,KS,67701,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,530,"300 N Court, Colby, KS 67701",,08:00 AM - 05:00 PM,,ho77877776,false,true,,,,poll77877776
THOMAS,Shelly Harms,TH_county_clerk@wan.kdor.state.ks.us,,7854604500,7854604503.0,300 N Court,,,Colby,KS,67701,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,531,"300 N Court, Colby, KS 67701",,08:00 AM - 05:00 PM,,ho77877776,false,true,,,,poll77877776
THOMAS,Shelly Harms,TH_county_clerk@wan.kdor.state.ks.us,,7854604500,7854604503.0,300 N Court,,,Colby,KS,67701,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,532,"300 N Court, Colby, KS 67701",,08:00 AM - 12:00 PM,,ho77877776,false,true,,,,poll77877776
TREGO,Lori Augustine,TR_county_clerk@wan.kdor.state.ks.us,,7857435773,7857435594.0,216 Main St,,,WaKeeney,KS,67672,8:30:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,,533,"216 Main St, WaKeeney, KS 67672",,08:30 AM - 05:00 PM,,ho23730737,false,true,,,,poll23730737
TREGO,Lori Augustine,TR_county_clerk@wan.kdor.state.ks.us,,7857435773,7857435594.0,216 Main St,,,WaKeeney,KS,67672,8:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,534,"216 Main St, WaKeeney, KS 67672",,08:30 AM - 05:00 PM,,ho23730737,false,true,,,,poll23730737
TREGO,Lori Augustine,TR_county_clerk@wan.kdor.state.ks.us,,7857435773,7857435594.0,216 Main St,,,WaKeeney,KS,67672,8:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,535,"216 Main St, WaKeeney, KS 67672",,08:30 AM - 05:00 PM,,ho23730737,false,true,,,,poll23730737
TREGO,Lori Augustine,TR_county_clerk@wan.kdor.state.ks.us,,7857435773,7857435594.0,216 Main St,,,WaKeeney,KS,67672,8:30:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,536,"216 Main St, WaKeeney, KS 67672",,08:30 AM - 12:00 PM,,ho23730737,false,true,,,,poll23730737
WABAUNSEE,Jennifer Savage,jensavage@embarqmail.com,,7857652421,7857653704.0,215 Kansas Ave,,,Alma,KS,66401,8:00:00 - 05:00,16:30:00 - 05:00,10/19/16,10/21/16,central,10/19/2016 M - F 8:00 - 4:30. Close at noon on the 7th ,537,"215 Kansas Ave, Alma, KS 66401",,08:00 AM - 04:30 PM,,ho58876664,false,true,,,,poll58876664
WABAUNSEE,Jennifer Savage,jensavage@embarqmail.com,,7857652421,7857653704.0,215 Kansas Ave,,,Alma,KS,66401,8:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,central,,538,"215 Kansas Ave, Alma, KS 66401",,08:00 AM - 04:30 PM,,ho58876664,false,true,,,,poll58876664
WABAUNSEE,Jennifer Savage,jensavage@embarqmail.com,,7857652421,7857653704.0,215 Kansas Ave,,,Alma,KS,66401,8:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,central,,539,"215 Kansas Ave, Alma, KS 66401",,08:00 AM - 04:30 PM,,ho58876664,false,true,,,,poll58876664
WABAUNSEE,Jennifer Savage,jensavage@embarqmail.com,,7857652421,7857653704.0,215 Kansas Ave,,,Alma,KS,66401,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,540,"215 Kansas Ave, Alma, KS 66401",,08:00 AM - 12:00 PM,,ho58876664,false,true,,,,poll58876664
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783.0,313 N Main St,,,Sharon Springs,KS,67758,13:00:00 - 06:00,17:00:00 - 06:00,10/19/16,10/21/16,mountain,10-19-2016 8 -noon and 1 - 5. Close at noon on the 7th ,541,"313 N Main St, Sharon Springs, KS 67758",,01:00 PM - 05:00 PM,,ho68324648,false,true,,,,poll68324648
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783.0,313 N Main St,,,Sharon Springs,KS,67758,8:00:00 - 06:00,12:00:00 - 06:00,10/19/16,10/21/16,mountain,,542,"313 N Main St, Sharon Springs, KS 67758",,08:00 AM - 12:00 PM,,ho68324648,false,true,,,,poll68324648
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783.0,313 N Main St,,,Sharon Springs,KS,67758,13:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,mountain,,543,"313 N Main St, Sharon Springs, KS 67758",,01:00 PM - 05:00 PM,,ho68324648,false,true,,,,poll68324648
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783.0,313 N Main St,,,Sharon Springs,KS,67758,8:00:00 - 06:00,12:00:00 - 06:00,10/24/16,10/28/16,mountain,,544,"313 N Main St, Sharon Springs, KS 67758",,08:00 AM - 12:00 PM,,ho68324648,false,true,,,,poll68324648
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783.0,313 N Main St,,,Sharon Springs,KS,67758,13:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,mountain,,545,"313 N Main St, Sharon Springs, KS 67758",,01:00 PM - 05:00 PM,,ho68324648,false,true,,,,poll68324648
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783.0,313 N Main St,,,Sharon Springs,KS,67758,8:00:00 - 06:00,12:00:00 - 06:00,10/31/16,11/4/16,mountain,,546,"313 N Main St, Sharon Springs, KS 67758",,08:00 AM - 12:00 PM,,ho68324648,false,true,,,,poll68324648
WALLACE,Jacalyn Mai,WA_county_clerk@wan.kdor.state.ks.us,,7858524282,7858524783.0,313 N Main St,,,Sharon Springs,KS,67758,8:00:00 - 07:00,12:00:00 - 07:00,11/7/16,11/7/16,mountain,,547,"313 N Main St, Sharon Springs, KS 67758",,08:00 AM - 12:00 PM,,ho68324648,false,true,,,,poll68324648
WASHINGTON,Denae Jueneman,djueneman@washingtoncountyks.gov,,7853252974,7853252303.0,214 C St,,,Washington,KS,66968,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,start: 10-19-2016. 8 - 5. Close at noon on the 7th ,548,"214 C St, Washington, KS 66968",,08:00 AM - 05:00 PM,,ho212146,false,true,,,,poll212146
WASHINGTON,Denae Jueneman,djueneman@washingtoncountyks.gov,,7853252974,7853252303.0,214 C St,,,Washington,KS,66968,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,549,"214 C St, Washington, KS 66968",,08:00 AM - 05:00 PM,,ho212146,false,true,,,,poll212146
WASHINGTON,Denae Jueneman,djueneman@washingtoncountyks.gov,,7853252974,7853252303.0,214 C St,,,Washington,KS,66968,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,550,"214 C St, Washington, KS 66968",,08:00 AM - 05:00 PM,,ho212146,false,true,,,,poll212146
WASHINGTON,Denae Jueneman,djueneman@washingtoncountyks.gov,,7853252974,7853252303.0,214 C St,,,Washington,KS,66968,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,551,"214 C St, Washington, KS 66968",,08:00 AM - 12:00 PM,,ho212146,false,true,,,,poll212146
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350.0,206 S Fourth St,,,Leoti,KS,67861,13:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,begin: 10-24-2016. 8 - noon and 1 - 5. Close at noon on the 7th ,552,"206 S Fourth St, Leoti, KS 67861",,01:00 PM - 05:00 PM,,ho61345820,false,true,,,,poll61345820
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350.0,206 S Fourth St,,,Leoti,KS,67861,8:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,central,,553,"206 S Fourth St, Leoti, KS 67861",,08:00 AM - 12:00 PM,,ho61345820,false,true,,,,poll61345820
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350.0,206 S Fourth St,,,Leoti,KS,67861,13:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,554,"206 S Fourth St, Leoti, KS 67861",,01:00 PM - 05:00 PM,,ho61345820,false,true,,,,poll61345820
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350.0,206 S Fourth St,,,Leoti,KS,67861,8:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,central,,555,"206 S Fourth St, Leoti, KS 67861",,08:00 AM - 12:00 PM,,ho61345820,false,true,,,,poll61345820
WICHITA,Lynda Goodrich,coclerk@wbsnet.org,,6203752731,6203754350.0,206 S Fourth St,,,Leoti,KS,67861,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,556,"206 S Fourth St, Leoti, KS 67861",,08:00 AM - 12:00 PM,,ho61345820,false,true,,,,poll61345820
WILSON,Rhonda Willard,wilsoncoclerk1@twinmounds.com,,6203782186,6203783841.0,615 Madison,,,Fredonia,KS,66736,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,,557,"615 Madison, Fredonia, KS 66736",,08:00 AM - 05:00 PM,,ho84042329,false,true,,,,poll84042329
WILSON,Rhonda Willard,wilsoncoclerk1@twinmounds.com,,6203782186,6203783841.0,615 Madison,,,Fredonia,KS,66736,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,558,"615 Madison, Fredonia, KS 66736",,08:00 AM - 05:00 PM,,ho84042329,false,true,,,,poll84042329
WILSON,Rhonda Willard,wilsoncoclerk1@twinmounds.com,,6203782186,6203783841.0,615 Madison,,,Fredonia,KS,66736,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,559,"615 Madison, Fredonia, KS 66736",,08:00 AM - 05:00 PM,,ho84042329,false,true,,,,poll84042329
WILSON,Rhonda Willard,wilsoncoclerk1@twinmounds.com,,6203782186,6203783841.0,615 Madison,,,Fredonia,KS,66736,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,560,"615 Madison, Fredonia, KS 66736",,08:00 AM - 12:00 PM,,ho84042329,false,true,,,,poll84042329
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670.0,105 W Rutledge,Room 103,,Yates Center,KS,66783,13:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,10-19-2016. 8 - noon and 1 - 5. CLose at noon on the 7th. ,561,"105 W Rutledge Room 103, Yates Center, KS 66783",,01:00 PM - 05:00 PM,,ho74342879,false,true,,,,poll74342879
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670.0,105 W Rutledge,Room 103,,Yates Center,KS,66783,8:00:00 - 05:00,12:00:00 - 05:00,10/19/16,10/21/16,central,,562,"105 W Rutledge Room 103, Yates Center, KS 66783",,08:00 AM - 12:00 PM,,ho74342879,false,true,,,,poll74342879
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670.0,105 W Rutledge,Room 103,,Yates Center,KS,66783,13:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,563,"105 W Rutledge Room 103, Yates Center, KS 66783",,01:00 PM - 05:00 PM,,ho74342879,false,true,,,,poll74342879
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670.0,105 W Rutledge,Room 103,,Yates Center,KS,66783,8:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,central,,564,"105 W Rutledge Room 103, Yates Center, KS 66783",,08:00 AM - 12:00 PM,,ho74342879,false,true,,,,poll74342879
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670.0,105 W Rutledge,Room 103,,Yates Center,KS,66783,13:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,565,"105 W Rutledge Room 103, Yates Center, KS 66783",,01:00 PM - 05:00 PM,,ho74342879,false,true,,,,poll74342879
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670.0,105 W Rutledge,Room 103,,Yates Center,KS,66783,8:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,central,,566,"105 W Rutledge Room 103, Yates Center, KS 66783",,08:00 AM - 12:00 PM,,ho74342879,false,true,,,,poll74342879
WOODSON,Denice Julian,wococlerk@woodsoncounty.net,,6206258605,6206258670.0,105 W Rutledge,Room 103,,Yates Center,KS,66783,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,567,"105 W Rutledge Room 103, Yates Center, KS 66783",,08:00 AM - 12:00 PM,,ho74342879,false,true,,,,poll74342879
WYANDOTTE,Bruce Newby,bnewby@wycokck.org,,9135738500,9135738580.0,850 State Avenue,,,Kansas City,KS,66101,8:00:00 - 05:00,18:00:00 - 05:00,10/25/16,10/28/16,central,,568,"850 State Avenue, Kansas City, KS 66101",,08:00 AM - 06:00 PM,,ho41720604,false,true,,,,poll41720604
