spr,title,ocd_division,description,homepage,phone,email,name,adr_1,adr_2,dirs,city,state,zip,start_time,end_time,start_date,end_date,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Ouachita County,County Clerk,ocd-division/country:us/state:ar/county:ouachita,Ouachita County AR,,(870) 837-2220,ouachitaclerk@arkansasclerks.com,,145 Jefferson St. SW,,,Camden,AR,71701,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,,316,"145 Jefferson St. SW, Camden, AR 71701",,10:00 AM - 04:00 PM,,ho31323678,false,true,,,,poll82424215
Ouachita County,County Clerk,ocd-division/country:us/state:ar/county:ouachita,Ouachita County AR,,(870) 837-2220,ouachitaclerk@arkansasclerks.com,,145 Jefferson St. SW,,,Camden,AR,71701,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,,317,"145 Jefferson St. SW, Camden, AR 71701",,08:00 AM - 05:00 PM,,ho31323678,false,true,,,,poll82424215
Perry County,County Clerk,ocd-division/country:us/state:ar/county:perry,Perry County AR,,(501) 889-5126,perryclerk@arkansasclerks.com,,204 West Main,,,Perryville,AR,72126,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,"8-6 M-F, Sats 10-4, Nov 7th 8-5",318,"204 West Main, Perryville, AR 72126",,08:00 AM - 06:00 PM,,ho51893557,false,true,,,,poll32232372
Perry County,County Clerk,ocd-division/country:us/state:ar/county:perry,Perry County AR,,(501) 889-5126,perryclerk@arkansasclerks.com,,204 West Main,,,Perryville,AR,72126,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,,319,"204 West Main, Perryville, AR 72126",,10:00 AM - 04:00 PM,,ho51893557,false,true,,,,poll32232372
Perry County,County Clerk,ocd-division/country:us/state:ar/county:perry,Perry County AR,,(501) 889-5126,perryclerk@arkansasclerks.com,,204 West Main,,,Perryville,AR,72126,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,,320,"204 West Main, Perryville, AR 72126",,08:00 AM - 06:00 PM,,ho51893557,false,true,,,,poll32232372
Perry County,County Clerk,ocd-division/country:us/state:ar/county:perry,Perry County AR,,(501) 889-5126,perryclerk@arkansasclerks.com,,204 West Main,,,Perryville,AR,72126,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,,321,"204 West Main, Perryville, AR 72126",,10:00 AM - 04:00 PM,,ho51893557,false,true,,,,poll32232372
Perry County,County Clerk,ocd-division/country:us/state:ar/county:perry,Perry County AR,,(501) 889-5126,perryclerk@arkansasclerks.com,,204 West Main,,,Perryville,AR,72126,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,,322,"204 West Main, Perryville, AR 72126",,08:00 AM - 05:00 PM,,ho51893557,false,true,,,,poll32232372
Phillips County,County Clerk,ocd-division/country:us/state:ar/county:phillips,Phillips County AR,,(870) 338-5505,phillipsclerk@arkansasclerks.com,,620 Cherry St., Suite 202,,Helena,AR,72342,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,"8-6 M-F, 10-4 saturdays, Nov 7th 8-5",323,"620 Cherry St.,  Suite 202, Helena, AR 72342",,08:00 AM - 06:00 PM,,ho27261509,false,true,,,,poll98044982
Phillips County,County Clerk,ocd-division/country:us/state:ar/county:phillips,Phillips County AR,,(870) 338-5505,phillipsclerk@arkansasclerks.com,,620 Cherry St., Suite 202,,Helena,AR,72342,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,,324,"620 Cherry St.,  Suite 202, Helena, AR 72342",,10:00 AM - 04:00 PM,,ho27261509,false,true,,,,poll98044982
Phillips County,County Clerk,ocd-division/country:us/state:ar/county:phillips,Phillips County AR,,(870) 338-5505,phillipsclerk@arkansasclerks.com,,620 Cherry St., Suite 202,,Helena,AR,72342,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,,325,"620 Cherry St.,  Suite 202, Helena, AR 72342",,08:00 AM - 06:00 PM,,ho27261509,false,true,,,,poll98044982
Phillips County,County Clerk,ocd-division/country:us/state:ar/county:phillips,Phillips County AR,,(870) 338-5505,phillipsclerk@arkansasclerks.com,,620 Cherry St., Suite 202,,Helena,AR,72342,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,,326,"620 Cherry St.,  Suite 202, Helena, AR 72342",,10:00 AM - 04:00 PM,,ho27261509,false,true,,,,poll98044982
Phillips County,County Clerk,ocd-division/country:us/state:ar/county:phillips,Phillips County AR,,(870) 338-5505,phillipsclerk@arkansasclerks.com,,620 Cherry St., Suite 202,,Helena,AR,72342,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,,327,"620 Cherry St.,  Suite 202, Helena, AR 72342",,08:00 AM - 05:00 PM,,ho27261509,false,true,,,,poll98044982
Pike County,County Clerk,ocd-division/country:us/state:ar/county:pike,Pike County AR,,(870) 285-2743,pikeclerk@arkansasclerks.com,,112 North Washington,,,Murfeesboro,AR,71958,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,,328,"112 North Washington, Murfeesboro, AR 71958",,08:00 AM - 06:00 PM,,ho59115341,false,true,,,,poll64570149
Pike County,County Clerk,ocd-division/country:us/state:ar/county:pike,Pike County AR,,(870) 285-2743,pikeclerk@arkansasclerks.com,,112 North Washington,,,Murfeesboro,AR,71958,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,,329,"112 North Washington, Murfeesboro, AR 71958",,10:00 AM - 04:00 PM,,ho59115341,false,true,,,,poll64570149
Pike County,County Clerk,ocd-division/country:us/state:ar/county:pike,Pike County AR,,(870) 285-2743,pikeclerk@arkansasclerks.com,,112 North Washington,,,Murfeesboro,AR,71958,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,,330,"112 North Washington, Murfeesboro, AR 71958",,08:00 AM - 06:00 PM,,ho59115341,false,true,,,,poll64570149
Pike County,County Clerk,ocd-division/country:us/state:ar/county:pike,Pike County AR,,(870) 285-2743,pikeclerk@arkansasclerks.com,,112 North Washington,,,Murfeesboro,AR,71958,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,,331,"112 North Washington, Murfeesboro, AR 71958",,10:00 AM - 04:00 PM,,ho59115341,false,true,,,,poll64570149
Pike County,County Clerk,ocd-division/country:us/state:ar/county:pike,Pike County AR,,(870) 285-2743,pikeclerk@arkansasclerks.com,,112 North Washington,,,Murfeesboro,AR,71958,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,,332,"112 North Washington, Murfeesboro, AR 71958",,08:00 AM - 05:00 PM,,ho59115341,false,true,,,,poll64570149
Pike County,"Fairgrounds, Martin Building",ocd-division/country:us/state:ar/county:pike,Pike County AR,,(870) 285-2743,pikeclerk@arkansasclerks.com,,510 N. 1st St. ,,,Glenwood,AR,79143,10:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,,333,"510 N. 1st St., Glenwood, AR 79143",,10:00 AM - 02:00 PM,,ho14776276,false,true,,,,poll70802175
Pike County,"Fairgrounds, Martin Building",ocd-division/country:us/state:ar/county:pike,Pike County AR,,(870) 285-2743,pikeclerk@arkansasclerks.com,,510 N. 1st St. ,,,Glenwood,AR,79143,11:30:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,,334,"510 N. 1st St., Glenwood, AR 79143",,11:30 AM - 06:00 PM,,ho14776276,false,true,,,,poll70802175
Pike County,"Fairgrounds, Martin Building",ocd-division/country:us/state:ar/county:pike,Pike County AR,,(870) 285-2743,pikeclerk@arkansasclerks.com,,510 N. 1st St. ,,,Glenwood,AR,79143,10:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,,335,"510 N. 1st St., Glenwood, AR 79143",,10:00 AM - 02:00 PM,,ho14776276,false,true,,,,poll70802175
Poinsett County,County Clerk,ocd-division/country:us/state:ar/county:poinsett,Poinsett County AR,,(870) 578-4412,poinsettclerk@arkansasclerks.com,,401 Market St.,,,Harrisburg,AR,72432,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,"8-6 M-F, 10-4 Sat, Nov 7th 8-5 pm",336,"401 Market St., Harrisburg, AR 72432",,08:00 AM - 06:00 PM,,ho64867399,false,true,,,,poll79078269
Poinsett County,County Clerk,ocd-division/country:us/state:ar/county:poinsett,Poinsett County AR,,(870) 578-4412,poinsettclerk@arkansasclerks.com,,401 Market St.,,,Harrisburg,AR,72432,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,,337,"401 Market St., Harrisburg, AR 72432",,10:00 AM - 04:00 PM,,ho64867399,false,true,,,,poll79078269
Poinsett County,County Clerk,ocd-division/country:us/state:ar/county:poinsett,Poinsett County AR,,(870) 578-4412,poinsettclerk@arkansasclerks.com,,401 Market St.,,,Harrisburg,AR,72432,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,,338,"401 Market St., Harrisburg, AR 72432",,08:00 AM - 06:00 PM,,ho64867399,false,true,,,,poll79078269
Poinsett County,County Clerk,ocd-division/country:us/state:ar/county:poinsett,Poinsett County AR,,(870) 578-4412,poinsettclerk@arkansasclerks.com,,401 Market St.,,,Harrisburg,AR,72432,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,,339,"401 Market St., Harrisburg, AR 72432",,10:00 AM - 04:00 PM,,ho64867399,false,true,,,,poll79078269
Poinsett County,County Clerk,ocd-division/country:us/state:ar/county:poinsett,Poinsett County AR,,(870) 578-4412,poinsettclerk@arkansasclerks.com,,401 Market St.,,,Harrisburg,AR,72432,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,,340,"401 Market St., Harrisburg, AR 72432",,08:00 AM - 05:00 PM,,ho64867399,false,true,,,,poll79078269
Polk County,Offsite,ocd-division/country:us/state:ar/county:polk,Polk County AR,,(479) 394-8123,polkclerk@arkansasclerks.com,,606 Pine Street,,,Mena,AR,71953,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,8:00 a.m. -- 6:00 p.m. on weekdays and 10:00 a.m. -- 04:00 p.m. on the two Saturdays preceding the Election,341,"606 Pine Street, Mena, AR 71953",,08:00 AM - 06:00 PM,,ho91143221,false,true,,,,poll85757976
Polk County,Offsite,ocd-division/country:us/state:ar/county:polk,Polk County AR,,(479) 394-8123,polkclerk@arkansasclerks.com,,606 Pine Street,,,Mena,AR,71953,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,8:00 a.m. -- 6:00 p.m. on weekdays and 10:00 a.m. -- 04:00 p.m. on the two Saturdays preceding the Election,342,"606 Pine Street, Mena, AR 71953",,10:00 AM - 04:00 PM,,ho91143221,false,true,,,,poll85757976
Polk County,Offsite,ocd-division/country:us/state:ar/county:polk,Polk County AR,,(479) 394-8123,polkclerk@arkansasclerks.com,,606 Pine Street,,,Mena,AR,71953,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,8:00 a.m. -- 6:00 p.m. on weekdays and 10:00 a.m. -- 04:00 p.m. on the two Saturdays preceding the Election,343,"606 Pine Street, Mena, AR 71953",,08:00 AM - 06:00 PM,,ho91143221,false,true,,,,poll85757976
Polk County,Offsite,ocd-division/country:us/state:ar/county:polk,Polk County AR,,(479) 394-8123,polkclerk@arkansasclerks.com,,606 Pine Street,,,Mena,AR,71953,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,8:00 a.m. -- 6:00 p.m. on weekdays and 10:00 a.m. -- 04:00 p.m. on the two Saturdays preceding the Election,344,"606 Pine Street, Mena, AR 71953",,10:00 AM - 04:00 PM,,ho91143221,false,true,,,,poll85757976
Polk County,Offsite,ocd-division/country:us/state:ar/county:polk,Polk County AR,,(479) 394-8123,polkclerk@arkansasclerks.com,,606 Pine Street,,,Mena,AR,71953,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,8:00 a.m. -- 6:00 p.m. on weekdays and 10:00 a.m. -- 04:00 p.m. on the two Saturdays preceding the Election,345,"606 Pine Street, Mena, AR 71953",,08:00 AM - 05:00 PM,,ho91143221,false,true,,,,poll85757976
Pope County,Election Commission,ocd-division/country:us/state:ar/county:pope,Pope County AR,,479-280-1905 ,popeclerk@arkansasclerks.com,,1509 East Main St, Suite 7,,Russellville,AR,72801,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,"Pope County Election Commission Head Quarters 1509 East Main St, Suite 7, Russellville, AR 72801 479-280-1905 PH 479-280-1907 Fax pcec@suddenlinkmail.com  Oct. 24 thru Oct. 28, 2016 8:00 AM to 6:00 PM Oct. 29, 2016 10:00 AM to 4:00 PM October 31 thru November 4, 2016 8:00 AM to 6:00 PM Nov. 5, 2016 10:00 AM to 4:00 PM Nov. 7, 2016 8:00 AM to 5:00 PM",346,"1509 East Main St,  Suite 7, Russellville, AR 72801",,08:00 AM - 06:00 PM,,ho8455280,false,true,,,,poll82278745
Pope County,Election Commission,ocd-division/country:us/state:ar/county:pope,Pope County AR,,479-280-1905,popeclerk@arkansasclerks.com,,1509 East Main St, Suite 7,,Russellville,AR,72801,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,,347,"1509 East Main St,  Suite 7, Russellville, AR 72801",,10:00 AM - 04:00 PM,,ho8455280,false,true,,,,poll82278745
Pope County,Election Commission,ocd-division/country:us/state:ar/county:pope,Pope County AR,,479-280-1905,popeclerk@arkansasclerks.com,,1509 East Main St, Suite 7,,Russellville,AR,72801,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,,348,"1509 East Main St,  Suite 7, Russellville, AR 72801",,08:00 AM - 06:00 PM,,ho8455280,false,true,,,,poll82278745
Pope County,Election Commission,ocd-division/country:us/state:ar/county:pope,Pope County AR,,479-280-1905,popeclerk@arkansasclerks.com,,1509 East Main St, Suite 7,,Russellville,AR,72801,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,,349,"1509 East Main St,  Suite 7, Russellville, AR 72801",,10:00 AM - 04:00 PM,,ho8455280,false,true,,,,poll82278745
Pope County,Election Commission,ocd-division/country:us/state:ar/county:pope,Pope County AR,,479-280-1905,popeclerk@arkansasclerks.com,,1509 East Main St, Suite 7,,Russellville,AR,72801,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,,350,"1509 East Main St,  Suite 7, Russellville, AR 72801",,08:00 AM - 05:00 PM,,ho8455280,false,true,,,,poll82278745
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,200 Courthouse Square, Suite 104,,Des Arc,AR,72040,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,351,"200 Courthouse Square,  Suite 104, Des Arc, AR 72040",,08:00 AM - 06:00 PM,,ho63870495,false,true,,,,poll20646177
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,200 Courthouse Square, Suite 104,,Des Arc,AR,72040,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,352,"200 Courthouse Square,  Suite 104, Des Arc, AR 72040",,10:00 AM - 04:00 PM,,ho63870495,false,true,,,,poll20646177
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,200 Courthouse Square, Suite 104,,Des Arc,AR,72040,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,353,"200 Courthouse Square,  Suite 104, Des Arc, AR 72040",,08:00 AM - 06:00 PM,,ho63870495,false,true,,,,poll20646177
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,200 Courthouse Square, Suite 104,,Des Arc,AR,72040,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,354,"200 Courthouse Square,  Suite 104, Des Arc, AR 72040",,10:00 AM - 04:00 PM,,ho63870495,false,true,,,,poll20646177
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,200 Courthouse Square, Suite 104,,Des Arc,AR,72040,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,355,"200 Courthouse Square,  Suite 104, Des Arc, AR 72040",,08:00 AM - 05:00 PM,,ho63870495,false,true,,,,poll20646177
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,183 Prairie St,,,Des Arc,AR,72041,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,356,"183 Prairie St, Des Arc, AR 72041",,08:00 AM - 06:00 PM,,ho18464240,false,true,,,,poll57236712
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,183 Prairie St,,,Des Arc,AR,72041,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,357,"183 Prairie St, Des Arc, AR 72041",,10:00 AM - 04:00 PM,,ho18464240,false,true,,,,poll57236712
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,183 Prairie St,,,Des Arc,AR,72041,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,358,"183 Prairie St, Des Arc, AR 72041",,08:00 AM - 06:00 PM,,ho18464240,false,true,,,,poll57236712
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,183 Prairie St,,,Des Arc,AR,72041,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,359,"183 Prairie St, Des Arc, AR 72041",,10:00 AM - 04:00 PM,,ho18464240,false,true,,,,poll57236712
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,183 Prairie St,,,Des Arc,AR,72041,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,360,"183 Prairie St, Des Arc, AR 72041",,08:00 AM - 05:00 PM,,ho18464240,false,true,,,,poll57236712
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,,501 West Markham,,,Little Rock,AR,72201,08:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,,361,"501 West Markham, Little Rock, AR 72201",,08:00 AM - 06:00 PM,,ho17786907,false,true,,,,poll21818787
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,,501 West Markham,,,Little Rock,AR,72201,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,,362,"501 West Markham, Little Rock, AR 72201",,10:00 AM - 04:00 PM,,ho17786907,false,true,,,,poll21818787
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,,501 West Markham,,,Little Rock,AR,72201,08:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,,363,"501 West Markham, Little Rock, AR 72201",,08:00 AM - 06:00 PM,,ho17786907,false,true,,,,poll21818787
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,,501 West Markham,,,Little Rock,AR,72201,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,,364,"501 West Markham, Little Rock, AR 72201",,10:00 AM - 04:00 PM,,ho17786907,false,true,,,,poll21818787
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,,501 West Markham,,,Little Rock,AR,72201,08:00:00 - 05:00,17:00:00 - 06:00,11/7/16,11/7/16,,365,"501 West Markham, Little Rock, AR 72201",,08:00 AM - 05:00 PM,,ho17786907,false,true,,,,poll21818787
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Sue Cowan Williams Library, 1800 S Chester St,,,Little Rock,AR,72206,10:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,,366,"1800 S Chester St, Little Rock, AR 72206",,10:00 AM - 06:00 PM,,ho15642638,false,true,,,,poll24878301
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Sue Cowan Williams Library, 1800 S Chester St,,,Little Rock,AR,72206,10:00:00 - 05:00,16:00:00 - 05:00,10/29/16,10/29/16,,367,"1800 S Chester St, Little Rock, AR 72206",,10:00 AM - 04:00 PM,,ho15642638,false,true,,,,poll24878301
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Sue Cowan Williams Library, 1800 S Chester St,,,Little Rock,AR,72206,10:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,,368,"1800 S Chester St, Little Rock, AR 72206",,10:00 AM - 06:00 PM,,ho15642638,false,true,,,,poll24878301
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Sue Cowan Williams Library, 1800 S Chester St,,,Little Rock,AR,72206,10:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,,369,"1800 S Chester St, Little Rock, AR 72206",,10:00 AM - 04:00 PM,,ho15642638,false,true,,,,poll24878301
