county,site,loc_name,adr_1,adr_2,adr_3,city,state,zip,dirs,services,start_date,end_date,start_time,end_time,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Santa Rosa County,Pace Community Center,Pace Community Center,5976 Chumuckla Hwy,Just North of Five Points at Ball Field,,Pace,FL,32571.0,,,10/24/16,11/5/16,07:00  - 05:00,19:00 - 05:00,507,"5976 Chumuckla Hwy, Pace, FL 32571",Just North of Five Points at Ball Field,07:00 AM-07:00 PM,,ho24594709,false,true,,,,poll67482862
Santa Rosa County,South Service Center,South Service Center,5841 Gulf Breeze Pkwy (Hwy 98),1 block east of the Zoo on Hwy 98,1 block east of the Zoo on Hwy 98,Gulf Breeze,FL,32563.0,,,10/24/16,11/5/16,07:00  - 05:00,19:00 - 05:00,508,"5841 Gulf Breeze Pkwy (Hwy 98), Gulf Breeze, FL 32563",1 block east of the Zoo on Hwy 98 1 block east of the Zoo on Hwy 98,07:00 AM-07:00 PM,,ho66142770,false,true,,,,poll63774522
Santa Rosa County,Tiger Point Community Center,Tiger Point Community Center,1370 Tiger Park Lane,Next to Lowe`s at Ball Field,,Gulf Breeze,FL,32563.0,,,10/24/16,11/5/16,07:00  - 05:00,19:00 - 05:00,509,"1370 Tiger Park Lane, Gulf Breeze, FL 32563",Next to Lowe`s at Ball Field,07:00 AM-07:00 PM,,ho61826337,false,true,,,,poll5552709
Sarasota County,Fruitville Library,Fruitville Library,100 Coburn Road,Library Meeting Room,,Sarasota,FL,34240.0,East of I-75; Just of off Fruitville Rd,www.SarasotaVotes.com,10/24/16,11/5/16,08:30  - 04:00,18:00 - 04:00,510,"100 Coburn Road, Sarasota, FL 34240",Library Meeting Room East of I-75; Just of off Fruitville Rd,08:30 AM-06:00 PM,,ho20879611,false,true,,,,poll7553553
Sarasota County,Nokomis Park Community Center,Nokomis Park Community Center,234 Nippino Trail E.,Ge Room,,Nokomis,FL,34275.0,East of U.S. 41; Near Nippino Trail E. and Nash Ave ,www.SarasotaVotes.com,10/24/16,11/5/16,08:30  - 04:00,18:00 - 04:00,511,"234 Nippino Trail E., Nokomis, FL 34275",Ge Room East of U.S. 41; Near Nippino Trail E. and Nash Ave,08:30 AM-06:00 PM,,ho93061514,false,true,,,,poll57702909
Sarasota County,North Sarasota Library,North Sarasota Library,2801 Newtown Boulevard,Library Meeting Room,,Sarasota,FL,34234.0,East of U.S. 301; Near Dr. Martin Luther King Way and Newtown Blvd,www.SarasotaVotes.com,10/24/16,11/5/16,08:30  - 04:00,18:00 - 04:00,512,"2801 Newtown Boulevard, Sarasota, FL 34234",Library Meeting Room East of U.S. 301; Near Dr. Martin Luther King Way and Newtown Blvd,08:30 AM-06:00 PM,,ho59518394,false,true,,,,poll43448410
Sarasota County,Supervisor of Elections Office - North Port,Biscayne Plaza,13640 Tii Trail,,,North Port,FL,34287.0,Near U.S. 41 and S. Biscayne Dr ,www.SarasotaVotes.com,10/24/16,11/5/16,08:30  - 04:00,18:00 - 04:00,513,"13640 Tii Trail, North Port, FL 34287",Near U.S. 41 and S. Biscayne Dr,08:30 AM-06:00 PM,,ho6605992,false,true,,,,poll11677979
Sarasota County,Supervisor of Elections Office - Sarasota,Terrace Building,2001 Ads Lane,1st Floor,,Sarasota,FL,34237.0,Near S. Washington Blvd and Ads Ln,www.SarasotaVotes.com,10/24/16,11/5/16,08:30  - 04:00,18:00 - 04:00,514,"2001 Ads Lane, Sarasota, FL 34237",1st Floor Near S. Washington Blvd and Ads Ln,08:30 AM-06:00 PM,,ho59503893,false,true,,,,poll78542109
Sarasota County,Supervisor of Elections Office - Venice,R.L. Anderson Administration Building,4000 Tii Trail S.,Room 114,,Venice,FL,34293.0,Near U.S. 41 and Jacaranda Blvd ,www.SarasotaVotes.com,10/24/16,11/5/16,08:30  - 04:00,18:00 - 04:00,515,"4000 Tii Trail S., Venice, FL 34293",Room 114 Near U.S. 41 and Jacaranda Blvd,08:30 AM-06:00 PM,,ho29358152,false,true,,,,poll35945377
Sarasota County,Westfield Sarasota Square Mall,Westfield Sarasota Square Mall,8201 S. Tii Trail,Center Court,,Sarasota,FL,34238.0,Near U.S. 41 and Beneva Rd; Early Voting location is near center court of mall ,www.SarasotaVotes.com,10/24/16,11/5/16,08:30  - 04:00,18:00 - 04:00,516,"8201 S. Tii Trail, Sarasota, FL 34238",Center Court Near U.S. 41 and Beneva Rd; Early Voting location is near center court of mall,08:30 AM-06:00 PM,,ho94179569,false,true,,,,poll76940753
Seminole County,Casselberry Library,Central Branch Library,215 N. Oxford Rd.,,,Casselberry,FL,32707.0,"On Oxford Road, just north of SR 436.",VoteSeminole.org,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,517,"215 N. Oxford Rd., Casselberry, FL 32707","On Oxford Road, just north of SR 436.",07:00 AM-07:00 PM,,ho78475323,false,true,,,,poll3675678
Seminole County,Casselberry Library,Central Branch Library,215 N. Oxford Rd.,,,Casselberry,FL,32707.0,"On Oxford Road, just north of SR 436.",VoteSeminole.org,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,518,"215 N. Oxford Rd., Casselberry, FL 32707","On Oxford Road, just north of SR 436.",07:00 AM-07:00 PM,,ho78475323,false,true,,,,poll3675678
Seminole County,Lake Mary Library,Northwest Branch Library,580 Greenway Blvd.,,,Lake Mary,FL,32746.0,On greenwood between the high school and the middle school,VoteSeminole.org,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,519,"580 Greenway Blvd., Lake Mary, FL 32746",On greenwood between the high school and the middle school,07:00 AM-07:00 PM,,ho92238167,false,true,,,,poll5696357
Seminole County,Lake Mary Library,Northwest Branch Library,580 Greenway Blvd.,,,Lake Mary,FL,32746.0,On greenwood between the high school and the middle school,VoteSeminole.org,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,520,"580 Greenway Blvd., Lake Mary, FL 32746",On greenwood between the high school and the middle school,07:00 AM-07:00 PM,,ho92238167,false,true,,,,poll5696357
Seminole County,Longwood Library,West Branch Library,245 N. Hunt Club Blvd.,,,Longwood,FL,32779.0,"On Hunt Club, south of Wekiva Springs Rd, north of Sand Lake Rd.",VoteSeminole.org,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,521,"245 N. Hunt Club Blvd., Longwood, FL 32779","On Hunt Club, south of Wekiva Springs Rd, north of Sand Lake Rd.",07:00 AM-07:00 PM,,ho83614285,false,true,,,,poll96407719
Seminole County,Longwood Library,West Branch Library,245 N. Hunt Club Blvd.,,,Longwood,FL,32779.0,"On Hunt Club, south of Wekiva Springs Rd, north of Sand Lake Rd.",VoteSeminole.org,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,522,"245 N. Hunt Club Blvd., Longwood, FL 32779","On Hunt Club, south of Wekiva Springs Rd, north of Sand Lake Rd.",07:00 AM-07:00 PM,,ho83614285,false,true,,,,poll96407719
Seminole County,Old Longwood Elementary School,Old Longwood Elementary School,840 Orange Ave.,,,Longwood,FL,32750.0,"On Orange Ave., just west of the Mazda dealership",VoteSeminole.org,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,523,"840 Orange Ave., Longwood, FL 32750","On Orange Ave., just west of the Mazda dealership",07:00 AM-07:00 PM,,ho69248817,false,true,,,,poll83293205
Seminole County,Old Longwood Elementary School,Old Longwood Elementary School,840 Orange Ave.,,,Longwood,FL,32750.0,"On Orange Ave., just west of the Mazda dealership",VoteSeminole.org,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,524,"840 Orange Ave., Longwood, FL 32750","On Orange Ave., just west of the Mazda dealership",07:00 AM-07:00 PM,,ho69248817,false,true,,,,poll83293205
Seminole County,Oviedo Aquatic Center,Oviedo Aquatic Center,148 Oviedo Blvd.,,,Oviedo,FL,32765.0,"On Oviedo Blvd., north of Mitchell Hmock, and south of Broadway.",VoteSeminole.org,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,525,"148 Oviedo Blvd., Oviedo, FL 32765","On Oviedo Blvd., north of Mitchell Hmock, and south of Broadway.",07:00 AM-07:00 PM,,ho22375319,false,true,,,,poll69685113
Seminole County,Oviedo Aquatic Center,Oviedo Aquatic Center,148 Oviedo Blvd.,,,Oviedo,FL,32765.0,"On Oviedo Blvd., north of Mitchell Hmock, and south of Broadway.",VoteSeminole.org,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,526,"148 Oviedo Blvd., Oviedo, FL 32765","On Oviedo Blvd., north of Mitchell Hmock, and south of Broadway.",07:00 AM-07:00 PM,,ho22375319,false,true,,,,poll69685113
Seminole County,Oviedo Library,East Branch Library,310 Division St.,,,Oviedo,FL,32765.0,Just northeast of downtown Oviedo,VoteSeminole.org,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,527,"310 Division St., Oviedo, FL 32765",Just northeast of downtown Oviedo,07:00 AM-07:00 PM,,ho51408408,false,true,,,,poll11074322
Seminole County,Oviedo Library,East Branch Library,310 Division St.,,,Oviedo,FL,32765.0,Just northeast of downtown Oviedo,VoteSeminole.org,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,528,"310 Division St., Oviedo, FL 32765",Just northeast of downtown Oviedo,07:00 AM-07:00 PM,,ho51408408,false,true,,,,poll11074322
Seminole County,Sanford Library,North Branch Library,150 N. Palmetto Ave.,,,Sanford,FL,32771.0,"Downtown Sanford, just north of First St.",VoteSeminole.org,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,529,"150 N. Palmetto Ave., Sanford, FL 32771","Downtown Sanford, just north of First St.",07:00 AM-07:00 PM,,ho41450038,false,true,,,,poll95830671
Seminole County,Sanford Library,North Branch Library,150 N. Palmetto Ave.,,,Sanford,FL,32771.0,"Downtown Sanford, just north of First St.",VoteSeminole.org,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,530,"150 N. Palmetto Ave., Sanford, FL 32771","Downtown Sanford, just north of First St.",07:00 AM-07:00 PM,,ho41450038,false,true,,,,poll95830671
Seminole County,Supervisor of Elections Office,Supervisor of Elections Office,1500 East Airport Blvd.,,,Sanford,FL,32773.0,On the corner of Airport Blvd and Mellonville.,VoteSeminole.org,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,531,"1500 East Airport Blvd., Sanford, FL 32773",On the corner of Airport Blvd and Mellonville.,07:00 AM-07:00 PM,,ho34600557,false,true,,,,poll15283338
Seminole County,Supervisor of Elections Office,Supervisor of Elections Office,1500 East Airport Blvd.,,,Sanford,FL,32773.0,On the corner of Airport Blvd and Mellonville.,VoteSeminole.org,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,532,"1500 East Airport Blvd., Sanford, FL 32773",On the corner of Airport Blvd and Mellonville.,07:00 AM-07:00 PM,,ho34600557,false,true,,,,poll15283338
St. Johns County,Hastings Town Hall, ,6195 South Main St.,,,Hastings,FL,32145.0,,https://www.votesjc.com,10/24/16,11/5/16,08:00  - 04:00,18:00 - 04:00,533,"6195 South Main St., Hastings, FL 32145",,08:00 AM-06:00 PM,,ho9252864,false,true,,,,poll91501488
St. Johns County,Julington Creek Annex - Conference Room, ,725 Flora Branch Blvd.,,,Saint Johns,FL,32259.0,,https://www.votesjc.com,10/24/16,11/5/16,08:00  - 04:00,18:00 - 04:00,534,"725 Flora Branch Blvd., Saint Johns, FL 32259",,08:00 AM-06:00 PM,,ho16402045,false,true,,,,poll95858232
St. Johns County,Ponte Vedra Branch Library, ,101 Library Blvd.,,,Ponte Vedra Beach,FL,32082.0,,https://www.votesjc.com,10/24/16,11/5/16,08:00  - 04:00,18:00 - 04:00,535,"101 Library Blvd., Ponte Vedra Beach, FL 32082",,08:00 AM-06:00 PM,,ho19992485,false,true,,,,poll31625710
St. Johns County,Southeast Branch Library, ,6670 US 1 South,,,St. Augustine,FL,32086.0,,https://www.votesjc.com,10/24/16,11/5/16,08:00  - 04:00,18:00 - 04:00,536,"6670 US 1 South, St. Augustine, FL 32086",,08:00 AM-06:00 PM,,ho51458017,false,true,,,,poll81881601
St. Johns County,St. Augustine Beach City Hall, ,2200 A1A South,,,St. Augustine,FL,32080.0,,https://www.votesjc.com,10/24/16,11/5/16,08:00  - 04:00,18:00 - 04:00,537,"2200 A1A South, St. Augustine, FL 32080",,08:00 AM-06:00 PM,,ho43510467,false,true,,,,poll69713859
St. Johns County,Supervisor of Elections Office, ,4455 Avenue A #101,,,St. Augustine,FL,32095.0,,https://www.votesjc.com,10/24/16,11/5/16,08:00  - 04:00,18:00 - 04:00,538,"4455 Avenue A #101, St. Augustine, FL 32095",,08:00 AM-06:00 PM,,ho17555291,false,true,,,,poll92165127
St. Johns County,Watson Realty - St. Johns (Upstairs Community Room),,175 Hpton Point Dr.,,,St. Augustine,FL,32092.0,,,10/24/16,11/5/16,08:00  - 04:00,18:00 - 04:00,539,"175 Hpton Point Dr., St. Augustine, FL 32092",,08:00 AM-06:00 PM,,ho31373625,false,true,,,,poll12416808
Sumter County,Bushnell,Bushnell Main Office,900 N Main Street,,,Bushnell,FL,33513.0,,,10/25/16,11/5/16,8:00  - 04:00,18:00 - 04:00,540,"900 N Main Street, Bushnell, FL 33513",,08:00 AM-06:00 PM,,ho24945998,false,true,,,,poll66395367
Sumter County,The Villages,Allanda Rec. Ctr.,1515 St. Charles Place,,,The Villages,FL,32162.0,,,10/25/16,11/5/16,8:00  - 04:00,18:00 - 04:00,541,"1515 St. Charles Place, The Villages, FL 32162",,08:00 AM-06:00 PM,,ho99829191,false,true,,,,poll9648102
Sumter County,The Villages,Laurel Manor Rec. Ctr.,1985 Laurel Manor Dr.,,,The Villages,FL,32162.0,,,10/25/16,11/5/16,8:00  - 04:00,18:00 - 04:00,542,"1985 Laurel Manor Dr., The Villages, FL 32162",,08:00 AM-06:00 PM,,ho6586865,false,true,,,,poll45189459
Sumter County,The Villages,Rohan Rec. Ctr.,850 Kristine Way,,,The Villages,FL,32163.0,,,10/25/16,11/5/16,8:00  - 04:00,18:00 - 04:00,543,"850 Kristine Way, The Villages, FL 32163",,08:00 AM-06:00 PM,,ho88339754,false,true,,,,poll23740780
Sumter County,The Villages,Tierra Del Sol Rec. Ctr.,808 San Marino Drive,,,The Villages,FL,32162.0,,,10/25/16,11/5/16,8:00  - 04:00,18:00 - 04:00,544,"808 San Marino Drive, The Villages, FL 32162",,08:00 AM-06:00 PM,,ho13473566,false,true,,,,poll30407459
Sumter County,Wildwood,Sumter Co. Gov. Service Ctr.,7375 Powell Road,,,Wildwood,FL,34785.0,,,10/25/16,11/5/16,8:00  - 04:00,18:00 - 04:00,545,"7375 Powell Road, Wildwood, FL 34785",,08:00 AM-06:00 PM,,ho66505879,false,true,,,,poll92356667
Suwannee County,,Branford Library,"703 N.W. Suwannee Ave., ",,,Branford,FL,32008.0,,,10/29/16,11/5/16,8:30  - 04:00,16:30 - 04:00,546,"703 N.W. Suwannee Ave.,, Branford, FL 32008",,08:30 AM-04:30 PM,,ho16742647,false,true,,,,poll3104878
Suwannee County,,Branford Library,"703 N.W. Suwannee Ave., ",,,Branford,FL,32008.0,,,11/6/16,11/6/16,8:30  - 05:00,16:30 - 05:00,547,"703 N.W. Suwannee Ave.,, Branford, FL 32008",,08:30 AM-04:30 PM,,ho16742647,false,true,,,,poll3104878
Suwannee County,,J Ralph Smith Center,23728 Park Center Dr.,,,"Dowling Park, ",FL,32060.0,,,10/29/16,11/5/16,8:30  - 04:00,16:30 - 04:00,548,"23728 Park Center Dr., Dowling Park,, FL 32060",,08:30 AM-04:30 PM,,ho29247951,false,true,,,,poll47156990
Suwannee County,,J Ralph Smith Center,23728 Park Center Dr.,,,"Dowling Park, ",FL,32060.0,,,11/6/16,11/6/16,8:30  - 05:00,16:30 - 05:00,549,"23728 Park Center Dr., Dowling Park,, FL 32060",,08:30 AM-04:30 PM,,ho29247951,false,true,,,,poll47156990
Suwannee County, ,Judicial Annex,218 Parshley St.,,,Live Oak,FL,32064.0,,,10/29/16,11/5/16,8:30  - 04:00,16:30 - 04:00,550,"218 Parshley St., Live Oak, FL 32064",,08:30 AM-04:30 PM,,ho22323645,false,true,,,,poll54776056
Suwannee County, ,Judicial Annex,218 Parshley St.,,,Live Oak,FL,32064.0,,,11/6/16,11/6/16,8:30  - 05:00,16:30 - 05:00,551,"218 Parshley St., Live Oak, FL 32064",,08:30 AM-04:30 PM,,ho22323645,false,true,,,,poll54776056
Taylor County,Supervisor of Elections Office,Taylor County Courthouse,"108 N Jefferson St, Suite 202",2nd Floor ,,Perry,FL,32347.0,"2nd floor, turn left off the elevator",www.taylorelections.com,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,552,"108 N Jefferson St, Suite 202, Perry, FL 32347","2nd Floor  2nd floor, turn left off the elevator",07:00 AM-07:00 PM,,ho16858349,false,true,,,,poll89370543
Volusia County,Daytona,City Island Library,105 E. Magnolia Ave,,,Daytona Beach,FL,32114.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,553,"105 E. Magnolia Ave, Daytona Beach, FL 32114",,07:00 AM-07:00 PM,,ho18155824,false,true,,,,poll51767739
Volusia County,Deltona,Deltona Regional Library,2150 Eustace Ave,,,Deltona,FL,32725.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,554,"2150 Eustace Ave, Deltona, FL 32725",,07:00 AM-07:00 PM,,ho18909394,false,true,,,,poll13715284
Volusia County,Department of Elections,Historic Courthouse,125 W. New York Ave.,,,DeLand,FL,32720.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,555,"125 W. New York Ave., DeLand, FL 32720",,07:00 AM-07:00 PM,,ho80412234,false,true,,,,poll66891665
Volusia County,New Smyrna Beach,New Smyrna Beach Regional Library,1001 S. Dixie Freeway,,,New Smyrna Beach,FL,32168.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,556,"1001 S. Dixie Freeway, New Smyrna Beach, FL 32168",,07:00 AM-07:00 PM,,ho77644810,false,true,,,,poll13348815
Volusia County,Ormond Beach,Ormond Beach Regional Library,30 S. Beach St,,,Ormond Beach,FL,32174.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,557,"30 S. Beach St, Ormond Beach, FL 32174",,07:00 AM-07:00 PM,,ho96082075,false,true,,,,poll22154390
Wakulla County,Wakulla County Elections,SOE Office,3115-B Crawfordville Highway,PO Box 305 - 32326 ,Crawfordville,Crawfordville,FL,32327.0,Across street from Bevis Funeral Home,www.wakullaelection.com,10/24/16,11/5/16,08:00  - 04:00,18:00 - 04:00,558,"3115-B Crawfordville Highway, Crawfordville, FL 32327",PO Box 305 - 32326  Crawfordville Across street from Bevis Funeral Home,08:00 AM-06:00 PM,,ho5474739,false,true,,,,poll7520142
Walton County,Early Voting Freeport,Freeport City Hall,112 St Hwy 20 West,,,Freeport,FL,32439.0,Just west of Hwy 331 Business and Public Library,www.votewalton.com,10/29/16,11/5/16,08:30  - 05:00,16:30 - 05:00,559,"112 St Hwy 20 West, Freeport, FL 32439",Just west of Hwy 331 Business and Public Library,08:30 AM-04:30 PM,,ho14484507,false,true,,,,poll16920107
Walton County,SOE Branch Office,South Walton Courthouse Annex,31 Coastal Centre Boulevard,Suite 300,,Santa Rosa Beach,FL,32459.0,US Hwy 331 South across from Sheriff`s Substation,www.votewalton.com,10/29/16,11/5/16,08:30  - 05:00,16:30 - 05:00,560,"31 Coastal Centre Boulevard, Santa Rosa Beach, FL 32459",Suite 300 US Hwy 331 South across from Sheriff`s Substation,08:30 AM-04:30 PM,,ho42461780,false,true,,,,poll3020427
Walton County,SOE Main Office,Walton Co Courthouse,571 US Hwy 90 East,,,DeFuniak Springs,FL,32433.0,Parking and entrance on 6th Street side,www.votewalton.com,10/29/16,11/5/16,08:30  - 05:00,16:30 - 05:00,561,"571 US Hwy 90 East, DeFuniak Springs, FL 32433",Parking and entrance on 6th Street side,08:30 AM-04:30 PM,,ho95376137,false,true,,,,poll99090044
Madison County,Greenville Senior Citizens Building,Greenville Senior Citizens Building,166 S.W. Onslow St.,,,Greenville,FL,32331.0,,,10/29/16,11/5/16,07:00  - 04:00,15:00 - 04:00,562,"166 S.W. Onslow St., Greenville, FL 32331",,07:00 AM-03:00 PM,,ho79006875,false,true,,,,poll46510637
Madison County,Greenville Senior Citizens Building,Greenville Senior Citizens Building,166 S.W. Onslow St.,,,Greenville,FL,32331.0,,,10/31/16,11/4/16,10:00  - 04:00,18:00 - 04:00,563,"166 S.W. Onslow St., Greenville, FL 32331",,10:00 AM-06:00 PM,,ho79006875,false,true,,,,poll46510637
Madison County,Greenville Senior Citizens Building,Greenville Senior Citizens Building,166 S.W. Onslow St.,,,Greenville,FL,32331.0,,,11/5/16,11/5/16,07:00  - 04:00,15:00 - 04:00,564,"166 S.W. Onslow St., Greenville, FL 32331",,07:00 AM-03:00 PM,,ho79006875,false,true,,,,poll46510637
Madison County,Lee City Hall,Lee City Hall,286 N.E. CR 255,,,Lee,FL,32059.0,,,10/29/16,10/30/16,07:00  - 04:00,15:00 - 04:00,565,"286 N.E. CR 255, Lee, FL 32059",,07:00 AM-03:00 PM,,ho87310126,false,true,,,,poll17454441
Madison County,Lee City Hall,Lee City Hall,286 N.E. CR 255,,,Lee,FL,32059.0,,,10/31/16,11/4/16,10:00  - 04:00,18:00 - 04:00,566,"286 N.E. CR 255, Lee, FL 32059",,10:00 AM-06:00 PM,,ho87310126,false,true,,,,poll17454441
Madison County,Madison County Board Room    Annex ,Madison County Board Room    Annex ,229 SW Pinckney St Rm.107 ,,,Madison,FL,32340.0,,,10/29/16,10/30/16,07:00  - 04:00,15:00 - 04:00,567,"229 SW Pinckney St Rm.107, Madison, FL 32340",,07:00 AM-03:00 PM,,ho20978046,false,true,,,,poll96367052
Madison County,Madison County Board Room    Annex ,Madison County Board Room    Annex ,229 SW Pinckney St Rm.107 ,,,Madison,FL,32340.0,,,10/31/16,11/4/16,08:00  - 04:00,18:00 - 04:00,568,"229 SW Pinckney St Rm.107, Madison, FL 32340",,08:00 AM-06:00 PM,,ho20978046,false,true,,,,poll96367052
Madison County,Madison County Board Room    Annex ,Madison County Board Room    Annex ,229 SW Pinckney St Rm.107 ,,,Madison,FL,32340.0,,,11/5/16,11/5/16,07:00  - 04:00,15:00 - 04:00,569,"229 SW Pinckney St Rm.107, Madison, FL 32340",,07:00 AM-03:00 PM,,ho20978046,false,true,,,,poll96367052
Madison County,Pinetta Vol. Fire Dept,Pinetta Vol. Fire Dept,509 N.E. Persimmon Dr. ,,,Pinetta,FL,32350.0,,,10/31/16,11/4/16,10:00  - 04:00,18:00 - 04:00,570,"509 N.E. Persimmon Dr., Pinetta, FL 32350",,10:00 AM-06:00 PM,,ho32100115,false,true,,,,poll11266935
Madison County,Pinetta Vol. Fire Dept,Pinetta Vol. Fire Dept,509 N.E. Persimmon Dr. ,,,Pinetta,FL,32350.0,,,10/29/16,10/30/16,07:00  - 04:00,15:00 - 04:00,571,"509 N.E. Persimmon Dr., Pinetta, FL 32350",,07:00 AM-03:00 PM,,ho32100115,false,true,,,,poll11266935
Madison County,Pinetta Vol. Fire Dept,Pinetta Vol. Fire Dept,509 N.E. Persimmon Dr. ,,,Pinetta,FL,32350.0,,,11/5/16,11/5/16,07:00  - 04:00,15:00 - 04:00,572,"509 N.E. Persimmon Dr., Pinetta, FL 32350",,07:00 AM-03:00 PM,,ho32100115,false,true,,,,poll11266935
Manatee County,Lakewood Ranch Town Hall,Lakewood Ranch Town Hall,8175 Lakewood Ranch Blvd,,,Lakewood Ranch,FL,34202.0,,,10/24/16,10/30/16,08:00  - 04:00,17:00 - 04:00,573,"8175 Lakewood Ranch Blvd, Lakewood Ranch, FL 34202",,08:00 AM-05:00 PM,,ho53980050,false,true,,,,poll38294233
Manatee County,Lakewood Ranch Town Hall,Lakewood Ranch Town Hall,8175 Lakewood Ranch Blvd,,,Lakewood Ranch,FL,34202.0,,,10/31/16,11/5/16,07:00  - 04:00,19:00 - 04:00,574,"8175 Lakewood Ranch Blvd, Lakewood Ranch, FL 34202",,07:00 AM-07:00 PM,,ho53980050,false,true,,,,poll38294233
Manatee County,Palmetto Library,Palmetto Library,923 6th St W,,,Palmetto,FL,34221.0,,,10/24/16,10/30/16,08:00  - 04:00,17:00 - 04:00,575,"923 6th St W, Palmetto, FL 34221",,08:00 AM-05:00 PM,,ho12862726,false,true,,,,poll82190765
Manatee County,Palmetto Library,Palmetto Library,923 6th St W,,,Palmetto,FL,34221.0,,,10/31/16,11/5/16,07:00  - 04:00,19:00 - 04:00,576,"923 6th St W, Palmetto, FL 34221",,07:00 AM-07:00 PM,,ho12862726,false,true,,,,poll82190765
Manatee County,Rocky Bluff Library,Rocky Bluff Library,6750 US Hwy 301,,,Ellenton,FL,34222.0,,,10/24/16,10/30/16,08:00  - 04:00,17:00 - 04:00,577,"6750 US Hwy 301, Ellenton, FL 34222",,08:00 AM-05:00 PM,,ho24700368,false,true,,,,poll98332533
Manatee County,Rocky Bluff Library,Rocky Bluff Library,6750 US Hwy 301,,,Ellenton,FL,34222.0,,,10/31/16,11/5/16,07:00  - 04:00,19:00 - 04:00,578,"6750 US Hwy 301, Ellenton, FL 34222",,07:00 AM-07:00 PM,,ho24700368,false,true,,,,poll98332533
Manatee County,Supervisor of Elections Office,Supervisor of Elections Office,"600 301 Blvd W., Suite 118",,,Bradenton,FL,34205.0,,,10/24/16,10/30/16,08:00  - 04:00,17:00 - 04:00,579,"600 301 Blvd W., Suite 118, Bradenton, FL 34205",,08:00 AM-05:00 PM,,ho80060018,false,true,,,,poll6531464
Manatee County,Supervisor of Elections Office,Supervisor of Elections Office,"600 301 Blvd W., Suite 118",,,Bradenton,FL,34205.0,,,10/31/16,11/5/16,07:00  - 04:00,19:00 - 04:00,580,"600 301 Blvd W., Suite 118, Bradenton, FL 34205",,07:00 AM-07:00 PM,,ho80060018,false,true,,,,poll6531464
Manatee County,West Manatee Fire & Rescue Administration,West Manatee Fire & Rescue Administration,6417 3rd Ave W,,,Bradenton,FL,34209.0,,,10/24/16,10/30/16,08:00  - 04:00,17:00 - 04:00,581,"6417 3rd Ave W, Bradenton, FL 34209",,08:00 AM-05:00 PM,,ho21863009,false,true,,,,poll83787487
Manatee County,West Manatee Fire & Rescue Administration,West Manatee Fire & Rescue Administration,6417 3rd Ave W,,,Bradenton,FL,34209.0,,,10/31/16,11/5/16,07:00  - 04:00,19:00 - 04:00,582,"6417 3rd Ave W, Bradenton, FL 34209",,07:00 AM-07:00 PM,,ho21863009,false,true,,,,poll83787487
St. Lucie County,Orange Blossom Business Center,Orange Blossom Business Center,4132 Okeechobee Road,,,Ft Pierce,FL,34947.0,,,10/24/16,11/5/16,10:00  - 04:00,19:00 - 04:00,583,"4132 Okeechobee Road, Ft Pierce, FL 34947",,10:00 AM-07:00 PM,,ho90763670,false,true,,,,poll93387901
St. Lucie County,Orange Blossom Business Center,Orange Blossom Business Center,4132 Okeechobee Road,,,Ft Pierce,FL,34947.0,,,11/6/16,11/6/16,07:00  - 05:00,15:00 - 05:00,584,"4132 Okeechobee Road, Ft Pierce, FL 34947",,07:00 AM-03:00 PM,,ho90763670,false,true,,,,poll93387901
St. Lucie County,"Parks Edge POA, INC ","Parks Edge POA, INC",3201 Landale Blvd,,,Port St. Lucie,FL,34953.0,,,10/24/16,11/5/16,10:00  - 04:00,19:00 - 04:00,585,"3201 Landale Blvd, Port St. Lucie, FL 34953",,10:00 AM-07:00 PM,,ho72953962,false,true,,,,poll40112765
