ocd-division,email,County,Location Name,Address 1,Address 2,City,State,coZip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,Appointment Phone #,is_subject_to_change
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,13:00:00 - 6:00,17:00:00 - 6:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,8:00:00 - 6:00,12:00:00 - 6:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,13:00:00 - 6:00,17:00:00 - 6:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,8:00:00 - 6:00,12:00:00 - 6:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,13:00:00 - 6:00,17:00:00 - 6:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,8:00:00 - 6:00,12:00:00 - 6:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,13:00:00 - 6:00,17:00:00 - 6:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,8:00:00 - 6:00,12:00:00 - 6:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,13:00:00 - 6:00,17:00:00 - 6:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,8:00:00 - 6:00,12:00:00 - 6:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,13:00:00 - 6:00,17:00:00 - 6:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,8:00:00 - 6:00,12:00:00 - 6:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,13:00:00 - 6:00,17:00:00 - 6:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,8:00:00 - 6:00,12:00:00 - 6:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,13:00:00 - 7:00,17:00:00 - 7:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,8:00:00 - 7:00,12:00:00 - 7:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:sully,sullyaud@venturecomm.net,Sully County,Sully County Courthouse,700 Ash Ave,,Onida,SD,57564,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:sully,sullyaud@venturecomm.net,Sully County,Sully County Courthouse,700 Ash Ave,,Onida,SD,57564,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:sully,sullyaud@venturecomm.net,Sully County,Sully County Courthouse,700 Ash Ave,,Onida,SD,57564,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:sully,sullyaud@venturecomm.net,Sully County,Sully County Courthouse,700 Ash Ave,,Onida,SD,57564,8:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:sully,sullyaud@venturecomm.net,Sully County,Sully County Courthouse,700 Ash Ave,,Onida,SD,57564,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:sully,sullyaud@venturecomm.net,Sully County,Sully County Courthouse,700 Ash Ave,,Onida,SD,57564,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:sully,sullyaud@venturecomm.net,Sully County,Sully County Courthouse,700 Ash Ave,,Onida,SD,57564,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:sully,sullyaud@venturecomm.net,Sully County,Sully County Courthouse,700 Ash Ave,,Onida,SD,57564,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:tripp,bdesersa@trippcounty.us,Tripp County,Tripp County Courthouse,200 Third Street ,,Winner,SD,57580,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:tripp,bdesersa@trippcounty.us,Tripp County,Tripp County Courthouse,200 Third Street ,,Winner,SD,57580,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:tripp,bdesersa@trippcounty.us,Tripp County,Tripp County Courthouse,200 Third Street ,,Winner,SD,57580,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:tripp,bdesersa@trippcounty.us,Tripp County,Tripp County Courthouse,200 Third Street ,,Winner,SD,57580,8:00:00 - 5:00,17:00:00 - 5:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:tripp,bdesersa@trippcounty.us,Tripp County,Tripp County Courthouse,200 Third Street ,,Winner,SD,57580,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:tripp,bdesersa@trippcounty.us,Tripp County,Tripp County Courthouse,200 Third Street ,,Winner,SD,57580,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:tripp,bdesersa@trippcounty.us,Tripp County,Tripp County Courthouse,200 Third Street ,,Winner,SD,57580,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:tripp,bdesersa@trippcounty.us,Tripp County,Tripp County Courthouse,200 Third Street ,,Winner,SD,57580,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:turner,turcoaud@iw.net,Turner County,Turner County Courthouse,400 S Main,1st Floor,Parker,SD,57053,8:30:00 - 5:00,17:00:00 - 6:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:turner,turcoaud@iw.net,Turner County,Turner County Courthouse,400 S Main,1st Floor,Parker,SD,57053,8:30:00 - 5:00,17:00:00 - 6:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:turner,turcoaud@iw.net,Turner County,Turner County Courthouse,400 S Main,1st Floor,Parker,SD,57053,8:30:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:turner,turcoaud@iw.net,Turner County,Turner County Courthouse,400 S Main,1st Floor,Parker,SD,57053,8:30:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:turner,turcoaud@iw.net,Turner County,Turner County Courthouse,400 S Main,1st Floor,Parker,SD,57053,8:30:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:turner,turcoaud@iw.net,Turner County,Turner County Courthouse,400 S Main,1st Floor,Parker,SD,57053,8:30:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:turner,turcoaud@iw.net,Turner County,Turner County Courthouse,400 S Main,1st Floor,Parker,SD,57053,8:30:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:turner,turcoaud@iw.net,Turner County,Turner County Courthouse,400 S Main,1st Floor,Parker,SD,57053,8:30:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:union,ucauditor@iw.net,Union County,Union County Courthouse,209 East Main Street,Ste 200,Elk Point,SD,57025,8:30:00 - 5:00,17:00:00 - 6:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:union,ucauditor@iw.net,Union County,Union County Courthouse,209 East Main Street,Ste 200,Elk Point,SD,57025,8:30:00 - 5:00,17:00:00 - 6:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:union,ucauditor@iw.net,Union County,Union County Courthouse,209 East Main Street,Ste 200,Elk Point,SD,57025,8:30:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:union,ucauditor@iw.net,Union County,Union County Courthouse,209 East Main Street,Ste 200,Elk Point,SD,57025,8:30:00 - 5:00,17:00:00 - 5:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:union,ucauditor@iw.net,Union County,Union County Courthouse,209 East Main Street,Ste 200,Elk Point,SD,57025,8:30:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:union,ucauditor@iw.net,Union County,Union County Courthouse,209 East Main Street,Ste 200,Elk Point,SD,57025,8:30:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:union,ucauditor@iw.net,Union County,Union County Courthouse,209 East Main Street,Ste 200,Elk Point,SD,57025,8:30:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:union,ucauditor@iw.net,Union County,Union County Courthouse,209 East Main Street,Ste 200,Elk Point,SD,57025,8:30:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:walworth,rkrein@walworthco.org,Walworth County,Walworth County Courthouse,4304 4th Avenue,,Selby,SD,57472,13:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:walworth,rkrein@walworthco.org,Walworth County,Walworth County Courthouse,4304 4th Avenue,,Selby,SD,57472,8:00:00 - 5:00,12:00:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:walworth,rkrein@walworthco.org,Walworth County,Walworth County Courthouse,4304 4th Avenue,,Selby,SD,57472,13:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:walworth,rkrein@walworthco.org,Walworth County,Walworth County Courthouse,4304 4th Avenue,,Selby,SD,57472,8:00:00 - 5:00,12:00:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:walworth,rkrein@walworthco.org,Walworth County,Walworth County Courthouse,4304 4th Avenue,,Selby,SD,57472,13:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:walworth,rkrein@walworthco.org,Walworth County,Walworth County Courthouse,4304 4th Avenue,,Selby,SD,57472,8:00:00 - 5:00,12:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:walworth,rkrein@walworthco.org,Walworth County,Walworth County Courthouse,4304 4th Avenue,,Selby,SD,57472,13:00:00 - 5:00,17:00:00 - 5:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:walworth,rkrein@walworthco.org,Walworth County,Walworth County Courthouse,4304 4th Avenue,,Selby,SD,57472,8:00:00 - 5:00,12:00:00 - 5:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:walworth,rkrein@walworthco.org,Walworth County,Walworth County Courthouse,4304 4th Avenue,,Selby,SD,57472,13:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:walworth,rkrein@walworthco.org,Walworth County,Walworth County Courthouse,4304 4th Avenue,,Selby,SD,57472,8:00:00 - 5:00,12:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:walworth,rkrein@walworthco.org,Walworth County,Walworth County Courthouse,4304 4th Avenue,,Selby,SD,57472,13:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:walworth,rkrein@walworthco.org,Walworth County,Walworth County Courthouse,4304 4th Avenue,,Selby,SD,57472,8:00:00 - 5:00,12:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:walworth,rkrein@walworthco.org,Walworth County,Walworth County Courthouse,4304 4th Avenue,,Selby,SD,57472,13:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:walworth,rkrein@walworthco.org,Walworth County,Walworth County Courthouse,4304 4th Avenue,,Selby,SD,57472,8:00:00 - 5:00,12:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:walworth,rkrein@walworthco.org,Walworth County,Walworth County Courthouse,4304 4th Avenue,,Selby,SD,57472,13:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:walworth,rkrein@walworthco.org,Walworth County,Walworth County Courthouse,4304 4th Avenue,,Selby,SD,57472,8:00:00 - 6:00,12:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:yankton,patty@co.yankton.sd.us,Yankton County,Yankton County Courthouse,321 W 3rd St.,Ste 100,Yankton,SD,57078,9:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:yankton,patty@co.yankton.sd.us,Yankton County,Yankton County Courthouse,321 W 3rd St.,Ste 100,Yankton,SD,57078,9:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:yankton,patty@co.yankton.sd.us,Yankton County,Yankton County Courthouse,321 W 3rd St.,Ste 100,Yankton,SD,57078,9:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:yankton,patty@co.yankton.sd.us,Yankton County,Yankton County Courthouse,321 W 3rd St.,Ste 100,Yankton,SD,57078,9:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:yankton,patty@co.yankton.sd.us,Yankton County,Yankton County Courthouse,321 W 3rd St.,Ste 100,Yankton,SD,57078,9:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:yankton,patty@co.yankton.sd.us,Yankton County,Yankton County Courthouse,321 W 3rd St.,Ste 100,Yankton,SD,57078,9:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:yankton,patty@co.yankton.sd.us,Yankton County,Yankton County Courthouse,321 W 3rd St.,Ste 100,Yankton,SD,57078,9:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:yankton,patty@co.yankton.sd.us,Yankton County,Yankton County Courthouse,321 W 3rd St.,Ste 100,Yankton,SD,57078,9:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,13:00:00 - 6:00,17:00:00 - 6:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,13:00:00 - 6:00,17:00:00 - 6:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,8:00:00 - 6:00,12:00:00 - 6:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,13:00:00 - 6:00,17:00:00 - 6:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,13:00:00 - 6:00,17:00:00 - 6:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,8:00:00 - 6:00,12:00:00 - 6:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,13:00:00 - 6:00,17:00:00 - 6:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,13:00:00 - 6:00,17:00:00 - 6:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,8:00:00 - 6:00,12:00:00 - 6:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,13:00:00 - 6:00,17:00:00 - 6:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,13:00:00 - 6:00,17:00:00 - 6:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,8:00:00 - 6:00,12:00:00 - 6:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,13:00:00 - 6:00,17:00:00 - 6:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,13:00:00 - 6:00,17:00:00 - 6:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,8:00:00 - 6:00,12:00:00 - 6:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,13:00:00 - 6:00,17:00:00 - 6:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,13:00:00 - 6:00,17:00:00 - 6:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,8:00:00 - 6:00,12:00:00 - 6:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,13:00:00 - 6:00,17:00:00 - 6:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,13:00:00 - 6:00,17:00:00 - 6:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,8:00:00 - 6:00,12:00:00 - 6:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,8:00:00 - 6:00,12:00:00 - 6:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,13:00:00 - 7:00,17:00:00 - 7:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,13:00:00 - 7:00,17:00:00 - 7:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,8:00:00 - 7:00,12:00:00 - 7:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:ziebach,cindy.longbrake@state.sd.us,Ziebach County,Ziebach County Courthouse,215 Main Street,,Dupree,SD,57623,8:00:00 - 7:00,12:00:00 - 7:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
