office-name,title,ocd_division,description,homepage,phone,email,loc_name,street,dirs,city,state,zip,start_time,end_time,start_date,end_date,subject_to_change,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,19:00:00 - 05:00,10/13/16,10/13/16,FALSE,,656,"3711 Main St., East Chicago, IN 46312",,09:00 AM - 07:00 PM,,ho39273425,FALSE,TRUE,,,,poll70042320
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,15:00:00 - 05:00,10/14/16,10/14/16,FALSE,,657,"3711 Main St., East Chicago, IN 46312",,09:00 AM - 03:00 PM,,ho39273425,FALSE,TRUE,,,,poll70042320
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,15:00:00 - 05:00,10/17/16,10/19/16,FALSE,,658,"3711 Main St., East Chicago, IN 46312",,09:00 AM - 03:00 PM,,ho39273425,FALSE,TRUE,,,,poll70042320
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,19:00:00 - 05:00,10/20/16,10/20/16,FALSE,,659,"3711 Main St., East Chicago, IN 46312",,09:00 AM - 07:00 PM,,ho39273425,FALSE,TRUE,,,,poll70042320
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,15:00:00 - 05:00,10/21/16,10/21/16,FALSE,,660,"3711 Main St., East Chicago, IN 46312",,09:00 AM - 03:00 PM,,ho39273425,FALSE,TRUE,,,,poll70042320
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,15:00:00 - 05:00,10/24/16,10/26/16,FALSE,,661,"3711 Main St., East Chicago, IN 46312",,09:00 AM - 03:00 PM,,ho39273425,FALSE,TRUE,,,,poll70042320
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,19:00:00 - 05:00,10/27/16,10/27/16,FALSE,,662,"3711 Main St., East Chicago, IN 46312",,09:00 AM - 07:00 PM,,ho39273425,FALSE,TRUE,,,,poll70042320
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,15:00:00 - 05:00,10/28/16,10/28/16,FALSE,,663,"3711 Main St., East Chicago, IN 46312",,09:00 AM - 03:00 PM,,ho39273425,FALSE,TRUE,,,,poll70042320
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,FALSE,,664,"3711 Main St., East Chicago, IN 46312",,09:00 AM - 02:00 PM,,ho39273425,FALSE,TRUE,,,,poll70042320
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,15:00:00 - 05:00,10/31/16,11/2/16,FALSE,,665,"3711 Main St., East Chicago, IN 46312",,09:00 AM - 03:00 PM,,ho39273425,FALSE,TRUE,,,,poll70042320
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/3/16,FALSE,,666,"3711 Main St., East Chicago, IN 46312",,09:00 AM - 07:00 PM,,ho39273425,FALSE,TRUE,,,,poll70042320
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,15:00:00 - 05:00,11/4/16,11/4/16,FALSE,,667,"3711 Main St., East Chicago, IN 46312",,09:00 AM - 03:00 PM,,ho39273425,FALSE,TRUE,,,,poll70042320
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,FALSE,,668,"3711 Main St., East Chicago, IN 46312",,09:00 AM - 02:00 PM,,ho39273425,FALSE,TRUE,,,,poll70042320
Lake County,L.A.J.C. (EC County CT HSE),ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,3711 Main St. ,,East Chicago,IN,46312,09:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,FALSE,,669,"3711 Main St., East Chicago, IN 46312",,09:00 AM - 12:00 PM,,ho39273425,FALSE,TRUE,,,,poll70042320
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,15:00:00 - 05:00,10/12/16,10/12/16,FALSE,,670,"232 Russell St., Hammond, IN 46320",,09:00 AM - 03:00 PM,,ho69544752,FALSE,TRUE,,,,poll32623354
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,19:00:00 - 05:00,10/13/16,10/13/16,FALSE,,671,"232 Russell St., Hammond, IN 46320",,09:00 AM - 07:00 PM,,ho69544752,FALSE,TRUE,,,,poll32623354
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,15:00:00 - 05:00,10/14/16,10/14/16,FALSE,,672,"232 Russell St., Hammond, IN 46320",,09:00 AM - 03:00 PM,,ho69544752,FALSE,TRUE,,,,poll32623354
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,15:00:00 - 05:00,10/17/16,10/19/16,FALSE,,673,"232 Russell St., Hammond, IN 46320",,09:00 AM - 03:00 PM,,ho69544752,FALSE,TRUE,,,,poll32623354
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,19:00:00 - 05:00,10/20/16,10/20/16,FALSE,,674,"232 Russell St., Hammond, IN 46320",,09:00 AM - 07:00 PM,,ho69544752,FALSE,TRUE,,,,poll32623354
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,15:00:00 - 05:00,10/21/16,10/21/16,FALSE,,675,"232 Russell St., Hammond, IN 46320",,09:00 AM - 03:00 PM,,ho69544752,FALSE,TRUE,,,,poll32623354
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,15:00:00 - 05:00,10/24/16,10/26/16,FALSE,,676,"232 Russell St., Hammond, IN 46320",,09:00 AM - 03:00 PM,,ho69544752,FALSE,TRUE,,,,poll32623354
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,19:00:00 - 05:00,10/27/16,10/27/16,FALSE,,677,"232 Russell St., Hammond, IN 46320",,09:00 AM - 07:00 PM,,ho69544752,FALSE,TRUE,,,,poll32623354
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,15:00:00 - 05:00,10/28/16,10/28/16,FALSE,,678,"232 Russell St., Hammond, IN 46320",,09:00 AM - 03:00 PM,,ho69544752,FALSE,TRUE,,,,poll32623354
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,FALSE,,679,"232 Russell St., Hammond, IN 46320",,09:00 AM - 02:00 PM,,ho69544752,FALSE,TRUE,,,,poll32623354
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,15:00:00 - 05:00,10/31/16,11/2/16,FALSE,,680,"232 Russell St., Hammond, IN 46320",,09:00 AM - 03:00 PM,,ho69544752,FALSE,TRUE,,,,poll32623354
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/3/16,FALSE,,681,"232 Russell St., Hammond, IN 46320",,09:00 AM - 07:00 PM,,ho69544752,FALSE,TRUE,,,,poll32623354
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,15:00:00 - 05:00,11/4/16,11/4/16,FALSE,,682,"232 Russell St., Hammond, IN 46320",,09:00 AM - 03:00 PM,,ho69544752,FALSE,TRUE,,,,poll32623354
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,FALSE,,683,"232 Russell St., Hammond, IN 46320",,09:00 AM - 02:00 PM,,ho69544752,FALSE,TRUE,,,,poll32623354
Lake County,Hammond County Courthouse,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,232 Russell St. ,,Hammond,IN,46320,09:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,FALSE,,684,"232 Russell St., Hammond, IN 46320",,09:00 AM - 12:00 PM,,ho69544752,FALSE,TRUE,,,,poll32623354
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,15:00:00 - 05:00,10/12/16,10/12/16,FALSE,,685,"705 E. 4th St., Hobart, IN 46342",,09:00 AM - 03:00 PM,,ho75573371,FALSE,TRUE,,,,poll24908930
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,19:00:00 - 05:00,10/13/16,10/13/16,FALSE,,686,"705 E. 4th St., Hobart, IN 46342",,09:00 AM - 07:00 PM,,ho75573371,FALSE,TRUE,,,,poll24908930
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,15:00:00 - 05:00,10/14/16,10/14/16,FALSE,,687,"705 E. 4th St., Hobart, IN 46342",,09:00 AM - 03:00 PM,,ho75573371,FALSE,TRUE,,,,poll24908930
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,15:00:00 - 05:00,10/17/16,10/19/16,FALSE,,688,"705 E. 4th St., Hobart, IN 46342",,09:00 AM - 03:00 PM,,ho75573371,FALSE,TRUE,,,,poll24908930
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,19:00:00 - 05:00,10/20/16,10/20/16,FALSE,,689,"705 E. 4th St., Hobart, IN 46342",,09:00 AM - 07:00 PM,,ho75573371,FALSE,TRUE,,,,poll24908930
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,15:00:00 - 05:00,10/21/16,10/21/16,FALSE,,690,"705 E. 4th St., Hobart, IN 46342",,09:00 AM - 03:00 PM,,ho75573371,FALSE,TRUE,,,,poll24908930
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,15:00:00 - 05:00,10/24/16,10/26/16,FALSE,,691,"705 E. 4th St., Hobart, IN 46342",,09:00 AM - 03:00 PM,,ho75573371,FALSE,TRUE,,,,poll24908930
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,19:00:00 - 05:00,10/27/16,10/27/16,FALSE,,692,"705 E. 4th St., Hobart, IN 46342",,09:00 AM - 07:00 PM,,ho75573371,FALSE,TRUE,,,,poll24908930
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,15:00:00 - 05:00,10/28/16,10/28/16,FALSE,,693,"705 E. 4th St., Hobart, IN 46342",,09:00 AM - 03:00 PM,,ho75573371,FALSE,TRUE,,,,poll24908930
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,FALSE,,694,"705 E. 4th St., Hobart, IN 46342",,09:00 AM - 02:00 PM,,ho75573371,FALSE,TRUE,,,,poll24908930
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,15:00:00 - 05:00,10/31/16,11/2/16,FALSE,,695,"705 E. 4th St., Hobart, IN 46342",,09:00 AM - 03:00 PM,,ho75573371,FALSE,TRUE,,,,poll24908930
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/3/16,FALSE,,696,"705 E. 4th St., Hobart, IN 46342",,09:00 AM - 07:00 PM,,ho75573371,FALSE,TRUE,,,,poll24908930
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,15:00:00 - 05:00,11/4/16,11/4/16,FALSE,,697,"705 E. 4th St., Hobart, IN 46342",,09:00 AM - 03:00 PM,,ho75573371,FALSE,TRUE,,,,poll24908930
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,FALSE,,698,"705 E. 4th St., Hobart, IN 46342",,09:00 AM - 02:00 PM,,ho75573371,FALSE,TRUE,,,,poll24908930
Lake County,Hobart Police Comm. Center,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,705 E. 4th St. ,,Hobart,IN,46342,09:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,FALSE,,699,"705 E. 4th St., Hobart, IN 46342",,09:00 AM - 12:00 PM,,ho75573371,FALSE,TRUE,,,,poll24908930
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,15:00:00 - 05:00,10/12/16,10/12/16,FALSE,,700,"501 E. Main St., Lowell, IN 46356",,09:00 AM - 03:00 PM,,ho88801699,FALSE,TRUE,,,,poll52878754
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,19:00:00 - 05:00,10/13/16,10/13/16,FALSE,,701,"501 E. Main St., Lowell, IN 46356",,09:00 AM - 07:00 PM,,ho88801699,FALSE,TRUE,,,,poll52878754
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,15:00:00 - 05:00,10/14/16,10/14/16,FALSE,,702,"501 E. Main St., Lowell, IN 46356",,09:00 AM - 03:00 PM,,ho88801699,FALSE,TRUE,,,,poll52878754
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,15:00:00 - 05:00,10/17/16,10/19/16,FALSE,,703,"501 E. Main St., Lowell, IN 46356",,09:00 AM - 03:00 PM,,ho88801699,FALSE,TRUE,,,,poll52878754
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,19:00:00 - 05:00,10/20/16,10/20/16,FALSE,,704,"501 E. Main St., Lowell, IN 46356",,09:00 AM - 07:00 PM,,ho88801699,FALSE,TRUE,,,,poll52878754
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,15:00:00 - 05:00,10/21/16,10/21/16,FALSE,,705,"501 E. Main St., Lowell, IN 46356",,09:00 AM - 03:00 PM,,ho88801699,FALSE,TRUE,,,,poll52878754
Lake County,Lowell Town Hall,ocd-division/country:us/state:in/county:lake,Lake County IN,https://www.lakecountyin.org/portal/group/voters,(219) 755-3795,lakecoabsentee@elections.in.gov,,501 E. Main St. ,,Lowell,IN,46356,09:00:00 - 05:00,15:00:00 - 05:00,10/24/16,10/26/16,FALSE,,706,"501 E. Main St., Lowell, IN 46356",,09:00 AM - 03:00 PM,,ho88801699,FALSE,TRUE,,,,poll52878754
