spr,title,ocd_division,description,homepage,phone,email,loc_name,adr_1,adr_2,city,state,zip,start_time,end_time,start_date,end_date,notes,index,name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Pike County,County Clerk,ocd-division/country:us/state:ar/county:pike,Pike County AR,,(870) 285-2743,pikeclerk@arkansasclerks.com,,112 North Washington,,Murfeesboro,AR,71958,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,330,,"112 North Washington, Murfeesboro, AR 71958",,08:00 AM - 06:00 PM,,ho59115341,false,true,,,,poll64570149
Pike County,County Clerk,ocd-division/country:us/state:ar/county:pike,Pike County AR,,(870) 285-2743,pikeclerk@arkansasclerks.com,,112 North Washington,,Murfeesboro,AR,71958,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,331,,"112 North Washington, Murfeesboro, AR 71958",,10:00 AM - 04:00 PM,,ho59115341,false,true,,,,poll64570149
Pike County,County Clerk,ocd-division/country:us/state:ar/county:pike,Pike County AR,,(870) 285-2743,pikeclerk@arkansasclerks.com,,112 North Washington,,Murfeesboro,AR,71958,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,,332,,"112 North Washington, Murfeesboro, AR 71958",,08:00 AM - 05:00 PM,,ho59115341,false,true,,,,poll64570149
Pike County,"Fairgrounds, Martin Building",ocd-division/country:us/state:ar/county:pike,Pike County AR,,(870) 285-2743,pikeclerk@arkansasclerks.com,,510 N. 1st St.,,Glenwood,AR,79143,10:00:00 - 05:00,14:00:00 - 05:00,10/29/2016,10/29/2016,,333,,"510 N. 1st St., Glenwood, AR 79143",,10:00 AM - 02:00 PM,,ho14776276,false,true,,,,poll70802175
Pike County,"Fairgrounds, Martin Building",ocd-division/country:us/state:ar/county:pike,Pike County AR,,(870) 285-2743,pikeclerk@arkansasclerks.com,,510 N. 1st St.,,Glenwood,AR,79143,11:30:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,334,,"510 N. 1st St., Glenwood, AR 79143",,11:30 AM - 06:00 PM,,ho14776276,false,true,,,,poll70802175
Pike County,"Fairgrounds, Martin Building",ocd-division/country:us/state:ar/county:pike,Pike County AR,,(870) 285-2743,pikeclerk@arkansasclerks.com,,510 N. 1st St.,,Glenwood,AR,79143,10:00:00 - 05:00,14:00:00 - 05:00,11/5/2016,11/5/2016,,335,,"510 N. 1st St., Glenwood, AR 79143",,10:00 AM - 02:00 PM,,ho14776276,false,true,,,,poll70802175
Poinsett County,County Clerk,ocd-division/country:us/state:ar/county:poinsett,Poinsett County AR,,(870) 578-4412,poinsettclerk@arkansasclerks.com,,401 Market St.,,Harrisburg,AR,72432,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"8-6 M-F, 10-4 Sat, Nov 7th 8-5 pm",336,,"401 Market St., Harrisburg, AR 72432",,08:00 AM - 06:00 PM,,ho64867399,false,true,,,,poll79078269
Poinsett County,County Clerk,ocd-division/country:us/state:ar/county:poinsett,Poinsett County AR,,(870) 578-4412,poinsettclerk@arkansasclerks.com,,401 Market St.,,Harrisburg,AR,72432,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,337,,"401 Market St., Harrisburg, AR 72432",,10:00 AM - 04:00 PM,,ho64867399,false,true,,,,poll79078269
Poinsett County,County Clerk,ocd-division/country:us/state:ar/county:poinsett,Poinsett County AR,,(870) 578-4412,poinsettclerk@arkansasclerks.com,,401 Market St.,,Harrisburg,AR,72432,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,338,,"401 Market St., Harrisburg, AR 72432",,08:00 AM - 06:00 PM,,ho64867399,false,true,,,,poll79078269
Poinsett County,County Clerk,ocd-division/country:us/state:ar/county:poinsett,Poinsett County AR,,(870) 578-4412,poinsettclerk@arkansasclerks.com,,401 Market St.,,Harrisburg,AR,72432,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,339,,"401 Market St., Harrisburg, AR 72432",,10:00 AM - 04:00 PM,,ho64867399,false,true,,,,poll79078269
Poinsett County,County Clerk,ocd-division/country:us/state:ar/county:poinsett,Poinsett County AR,,(870) 578-4412,poinsettclerk@arkansasclerks.com,,401 Market St.,,Harrisburg,AR,72432,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,,340,,"401 Market St., Harrisburg, AR 72432",,08:00 AM - 05:00 PM,,ho64867399,false,true,,,,poll79078269
Polk County,Offsite,ocd-division/country:us/state:ar/county:polk,Polk County AR,,(479) 394-8123,polkclerk@arkansasclerks.com,,606 Pine Street,,Mena,AR,71953,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,8:00 a.m. -- 6:00 p.m. on weekdays and 10:00 a.m. -- 04:00 p.m. on the two Saturdays preceding the Election,341,,"606 Pine Street, Mena, AR 71953",,08:00 AM - 06:00 PM,,ho91143221,false,true,,,,poll85757976
Polk County,Offsite,ocd-division/country:us/state:ar/county:polk,Polk County AR,,(479) 394-8123,polkclerk@arkansasclerks.com,,606 Pine Street,,Mena,AR,71953,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,8:00 a.m. -- 6:00 p.m. on weekdays and 10:00 a.m. -- 04:00 p.m. on the two Saturdays preceding the Election,342,,"606 Pine Street, Mena, AR 71953",,10:00 AM - 04:00 PM,,ho91143221,false,true,,,,poll85757976
Polk County,Offsite,ocd-division/country:us/state:ar/county:polk,Polk County AR,,(479) 394-8123,polkclerk@arkansasclerks.com,,606 Pine Street,,Mena,AR,71953,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,8:00 a.m. -- 6:00 p.m. on weekdays and 10:00 a.m. -- 04:00 p.m. on the two Saturdays preceding the Election,343,,"606 Pine Street, Mena, AR 71953",,08:00 AM - 06:00 PM,,ho91143221,false,true,,,,poll85757976
Polk County,Offsite,ocd-division/country:us/state:ar/county:polk,Polk County AR,,(479) 394-8123,polkclerk@arkansasclerks.com,,606 Pine Street,,Mena,AR,71953,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,8:00 a.m. -- 6:00 p.m. on weekdays and 10:00 a.m. -- 04:00 p.m. on the two Saturdays preceding the Election,344,,"606 Pine Street, Mena, AR 71953",,10:00 AM - 04:00 PM,,ho91143221,false,true,,,,poll85757976
Polk County,Offsite,ocd-division/country:us/state:ar/county:polk,Polk County AR,,(479) 394-8123,polkclerk@arkansasclerks.com,,606 Pine Street,,Mena,AR,71953,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,8:00 a.m. -- 6:00 p.m. on weekdays and 10:00 a.m. -- 04:00 p.m. on the two Saturdays preceding the Election,345,,"606 Pine Street, Mena, AR 71953",,08:00 AM - 05:00 PM,,ho91143221,false,true,,,,poll85757976
Pope County,Election Commission,ocd-division/country:us/state:ar/county:pope,Pope County AR,,479-280-1905,popeclerk@arkansasclerks.com,,1509 East Main St,Suite 7,Russellville,AR,72801,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"Pope County Election Commission Head Quarters 1509 East Main St, Suite 7, Russellville, AR 72801 479-280-1905 PH 479-280-1907 Fax pcec@suddenlinkmail.com 
 Oct. 24 thru Oct. 28, 2016 8:00 AM to 6:00 PM
 Oct. 29, 2016 10:00 AM to 4:00 PM
 October 31 thru November 4, 2016 8:00 AM to 6:00 PM
 Nov. 5, 2016 10:00 AM to 4:00 PM
 Nov. 7, 2016 8:00 AM to 5:00 PM",346,,"1509 East Main St, Russellville, AR 72801",Suite 7,08:00 AM - 06:00 PM,,ho66021219,false,true,,,,poll78422934
Pope County,Election Commission,ocd-division/country:us/state:ar/county:pope,Pope County AR,,479-280-1905,popeclerk@arkansasclerks.com,,1509 East Main St,Suite 7,Russellville,AR,72801,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,347,,"1509 East Main St, Russellville, AR 72801",Suite 7,10:00 AM - 04:00 PM,,ho66021219,false,true,,,,poll78422934
Pope County,Election Commission,ocd-division/country:us/state:ar/county:pope,Pope County AR,,479-280-1905,popeclerk@arkansasclerks.com,,1509 East Main St,Suite 7,Russellville,AR,72801,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,348,,"1509 East Main St, Russellville, AR 72801",Suite 7,08:00 AM - 06:00 PM,,ho66021219,false,true,,,,poll78422934
Pope County,Election Commission,ocd-division/country:us/state:ar/county:pope,Pope County AR,,479-280-1905,popeclerk@arkansasclerks.com,,1509 East Main St,Suite 7,Russellville,AR,72801,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,349,,"1509 East Main St, Russellville, AR 72801",Suite 7,10:00 AM - 04:00 PM,,ho66021219,false,true,,,,poll78422934
Pope County,Election Commission,ocd-division/country:us/state:ar/county:pope,Pope County AR,,479-280-1905,popeclerk@arkansasclerks.com,,1509 East Main St,Suite 7,Russellville,AR,72801,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,,350,,"1509 East Main St, Russellville, AR 72801",Suite 7,08:00 AM - 05:00 PM,,ho66021219,false,true,,,,poll78422934
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,200 Courthouse Square,Suite 104,Des Arc,AR,72040,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,351,,"200 Courthouse Square, Des Arc, AR 72040",Suite 104,08:00 AM - 06:00 PM,,ho32533147,false,true,,,,poll57723704
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,200 Courthouse Square,Suite 104,Des Arc,AR,72040,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,352,,"200 Courthouse Square, Des Arc, AR 72040",Suite 104,10:00 AM - 04:00 PM,,ho32533147,false,true,,,,poll57723704
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,200 Courthouse Square,Suite 104,Des Arc,AR,72040,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,353,,"200 Courthouse Square, Des Arc, AR 72040",Suite 104,08:00 AM - 06:00 PM,,ho32533147,false,true,,,,poll57723704
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,200 Courthouse Square,Suite 104,Des Arc,AR,72040,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,354,,"200 Courthouse Square, Des Arc, AR 72040",Suite 104,10:00 AM - 04:00 PM,,ho32533147,false,true,,,,poll57723704
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,200 Courthouse Square,Suite 104,Des Arc,AR,72040,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,355,,"200 Courthouse Square, Des Arc, AR 72040",Suite 104,08:00 AM - 05:00 PM,,ho32533147,false,true,,,,poll57723704
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,183 Prairie St,,Des Arc,AR,72041,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,356,,"183 Prairie St, Des Arc, AR 72041",,08:00 AM - 06:00 PM,,ho18464240,false,true,,,,poll57236712
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,183 Prairie St,,Des Arc,AR,72041,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,357,,"183 Prairie St, Des Arc, AR 72041",,10:00 AM - 04:00 PM,,ho18464240,false,true,,,,poll57236712
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,183 Prairie St,,Des Arc,AR,72041,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,358,,"183 Prairie St, Des Arc, AR 72041",,08:00 AM - 06:00 PM,,ho18464240,false,true,,,,poll57236712
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,183 Prairie St,,Des Arc,AR,72041,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,359,,"183 Prairie St, Des Arc, AR 72041",,10:00 AM - 04:00 PM,,ho18464240,false,true,,,,poll57236712
Prairie County,County Clerk,ocd-division/country:us/state:ar/county:prairie,Prairie County AR,,(870) 256-4434,prairieclerk@arkansasclerks.com,,183 Prairie St,,Des Arc,AR,72041,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,M-F 8:00am to 6:00pm and Saturday 10:00am- 04:00pm. November 7th at 8-5:00pm.,360,,"183 Prairie St, Des Arc, AR 72041",,08:00 AM - 05:00 PM,,ho18464240,false,true,,,,poll57236712
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,,501 West Markham,,Little Rock,AR,72201,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,,361,,"501 West Markham, Little Rock, AR 72201",,08:00 AM - 06:00 PM,,ho17786907,false,true,,,,poll21818787
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,,501 West Markham,,Little Rock,AR,72201,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,362,,"501 West Markham, Little Rock, AR 72201",,10:00 AM - 04:00 PM,,ho17786907,false,true,,,,poll21818787
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,,501 West Markham,,Little Rock,AR,72201,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,363,,"501 West Markham, Little Rock, AR 72201",,08:00 AM - 06:00 PM,,ho17786907,false,true,,,,poll21818787
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,,501 West Markham,,Little Rock,AR,72201,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,364,,"501 West Markham, Little Rock, AR 72201",,10:00 AM - 04:00 PM,,ho17786907,false,true,,,,poll21818787
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,,501 West Markham,,Little Rock,AR,72201,08:00:00 - 05:00,17:00:00 - 06:00,11/7/2016,11/7/2016,,365,,"501 West Markham, Little Rock, AR 72201",,08:00 AM - 05:00 PM,,ho17786907,false,true,,,,poll21818787
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Sue Cowan Williams Library,1800 S Chester St,,Little Rock,AR,72206,10:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,,366,Sue Cowan Williams Library,"1800 S Chester St, Little Rock, AR 72206",,10:00 AM - 06:00 PM,,ho15642638,false,true,,,,poll24878301
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Sue Cowan Williams Library,1800 S Chester St,,Little Rock,AR,72206,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,367,Sue Cowan Williams Library,"1800 S Chester St, Little Rock, AR 72206",,10:00 AM - 04:00 PM,,ho15642638,false,true,,,,poll24878301
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Sue Cowan Williams Library,1800 S Chester St,,Little Rock,AR,72206,10:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,368,Sue Cowan Williams Library,"1800 S Chester St, Little Rock, AR 72206",,10:00 AM - 06:00 PM,,ho15642638,false,true,,,,poll24878301
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Sue Cowan Williams Library,1800 S Chester St,,Little Rock,AR,72206,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,369,Sue Cowan Williams Library,"1800 S Chester St, Little Rock, AR 72206",,10:00 AM - 04:00 PM,,ho15642638,false,true,,,,poll24878301
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Dee Brown Library,6325 Baseline Rd,,Little Rock,AR,72209,10:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,,370,Dee Brown Library,"6325 Baseline Rd, Little Rock, AR 72209",,10:00 AM - 06:00 PM,,ho77138334,false,true,,,,poll63415346
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Dee Brown Library,6325 Baseline Rd,,Little Rock,AR,72209,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,371,Dee Brown Library,"6325 Baseline Rd, Little Rock, AR 72209",,10:00 AM - 04:00 PM,,ho77138334,false,true,,,,poll63415346
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Dee Brown Library,6325 Baseline Rd,,Little Rock,AR,72209,10:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,372,Dee Brown Library,"6325 Baseline Rd, Little Rock, AR 72209",,10:00 AM - 06:00 PM,,ho77138334,false,true,,,,poll63415346
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Dee Brown Library,6325 Baseline Rd,,Little Rock,AR,72209,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,373,Dee Brown Library,"6325 Baseline Rd, Little Rock, AR 72209",,10:00 AM - 04:00 PM,,ho77138334,false,true,,,,poll63415346
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Roosevelt Thompson Library,38 Rahling Circle,,Little Rock,AR,72223,10:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,,374,Roosevelt Thompson Library,"38 Rahling Circle, Little Rock, AR 72223",,10:00 AM - 06:00 PM,,ho33395199,false,true,,,,poll46351431
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Roosevelt Thompson Library,38 Rahling Circle,,Little Rock,AR,72223,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,375,Roosevelt Thompson Library,"38 Rahling Circle, Little Rock, AR 72223",,10:00 AM - 04:00 PM,,ho33395199,false,true,,,,poll46351431
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Roosevelt Thompson Library,38 Rahling Circle,,Little Rock,AR,72223,10:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,376,Roosevelt Thompson Library,"38 Rahling Circle, Little Rock, AR 72223",,10:00 AM - 06:00 PM,,ho33395199,false,true,,,,poll46351431
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Roosevelt Thompson Library,38 Rahling Circle,,Little Rock,AR,72223,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,377,Roosevelt Thompson Library,"38 Rahling Circle, Little Rock, AR 72223",,10:00 AM - 04:00 PM,,ho33395199,false,true,,,,poll46351431
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Laman Library,2801 Orange St,,North Little Rock,AR,72114,10:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,,378,Laman Library,"2801 Orange St, North Little Rock, AR 72114",,10:00 AM - 06:00 PM,,ho17897882,false,true,,,,poll41328152
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Laman Library,2801 Orange St,,North Little Rock,AR,72114,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,379,Laman Library,"2801 Orange St, North Little Rock, AR 72114",,10:00 AM - 04:00 PM,,ho17897882,false,true,,,,poll41328152
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Laman Library,2801 Orange St,,North Little Rock,AR,72114,10:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,380,Laman Library,"2801 Orange St, North Little Rock, AR 72114",,10:00 AM - 06:00 PM,,ho17897882,false,true,,,,poll41328152
