office-name,ocd-division,phone,email,precinct,directions,name,address 1,address 2,city,state,zip,start_time,end_time
Monroe County,ocd-division/country:us/state:ar/county:monroe,(870) 747-3632,monroeclerk@arkansasclerks.com,20 - Greenfield Township,,Fargo Community Center,28434 Hwy 49,,Brinkley,AR,72021,07:30:00 - 06:00,19:30:00 - 06:00
Monroe County,ocd-division/country:us/state:ar/county:monroe,(870) 747-3632,monroeclerk@arkansasclerks.com,16 - Cypress Ridge,,East Monroe County Fire Station #1,14280 Hwy 49,,Brinkley,AR,72021,07:30:00 - 06:00,19:30:00 - 06:00
Monroe County,ocd-division/country:us/state:ar/county:monroe,(870) 747-3632,monroeclerk@arkansasclerks.com,21 - Hindman Township,,East Monroe County Fire Station #2,8299 Hwy 49,,Brinkley,AR,72021,07:30:00 - 06:00,19:30:00 - 06:00
Monroe County,ocd-division/country:us/state:ar/county:monroe,(870) 747-3632,monroeclerk@arkansasclerks.com,27 - Pine Ridge Township,,East Monroe County Fire Station #2,8299 Hwy 49,,Brinkley,AR,72021,07:30:00 - 06:00,19:30:00 - 06:00
Monroe County,ocd-division/country:us/state:ar/county:monroe,(870) 747-3632,monroeclerk@arkansasclerks.com,28 - Raymond Township,,East Monroe County Fire Station #2,8299 Hwy 49,,Brinkley,AR,72021,07:30:00 - 06:00,19:30:00 - 06:00
Montgomery County,ocd-division/country:us/state:ar/county:montgomery,(870) 867-3521,montgomeryclerk@arkansasclerks.com,VOTE CENTER,,Mount Tabor Church,58 Old Mt. Tabor Rd,,Glenwood,AR,71943,07:30:00 - 06:00,19:30:00 - 06:00
Montgomery County,ocd-division/country:us/state:ar/county:montgomery,(870) 867-3521,montgomeryclerk@arkansasclerks.com,VOTE CENTER,,Lake Ouachita Baptist Church,3586 Hwy 270 E,,Mt Ida,AR,71957,07:30:00 - 06:00,19:30:00 - 06:00
Montgomery County,ocd-division/country:us/state:ar/county:montgomery,(870) 867-3521,montgomeryclerk@arkansasclerks.com,VOTE CENTER,,Montgomery County Annex,117 Ray Drive,,Mt Ida,AR,71957,07:30:00 - 06:00,19:30:00 - 06:00
Montgomery County,ocd-division/country:us/state:ar/county:montgomery,(870) 867-3521,montgomeryclerk@arkansasclerks.com,VOTE CENTER,,Norman City Hall,133 Golf Course Rd,,Norman,AR,71960,07:30:00 - 06:00,19:30:00 - 06:00
Montgomery County,ocd-division/country:us/state:ar/county:montgomery,(870) 867-3521,montgomeryclerk@arkansasclerks.com,VOTE CENTER,,Pencil Bluff Fire Station,138 Pencil Bluff Drive,,Pencil Bluff,AR,71965,07:30:00 - 06:00,19:30:00 - 06:00
Montgomery County,ocd-division/country:us/state:ar/county:montgomery,(870) 867-3521,montgomeryclerk@arkansasclerks.com,VOTE CENTER,,Washita Fire Station,4099 Hwy 27 N,,Story,AR,71970,07:30:00 - 06:00,19:30:00 - 06:00
Nevada County,ocd-division/country:us/state:ar/county:nevada,(870) 887-2710,nevadaclerk@arkansasclerks.com,Ward 1,,Central Baptist Church (Stokes Center),615 E 2nd St S,,Prescott,AR,71857,07:30:00 - 06:00,19:30:00 - 06:00
Nevada County,ocd-division/country:us/state:ar/county:nevada,(870) 887-2710,nevadaclerk@arkansasclerks.com,Ward 2,,Central Baptist Church (Stokes Center),615 E 2nd St S,,Prescott,AR,71857,07:30:00 - 06:00,19:30:00 - 06:00
Nevada County,ocd-division/country:us/state:ar/county:nevada,(870) 887-2710,nevadaclerk@arkansasclerks.com,Ward 3,,Central Baptist Church (Stokes Center),615 E 2nd St S,,Prescott,AR,71857,07:30:00 - 06:00,19:30:00 - 06:00
Nevada County,ocd-division/country:us/state:ar/county:nevada,(870) 887-2710,nevadaclerk@arkansasclerks.com,Ward 4,,Central Baptist Church (Stokes Center),615 E 2nd St S,,Prescott,AR,71857,07:30:00 - 06:00,19:30:00 - 06:00
Nevada County,ocd-division/country:us/state:ar/county:nevada,(870) 887-2710,nevadaclerk@arkansasclerks.com,East Rural,,First Baptist Church Fellowship Hall,201 E. Main,,Prescott,AR,71857,07:30:00 - 06:00,19:30:00 - 06:00
Nevada County,ocd-division/country:us/state:ar/county:nevada,(870) 887-2710,nevadaclerk@arkansasclerks.com,West Rural,,First Baptist Church Fellowship Hall,201 E. Main,,Prescott,AR,71857,07:30:00 - 06:00,19:30:00 - 06:00
Nevada County,ocd-division/country:us/state:ar/county:nevada,(870) 887-2710,nevadaclerk@arkansasclerks.com,Bluff City,,Bluff City Fire Station,General Delivery,,Bluff City,AR,71722,07:30:00 - 06:00,19:30:00 - 06:00
Nevada County,ocd-division/country:us/state:ar/county:nevada,(870) 887-2710,nevadaclerk@arkansasclerks.com,Bodcaw City,,Old Bodcaw School,6580 US-278,,Rosston,AR,71858,07:30:00 - 06:00,19:30:00 - 06:00
Nevada County,ocd-division/country:us/state:ar/county:nevada,(870) 887-2710,nevadaclerk@arkansasclerks.com,Bodcaw Rural,,Old Bodcaw School,6580 US-278,,Rosston,AR,71858,07:30:00 - 06:00,19:30:00 - 06:00
Nevada County,ocd-division/country:us/state:ar/county:nevada,(870) 887-2710,nevadaclerk@arkansasclerks.com,Georgia,,Morris Church,3763 Nev 23,,Prescott,AR,71857,07:30:00 - 06:00,19:30:00 - 06:00
Nevada County,ocd-division/country:us/state:ar/county:nevada,(870) 887-2710,nevadaclerk@arkansasclerks.com,Emmet Rural,,Emmet City Hall,211 E 4th St,,Emmet,AR,71835,07:30:00 - 06:00,19:30:00 - 06:00
Nevada County,ocd-division/country:us/state:ar/county:nevada,(870) 887-2710,nevadaclerk@arkansasclerks.com,Emmet City,,Emmet City Hall,211 E 4th St,,Emmet,AR,71835,07:30:00 - 06:00,19:30:00 - 06:00
Nevada County,ocd-division/country:us/state:ar/county:nevada,(870) 887-2710,nevadaclerk@arkansasclerks.com,Laneburg,,Laneburg Fire Station,118 W Elm St,,Prescott,AR,71857,07:30:00 - 06:00,19:30:00 - 06:00
Nevada County,ocd-division/country:us/state:ar/county:nevada,(870) 887-2710,nevadaclerk@arkansasclerks.com,Rosston Rural,,Rosston City Hall,Nevada 17 Road,,Rosston,AR,78158,07:30:00 - 06:00,19:30:00 - 06:00
Nevada County,ocd-division/country:us/state:ar/county:nevada,(870) 887-2710,nevadaclerk@arkansasclerks.com,Rosston City,,Rosston City Hall,Nevada 17 Road,,Rosston,AR,78158,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,01 - Aplin,,Alpin Church of Christ,4580 AR-60W,,Perryville,AR,72126,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,02 - Casa,,Casa Fire Department,3589 AR-10,,Casa,AR,72025,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,03 - Cherry Hill,,Cherry Hill Fire Department,64 Cherry Hill LP,,Perryville,AR,72126,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,04 - Fourche,,McNeal Courts Building,713 Alpin Avenue,,Perryville,AR,72126,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,05 - Houston,,Houston Assembly of God,2151 AR-60 E,,Houston,AR,72070,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,06 - Kenney,,Sue Wright House,1811 AR-300,,Bigelow,AR,72016,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,07 - Lake,,Perry Fire Department,123 W Choctaw Ave,,Perry,AR,72125,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,08 - Maumelle,,Williams Jct Fire Department,3206 AR-10E,,Perryville,AR,72126,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,09 - New Tennessee,,Nimrod Fire Department,7 Nimrod Cemetery,,Perryville,AR,72126,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,10 - Perry,,Bigelow City Hall,122 Front St,,Bigelow,AR,72016,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,11 - Petit Jean,,Grace Baptist Church,1849 AR-10,,Adona,AR,72001,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,12 - Rankin,,Harris Brake Fire Department,1690 AR-9S,,Perryville,AR,72126,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,13 - Rose Creek,,Rose Creek Community Building,1339 AR-155N,,Casa,AR,72025,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,14 - Tyler,,Hollis Community Center,334 AR-314,,Plainview,AR,72857,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,15 - Union,,Pleasant Hill Baptist Church,38 Hill LP,,Houston,AR,72070,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,16 - Union Valley,,Union Valley,371 Union Valley Rd,,Perryville,AR,72126,07:30:00 - 06:00,19:30:00 - 06:00
Perry County,ocd-division/country:us/state:ar/county:perry,(501) 889-5126,perryclerk@arkansasclerks.com,17 - Wye,,Wye Mt Community Building,21911 Hwy 113,,Bigelow,AR,72016,07:30:00 - 06:00,19:30:00 - 06:00
Pike County,ocd-division/country:us/state:ar/county:pike,(870) 285-2743,pikeclerk@arkansasclerks.com,01 - Antoine,,Carmen C. Hendrix Building,621 E Cherry,,Delight,AR,71940,07:30:00 - 06:00,19:30:00 - 06:00
Pike County,ocd-division/country:us/state:ar/county:pike,(870) 285-2743,pikeclerk@arkansasclerks.com,02 - Daisy,,North Pike County Water Office,3997 Hwy 70 West,,Kirby,AR,71950,07:30:00 - 06:00,19:30:00 - 06:00
Pike County,ocd-division/country:us/state:ar/county:pike,(870) 285-2743,pikeclerk@arkansasclerks.com,03 - Delight,,Carmen C. Hendrix Building,621 E Cherry,,Delight,AR,71940,07:30:00 - 06:00,19:30:00 - 06:00
Pike County,ocd-division/country:us/state:ar/county:pike,(870) 285-2743,pikeclerk@arkansasclerks.com,04 - Glenwood North,,Fairgrounds Martin Building,510 N. 1st St,,Glenwood,AR,71943,07:30:00 - 06:00,19:30:00 - 06:00
Pike County,ocd-division/country:us/state:ar/county:pike,(870) 285-2743,pikeclerk@arkansasclerks.com,05 - Glenwood South,,Fairgrounds Martin Building,510 N. 1st St,,Glenwood,AR,71943,07:30:00 - 06:00,19:30:00 - 06:00
Pike County,ocd-division/country:us/state:ar/county:pike,(870) 285-2743,pikeclerk@arkansasclerks.com,06 - Kirby,,Bethleham Baptist Church,7589 Hwy. 27 N,,Kirby,AR,71950,07:30:00 - 06:00,19:30:00 - 06:00
Pike County,ocd-division/country:us/state:ar/county:pike,(870) 285-2743,pikeclerk@arkansasclerks.com,07 - Langley/Lodi,,Pilgrims Rest Church,1215 Hwy 84 W,,Glenwood,AR,71943,07:30:00 - 06:00,19:30:00 - 06:00
Pike County,ocd-division/country:us/state:ar/county:pike,(870) 285-2743,pikeclerk@arkansasclerks.com,08 - Murfreesboro East,,Municipal Building,204 E Main,,Murfreesboro,AR,71958,07:30:00 - 06:00,19:30:00 - 06:00
Pike County,ocd-division/country:us/state:ar/county:pike,(870) 285-2743,pikeclerk@arkansasclerks.com,09 - Murfreesboro West,,Municipal Building,204 E Main,,Murfreesboro,AR,71958,07:30:00 - 06:00,19:30:00 - 06:00
Pike County,ocd-division/country:us/state:ar/county:pike,(870) 285-2743,pikeclerk@arkansasclerks.com,10 - Newhope,,Fire Department,5578 Hwy 70 W,,Newhope,AR,71959,07:30:00 - 06:00,19:30:00 - 06:00
Pike County,ocd-division/country:us/state:ar/county:pike,(870) 285-2743,pikeclerk@arkansasclerks.com,11 - Pisgah,,Carmen C. Hendrix Building,621 E Cherry,,Delight,AR,71940,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Greenwood Ward 1,,American Legion Hut,205 Alexander Ave,,Lepanto,AR,72354,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Greenwood Ward 2,,American Legion Hut,205 Alexander Ave,,Lepanto,AR,72354,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Greenwood Township,,American Legion Hut,205 Alexander Ave,,Lepanto,AR,72354,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Greenwood Ward 3,,American Legion Hut,205 Alexander Ave,,Lepanto,AR,72354,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Greenwood Ward 4,,American Legion Hut,205 Alexander Ave,,Lepanto,AR,72354,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Greenwood - Rivervale,,American Legion Hut,205 Alexander Ave,,Lepanto,AR,72354,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Dobson - Cooper Haynes,,Cardinal Community Center,311 Garfield,,Weiner,AR,72479,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Dobson - Pitts,,Cardinal Community Center,311 Garfield,,Weiner,AR,72479,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,West Prairie City,,Cardinal Community Center,311 Garfield,,Weiner,AR,72479,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,West Prairie Rural,,Cardinal Community Center,311 Garfield,,Weiner,AR,72479,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Little River - Payneway,,First Baptist Church,412 Liberty St,,Marked Tree,AR,72365,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,POINSETT-Little River Ward 1,,First Baptist Church,412 Liberty St,,Marked Tree,AR,72365,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,POINSETT-Little River Ward 2,,First Baptist Church,412 Liberty St,,Marked Tree,AR,72365,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,POINSETT-Little River Ward 3,,First Baptist Church,412 Liberty St,,Marked Tree,AR,72365,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,POINSETT-Little River Ward 4,,First Baptist Church,412 Liberty St,,Marked Tree,AR,72365,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Bolivar North,,Calvary Baptist Life Center,503 S Illinois Ave,,Harrisburg,AR,72432,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Bolivar South,,Calvary Baptist Life Center,503 S Illinois Ave,,Harrisburg,AR,72432,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Bolivar Ward 1,,Calvary Baptist Life Center,503 S Illinois Ave,,Harrisburg,AR,72432,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Bolivar Ward 2,,Calvary Baptist Life Center,503 S Illinois Ave,,Harrisburg,AR,72432,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Bolivar Ward 3,,Calvary Baptist Life Center,503 S Illinois Ave,,Harrisburg,AR,72432,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Bolivar Ward 4,,Calvary Baptist Life Center,503 S Illinois Ave,,Harrisburg,AR,72432,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Greenfield - Greenfield,,Calvary Baptist Life Center,503 S Illinois Ave,,Harrisburg,AR,72432,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Scott - Valley View,,Calvary Baptist Life Center,503 S Illinois Ave,,Harrisburg,AR,72432,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Scott - Whitehall,,Calvary Baptist Life Center,503 S Illinois Ave,,Harrisburg,AR,72432,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Owen - Fisher City,,Fisher City Hall,105 N Front St,,Fisher,AR,72429,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Owen - Fisher Rural,,Fisher City Hall,105 N Front St,,Fisher,AR,72429,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Willis Township,,Old Community Center,100 Poinsett Ave,,Trumann,AR,72472,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Willis Ward 1,,Old Community Center,100 Poinsett Ave,,Trumann,AR,72472,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Willis Ward 2,,Old Community Center,100 Poinsett Ave,,Trumann,AR,72472,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Willis Ward 3,,Old Community Center,100 Poinsett Ave,,Trumann,AR,72472,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Willis Ward 4,,Old Community Center,100 Poinsett Ave,,Trumann,AR,72472,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Willis Ward 5,,Old Community Center,100 Poinsett Ave,,Trumann,AR,72472,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Lunsford - McCormick,,Old Community Center,100 Poinsett Ave,,Trumann,AR,72472,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Lunsford - Tulot,,Old Community Center,100 Poinsett Ave,,Trumann,AR,72472,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Lunsford - Weona,,Old Community Center,100 Poinsett Ave,,Trumann,AR,72472,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Tyronza City,,Tyronza Senior Center,135 S. Main St,,Tyronza,AR,72386,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Tyronza Rural,,Tyronza Senior Center,135 S. Main St,,Tyronza,AR,72386,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Owen - Waldenburg City,,Waldenburg City Hall,5545 Hwy 14 E,,Waldenburg,AR,72475,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,Owen - Waldenburg Rural,,Waldenburg City Hall,5545 Hwy 14 E,,Waldenburg,AR,72475,07:30:00 - 06:00,19:30:00 - 06:00
Poinsett County,ocd-division/country:us/state:ar/county:poinsett,(870) 578-4412,,POINSETT-Greenfield - Buffalo Lick,,Central Community Church,15775 Hwy 163,,Trumann,AR,72432,07:30:00 - 06:01,19:30:00 - 06:01
Polk County,ocd-division/country:us/state:ar/county:polk,(479) 394-8123,polkclerk@arkansasclerks.com,01- MENA,,FIRE STATION,1100 MENA STREET,,MENA,AR,71953,07:30:00 - 06:00,19:30:00 - 06:00
Polk County,ocd-division/country:us/state:ar/county:polk,(479) 394-8123,polkclerk@arkansasclerks.com,02- MENA,,9th STREET MINISTRIES,306 9TH STREET,,MENA,AR,71953,07:30:00 - 06:00,19:30:00 - 06:00
Polk County,ocd-division/country:us/state:ar/county:polk,(479) 394-8123,polkclerk@arkansasclerks.com,03- MENA,,FIRE STATION,603 DEQUEEN STREET,,MENA,AR,71953,07:30:00 - 06:00,19:30:00 - 06:00
Polk County,ocd-division/country:us/state:ar/county:polk,(479) 394-8123,polkclerk@arkansasclerks.com,10 - SHADY GROVE,,SHADY GROVE FIRE STATION,113 POLK 49,,MENA,AR,71953,07:30:00 - 06:00,19:30:00 - 06:00
Polk County,ocd-division/country:us/state:ar/county:polk,(479) 394-8123,polkclerk@arkansasclerks.com,11 - ROCKY,,ROCKY MOUNTAIN FORK CHURCH,5696 HWY 8 W.,,MENA,AR,71953,07:30:00 - 06:00,19:30:00 - 06:00
