office-name,official-title,ocd-division,homepage-url,phone,email,directions,precinct name,name,street,City,state,zip,start time,end time
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,EP02,Jefferson Recreation Center,1431 Norman Berry Drive,East Point,GA,30344,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,EP02,Jefferson Recreation Center,1431 Norman Berry Drive,East Point,GA,30344,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,EP03,St. Stephens Miss. Baptist Church,2670 Hogan Rd,East Point,GA,30344,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,EP03,St. Stephens Miss. Baptist Church,2670 Hogan Rd,East Point,GA,30344,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,EP04,Brookview Elememtary Sch,3250 Hammarskjold Dr,East Point,GA,30344,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,EP04,Brookview Elememtary Sch,3250 Hammarskjold Dr,East Point,GA,30344,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,FA01A,First Baptist Church of Fairburn,23 Malone St SE,Fairburn,GA,30213,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,FA01B,First Baptist Church of Fairburn,23 Malone St SE,Fairburn,GA,30213,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,HP01,Hapeville Recreation Bldg,3444 N Fulton Ave,Hapeville,GA,30354,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC01,Shakerag Elementary School,10885 Rogers Circle,Johns Creek,GA,30097,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC02,Johns Crk United Methodist Ch,11180 Medlock Bridge Rd,Johns Creek,GA,30097,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC03A,Findley Oaks Elementary School,5880 Findley Chase Drive,Johns Creek,GA,30097,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC03B,Findley Oaks Elementary School,5880 Findley Chase Drive,Johns Creek,GA,30097,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC04A,Messiah Lutheran Church,4765 Kimball Bridge Road,Alpharetta,GA,30005,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC04B,Messiah Lutheran Church,4765 Kimball Bridge Road,Alpharetta,GA,30005,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC05,Abbotts Hill Elementary School,5575 Abbotts Bridge Road,Johns Creek,GA,30097,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC06,Northview High School,10625 Parsons Road,Johns Creek,GA,30097,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC07,Wilson Creek Elementary Sch,6115 Wilson Rd,Duluth,GA,30097,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC08,Dr. Robert E. Fulton Reg Library,5090 Abbotts Bridge Rd,Johns Creek,GA,30005,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC09,Chattahoochee High School,5230 Taylor Road,Johns Creek,GA,30022,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC10,Messiah Lutheran Church,4765 Kimball Bridge Road,Alpharetta,GA,30005,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC11,State Bridge Elementary School,5530 State Bridge Rd,Johns Creek,GA,30022,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC12,Northeast/Spruill Oaks Library,9560 Spruill Road,Johns Creek,GA,30022,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC13A,Autry Mill Middle School,4110 Old Alabama Road,Alpharetta,GA,30022,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC13B,Autry Mill Middle School,4110 Old Alabama Road,Alpharetta,GA,30022,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC14,Northeast/Spruill Oaks Library,9560 Spruill Road,Johns Creek,GA,30022,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC15,Ocee Elem School,4375 Kimball Bridge Rd,Johns Creek,GA,30022,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC16,Prince Of Peace Lutheran Church,10250 Haynes Bridge Road,Johns Creek,GA,30022,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC18A,Mount Pisgah United Methodist Church,2850 Old Alabama Rd,Johns Creek,GA,30022,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,JC19,Johns Creek Environmental Campus,8100 Holcomb Bridge Rd,Alpharetta,GA,30022,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML011,Milton Library,855 Mayfield Rd,Milton,GA,30009,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML012,Milton Library,855 Mayfield Rd,Milton,GA,30009,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML01B,Milton Library,855 Mayfield Rd,Milton,GA,30009,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML021,Birmingham Falls Elem,14865 Birmingham Hwy,Milton,GA,30004,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML022,Birmingham Falls Elem,14865 Birmingham Hwy,Milton,GA,30004,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML023,Birmingham Falls Elem,14865 Birmingham Hwy,Milton,GA,30004,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML024,Birmingham Falls Elem,14865 Birmingham Hwy,Milton,GA,30004,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML03,Summit Hill Elementaty School,13855 Providence Rd,Milton,GA,30009,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML04A,Hopewell Middle School,13060 Cogburn Rd,Alpharetta,GA,30004,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML04B,Hopewell Middle School,13060 Cogburn Rd,Alpharetta,GA,30004,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML04C,Hopewell Middle School,13060 Cogburn Rd,Alpharetta,GA,30004,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML05A,Cogburn Woods Elem School,13080 Cogburn Rd,Alpharetta,GA,30004,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML05B,Cogburn Woods Elem School,13080 Cogburn Rd,Alpharetta,GA,30004,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML05C,Cogburn Woods Elem School,13080 Cogburn Rd,Alpharetta,GA,30004,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML06A,Manning Oaks Elementary School,405 Cumming St,Alpharetta,GA,30009,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML06B,Manning Oaks Elementary School,405 Cumming St,Alpharetta,GA,30009,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML071,Hopewell Baptist Church,15730 Hopewell Rd,Alpharetta,GA,30004,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML072,Hopewell Baptist Church,15730 Hopewell Rd,Alpharetta,GA,30004,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,ML07A,Hopewell Baptist Church,15730 Hopewell Rd,Alpharetta,GA,30004,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,MP01,Mountain Park Community Center,100 Lakeshore Dr,Roswell,GA,30075,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,PA01,Palmetto Library,9111 Cascade Palmetto Hwy,Palmetto,GA,30268,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,RW01,Roswell Comm Activity Center,10495 Woodstock Rd,Roswell,GA,30075,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,RW02,Teaching Museum North,793 Mimosa Blvd,Roswell,GA,30075,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,RW03,Zion Missionary Baptist Church,888 Zion Cir,Roswell,GA,30075,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,RW04,River Eves Elementary,9000 Eves Road,Roswell,GA,30076,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,RW05,Elkins Pointe Middle School,11290 Elkins Road,Roswell,GA,30076,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,RW06,Northminster Presbyterian Ch,2400 Old Alabama Rd,Roswell,GA,30076,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,RW07A,Mimosa Elementary School,1550 Warsaw Rd,Roswell,GA,30076,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,RW07B,Mimosa Elementary School,1550 Warsaw Rd,Roswell,GA,30076,07:00:00 - 05:00,19:00:00 - 05:00
Fulton County,County Election Supervisor,ocd-division/country:us/state:ga/county:fulton,http://www.fultoncountyga.gov/rae-home,(404) 612-7020,elections.voterregistration@fultoncountyga.gov,,RW08,Crosspoint Community Church,77 E Crossville Rd,Roswell,GA,30075,07:00:00 - 05:00,19:00:00 - 05:00
